Campus,Student Path,Entry Stat,Old_Hegis,HEGIS at Exit,Major,industry,number_of_students_found_5_years_after_exit,median_annual_earnings_5_years_after_exit,average_annual_earnings_5_years_after_exit,number_of_students_found_10_years_after_exit,median_annual_earnings_10_years_after_exit,average_annual_earnings_10_years_after_exit
0,1,FTT,12231 + 12232,12232,Medical Technology,Admin & Support & Waste Mgmt & Remediation,5,"$47,268","$46,322",1,,
0,1,FTT,12231 + 12232,12232,Medical Technology,Educational Services,19,"$106,006","$98,313",7,"$116,548","$95,714"
0,1,FTT,12231 + 12232,12232,Medical Technology,Health Care & Social Assistance,89,"$87,905","$88,918",59,"$107,395","$109,965"
0,1,FTT,12231 + 12232,12232,Medical Technology,Accommodation & Food Services,1,,,,,
0,1,FTT,12231 + 12232,12232,Medical Technology,Non-Classified,1,,,,,
0,1,FTT,12231 + 12232,12232,Medical Technology,Government,21,"$88,230","$81,750",10,"$85,837","$100,526"
0,1,FTT,12231 + 12232,12232,Medical Technology,Wages - No NAICS Code,1,,,2,,
0,1,FTT,12251 + 12253,12253,Radiologic Science & Technology,Wholesale Trade,1,,,1,,
0,1,FTT,12251 + 12253,12253,Radiologic Science & Technology,Retail Trade,2,,,,,
0,1,FTT,12251 + 12253,12253,Radiologic Science & Technology,Information,,,,1,,
0,1,FTT,12251 + 12253,12253,Radiologic Science & Technology,Finance & Insurance,1,,,,,
0,1,FTT,12251 + 12253,12253,Radiologic Science & Technology,"Professional, Scientific, & Technical Skills",2,,,,,
0,1,FTT,12251 + 12253,12253,Radiologic Science & Technology,Admin & Support & Waste Mgmt & Remediation,2,,,,,
0,1,FTT,12251 + 12253,12253,Radiologic Science & Technology,Educational Services,40,"$93,937","$98,274",19,"$110,271","$106,705"
0,1,FTT,12251 + 12253,12253,Radiologic Science & Technology,Health Care & Social Assistance,106,"$88,299","$91,292",52,"$96,148","$104,412"
0,1,FTT,12251 + 12253,12253,Radiologic Science & Technology,Accommodation & Food Services,1,,,2,,
0,1,FTT,12251 + 12253,12253,Radiologic Science & Technology,Other Services,2,,,,,
0,1,FTT,12251 + 12253,12253,Radiologic Science & Technology,Government,16,"$77,993","$85,528",7,"$102,943","$110,097"
0,1,FTT,12251 + 12253,12253,Radiologic Science & Technology,Wages - No NAICS Code,1,,,,,
0,1,FTT,13011,13011,Family and Consumer Sciences,"Agriculture, Forestry, Fishing, & Hunting",4,,,2,,
0,1,FTT,13011,13011,Family and Consumer Sciences,Utilities,2,,,,,
0,1,FTT,13011,13011,Family and Consumer Sciences,Construction,27,"$45,283","$47,589",19,"$54,229","$51,138"
0,1,FTT,13011,13011,Family and Consumer Sciences,Manufacturing,98,"$53,395","$54,207",41,"$56,783","$61,092"
0,1,FTT,13011,13011,Family and Consumer Sciences,Wholesale Trade,116,"$54,202","$55,536",38,"$62,884","$66,455"
0,1,FTT,13011,13011,Family and Consumer Sciences,Retail Trade,233,"$41,583","$44,252",74,"$52,307","$54,528"
0,1,FTT,13011,13011,Family and Consumer Sciences,Transportation & Warehousing,19,"$45,133","$49,536",6,"$48,717","$55,272"
0,1,FTT,13011,13011,Family and Consumer Sciences,Information,43,"$46,645","$48,347",18,"$61,134","$68,151"
0,1,FTT,13011,13011,Family and Consumer Sciences,Finance & Insurance,64,"$56,615","$58,621",35,"$60,127","$70,122"
0,1,FTT,13011,13011,Family and Consumer Sciences,Real Estate & Rental & Leasing,24,"$55,822","$52,628",13,"$51,705","$75,066"
0,1,FTT,13011,13011,Family and Consumer Sciences,"Professional, Scientific, & Technical Skills",118,"$48,603","$47,291",46,"$53,484","$60,713"
0,1,FTT,13011,13011,Family and Consumer Sciences,Management of Companies & Enterprises,12,"$55,684","$55,950",10,"$63,848","$56,601"
0,1,FTT,13011,13011,Family and Consumer Sciences,Admin & Support & Waste Mgmt & Remediation,62,"$39,818","$40,275",25,"$35,074","$37,466"
0,1,FTT,13011,13011,Family and Consumer Sciences,Educational Services,137,"$37,635","$37,386",54,"$41,196","$48,570"
0,1,FTT,13011,13011,Family and Consumer Sciences,Health Care & Social Assistance,185,"$35,233","$37,846",93,"$50,561","$50,024"
0,1,FTT,13011,13011,Family and Consumer Sciences,"Arts, Entertainment, & Recreation",25,"$29,315","$30,463",6,"$52,154","$49,795"
0,1,FTT,13011,13011,Family and Consumer Sciences,Accommodation & Food Services,75,"$34,559","$36,704",24,"$27,754","$32,423"
0,1,FTT,13011,13011,Family and Consumer Sciences,Other Services,40,"$34,409","$36,469",13,"$43,573","$43,421"
0,1,FTT,13011,13011,Family and Consumer Sciences,Non-Classified,,,,2,,
0,1,FTT,13011,13011,Family and Consumer Sciences,Government,35,"$58,849","$63,433",19,"$71,898","$76,357"
0,1,FTT,13011,13011,Family and Consumer Sciences,Wages - No NAICS Code,9,"$48,494","$57,693",5,"$66,413","$74,906"
0,1,FTT,13031,13031,Apparel Merchandising and Management,Utilities,1,,,,,
0,1,FTT,13031,13031,Apparel Merchandising and Management,Construction,5,"$11,212","$30,791",2,,
0,1,FTT,13031,13031,Apparel Merchandising and Management,Manufacturing,43,"$48,077","$52,469",27,"$62,298","$66,363"
0,1,FTT,13031,13031,Apparel Merchandising and Management,Wholesale Trade,42,"$45,050","$49,469",20,"$50,175","$51,500"
0,1,FTT,13031,13031,Apparel Merchandising and Management,Retail Trade,81,"$54,655","$53,692",25,"$60,141","$74,320"
0,1,FTT,13031,13031,Apparel Merchandising and Management,Transportation & Warehousing,1,,,1,,
0,1,FTT,13031,13031,Apparel Merchandising and Management,Information,6,"$40,781","$42,898",6,"$79,231","$78,630"
0,1,FTT,13031,13031,Apparel Merchandising and Management,Finance & Insurance,5,"$54,511","$48,469",2,,
0,1,FTT,13031,13031,Apparel Merchandising and Management,Real Estate & Rental & Leasing,5,"$42,380","$45,592",1,,
0,1,FTT,13031,13031,Apparel Merchandising and Management,"Professional, Scientific, & Technical Skills",17,"$44,259","$43,237",8,"$71,692","$73,852"
0,1,FTT,13031,13031,Apparel Merchandising and Management,Management of Companies & Enterprises,7,"$64,420","$68,640",2,,
0,1,FTT,13031,13031,Apparel Merchandising and Management,Admin & Support & Waste Mgmt & Remediation,10,"$33,279","$33,992",7,"$32,704","$33,172"
0,1,FTT,13031,13031,Apparel Merchandising and Management,Educational Services,12,"$27,725","$30,436",8,"$39,520","$43,217"
0,1,FTT,13031,13031,Apparel Merchandising and Management,Health Care & Social Assistance,11,"$29,335","$39,323",7,"$29,497","$30,095"
0,1,FTT,13031,13031,Apparel Merchandising and Management,"Arts, Entertainment, & Recreation",2,,,3,,
0,1,FTT,13031,13031,Apparel Merchandising and Management,Accommodation & Food Services,5,"$38,896","$31,157",3,,
0,1,FTT,13031,13031,Apparel Merchandising and Management,Other Services,2,,,,,
0,1,FTT,13031,13031,Apparel Merchandising and Management,Government,2,,,3,,
0,1,FTT,13031,13031,Apparel Merchandising and Management,Wages - No NAICS Code,3,,,3,,
0,1,FTT,13061,13061,Dietetics/Nutritional Science,"Agriculture, Forestry, Fishing, & Hunting",1,,,1,,
0,1,FTT,13061,13061,Dietetics/Nutritional Science,Utilities,1,,,,,
0,1,FTT,13061,13061,Dietetics/Nutritional Science,Construction,,,,1,,
0,1,FTT,13061,13061,Dietetics/Nutritional Science,Manufacturing,28,"$45,347","$46,412",10,"$63,332","$60,494"
0,1,FTT,13061,13061,Dietetics/Nutritional Science,Wholesale Trade,14,"$53,575","$59,069",5,"$119,180","$106,355"
0,1,FTT,13061,13061,Dietetics/Nutritional Science,Retail Trade,12,"$25,657","$28,066",3,,
0,1,FTT,13061,13061,Dietetics/Nutritional Science,Information,3,,,,,
0,1,FTT,13061,13061,Dietetics/Nutritional Science,Finance & Insurance,5,"$53,110","$46,441",1,,
0,1,FTT,13061,13061,Dietetics/Nutritional Science,Real Estate & Rental & Leasing,4,,,,,
0,1,FTT,13061,13061,Dietetics/Nutritional Science,"Professional, Scientific, & Technical Skills",9,"$52,682","$41,679",4,,
0,1,FTT,13061,13061,Dietetics/Nutritional Science,Admin & Support & Waste Mgmt & Remediation,19,"$39,504","$42,177",7,"$32,129","$42,048"
0,1,FTT,13061,13061,Dietetics/Nutritional Science,Educational Services,25,"$32,036","$42,728",13,"$77,798","$77,228"
0,1,FTT,13061,13061,Dietetics/Nutritional Science,Health Care & Social Assistance,115,"$61,752","$56,810",37,"$69,375","$67,355"
0,1,FTT,13061,13061,Dietetics/Nutritional Science,"Arts, Entertainment, & Recreation",9,"$17,586","$26,288",2,,
0,1,FTT,13061,13061,Dietetics/Nutritional Science,Accommodation & Food Services,44,"$57,427","$51,174",10,"$62,184","$52,967"
0,1,FTT,13061,13061,Dietetics/Nutritional Science,Other Services,29,"$53,551","$45,700",9,"$61,516","$59,491"
0,1,FTT,13061,13061,Dietetics/Nutritional Science,Government,19,"$62,521","$65,909",8,"$68,337","$63,019"
0,1,FTT,13061,13061,Dietetics/Nutritional Science,Wages - No NAICS Code,2,,,2,,
0,1,FTT,15011,15011,English,"Agriculture, Forestry, Fishing, & Hunting",9,"$34,450","$27,401",8,"$36,980","$34,772"
0,1,FTT,15011,15011,English,Mining,2,,,1,,
0,1,FTT,15011,15011,English,Utilities,6,"$65,268","$67,692",6,"$101,285","$98,006"
0,1,FTT,15011,15011,English,Construction,33,"$43,007","$62,717",12,"$70,092","$75,185"
0,1,FTT,15011,15011,English,Manufacturing,84,"$40,533","$48,366",54,"$54,733","$57,242"
0,1,FTT,15011,15011,English,Wholesale Trade,83,"$51,368","$52,743",42,"$65,606","$76,696"
0,1,FTT,15011,15011,English,Retail Trade,227,"$31,542","$35,867",75,"$43,229","$51,490"
0,1,FTT,15011,15011,English,Transportation & Warehousing,43,"$41,542","$39,990",21,"$47,017","$45,418"
0,1,FTT,15011,15011,English,Information,130,"$45,426","$48,010",76,"$54,004","$57,435"
0,1,FTT,15011,15011,English,Finance & Insurance,174,"$54,596","$56,989",98,"$66,549","$69,077"
0,1,FTT,15011,15011,English,Real Estate & Rental & Leasing,47,"$45,382","$44,651",22,"$54,542","$56,467"
0,1,FTT,15011,15011,English,"Professional, Scientific, & Technical Skills",226,"$52,370","$53,165",124,"$63,821","$63,710"
0,1,FTT,15011,15011,English,Management of Companies & Enterprises,10,"$53,258","$56,760",7,"$73,790","$78,822"
0,1,FTT,15011,15011,English,Admin & Support & Waste Mgmt & Remediation,140,"$37,161","$39,830",75,"$35,363","$45,507"
0,1,FTT,15011,15011,English,Educational Services,773,"$52,172","$46,556",475,"$69,095","$62,228"
0,1,FTT,15011,15011,English,Health Care & Social Assistance,122,"$35,642","$38,829",76,"$44,541","$51,585"
0,1,FTT,15011,15011,English,"Arts, Entertainment, & Recreation",52,"$30,626","$34,073",29,"$35,361","$42,797"
0,1,FTT,15011,15011,English,Accommodation & Food Services,143,"$23,161","$28,702",51,"$23,065","$30,666"
0,1,FTT,15011,15011,English,Other Services,52,"$30,751","$31,293",26,"$30,444","$33,635"
0,1,FTT,15011,15011,English,Non-Classified,3,,,2,,
0,1,FTT,15011,15011,English,Government,118,"$55,561","$62,638",81,"$67,306","$70,421"
0,1,FTT,15011,15011,English,Wages - No NAICS Code,24,"$47,491","$46,423",18,"$61,433","$61,532"
0,1,FTT,15021,15021,English Literature,Manufacturing,3,,,1,,
0,1,FTT,15021,15021,English Literature,Retail Trade,1,,,,,
0,1,FTT,15021,15021,English Literature,Transportation & Warehousing,2,,,2,,
0,1,FTT,15021,15021,English Literature,"Professional, Scientific, & Technical Skills",1,,,,,
0,1,FTT,15021,15021,English Literature,Educational Services,5,"$43,731","$43,552",2,,
0,1,FTT,15021,15021,English Literature,Health Care & Social Assistance,1,,,1,,
0,1,FTT,15021,15021,English Literature,Government,4,,,3,,
0,1,FTT,15031,15031,Comparative Literature,"Agriculture, Forestry, Fishing, & Hunting",1,,,,,
0,1,FTT,15031,15031,Comparative Literature,Retail Trade,3,,,2,,
0,1,FTT,15031,15031,Comparative Literature,Information,1,,,,,
0,1,FTT,15031,15031,Comparative Literature,Real Estate & Rental & Leasing,1,,,,,
0,1,FTT,15031,15031,Comparative Literature,"Professional, Scientific, & Technical Skills",,,,1,,
0,1,FTT,15031,15031,Comparative Literature,Management of Companies & Enterprises,1,,,,,
0,1,FTT,15031,15031,Comparative Literature,Educational Services,6,"$45,006","$43,349",3,,
0,1,FTT,15031,15031,Comparative Literature,Health Care & Social Assistance,3,,,1,,
0,1,FTT,15031,15031,Comparative Literature,Accommodation & Food Services,3,,,1,,
0,1,FTT,15031,15031,Comparative Literature,Other Services,1,,,,,
0,1,FTT,15031,15031,Comparative Literature,Wages - No NAICS Code,1,,,,,
0,1,FTT,15041,15041,Classics,Construction,2,,,,,
0,1,FTT,15041,15041,Classics,Retail Trade,1,,,,,
0,1,FTT,15041,15041,Classics,Management of Companies & Enterprises,1,,,,,
0,1,FTT,15041,15041,Classics,Admin & Support & Waste Mgmt & Remediation,1,,,,,
0,1,FTT,15041,15041,Classics,Educational Services,1,,,,,
0,1,FTT,15051,15051,Linguistics,Construction,2,,,,,
0,1,FTT,15051,15051,Linguistics,Manufacturing,11,"$42,109","$63,554",5,"$54,259","$52,673"
0,1,FTT,15051,15051,Linguistics,Wholesale Trade,3,,,2,,
0,1,FTT,15051,15051,Linguistics,Retail Trade,14,"$21,866","$27,907",3,,
0,1,FTT,15051,15051,Linguistics,Transportation & Warehousing,3,,,,,
0,1,FTT,15051,15051,Linguistics,Information,9,"$60,950","$51,774",,,
0,1,FTT,15051,15051,Linguistics,Finance & Insurance,5,"$59,861","$57,019",4,,
0,1,FTT,15051,15051,Linguistics,Real Estate & Rental & Leasing,1,,,,,
0,1,FTT,15051,15051,Linguistics,"Professional, Scientific, & Technical Skills",11,"$30,477","$41,484",2,,
0,1,FTT,15051,15051,Linguistics,Management of Companies & Enterprises,1,,,,,
0,1,FTT,15051,15051,Linguistics,Admin & Support & Waste Mgmt & Remediation,12,"$36,070","$43,702",4,,
0,1,FTT,15051,15051,Linguistics,Educational Services,39,"$28,392","$31,318",17,"$38,489","$44,466"
0,1,FTT,15051,15051,Linguistics,Health Care & Social Assistance,9,"$27,469","$27,060",3,,
0,1,FTT,15051,15051,Linguistics,"Arts, Entertainment, & Recreation",2,,,1,,
0,1,FTT,15051,15051,Linguistics,Accommodation & Food Services,10,"$29,391","$30,853",2,,
0,1,FTT,15051,15051,Linguistics,Other Services,9,"$33,713","$32,646",4,,
0,1,FTT,15051,15051,Linguistics,Government,5,"$55,097","$61,266",3,,
0,1,FTT,15051,15051,Linguistics,Wages - No NAICS Code,1,,,,,
0,1,FTT,15061,15061,Speech Communication,"Agriculture, Forestry, Fishing, & Hunting",14,"$25,428","$25,625",5,"$9,315","$9,987"
0,1,FTT,15061,15061,Speech Communication,Utilities,10,"$74,437","$75,780",5,"$106,816","$113,390"
0,1,FTT,15061,15061,Speech Communication,Construction,41,"$57,273","$61,840",15,"$44,379","$60,618"
0,1,FTT,15061,15061,Speech Communication,Manufacturing,115,"$58,890","$62,591",52,"$80,507","$90,290"
0,1,FTT,15061,15061,Speech Communication,Wholesale Trade,150,"$55,196","$61,581",70,"$95,534","$98,343"
0,1,FTT,15061,15061,Speech Communication,Retail Trade,219,"$43,340","$49,147",82,"$46,751","$62,499"
0,1,FTT,15061,15061,Speech Communication,Transportation & Warehousing,56,"$45,911","$53,159",21,"$77,661","$88,124"
0,1,FTT,15061,15061,Speech Communication,Information,236,"$53,590","$56,149",129,"$79,951","$86,924"
0,1,FTT,15061,15061,Speech Communication,Finance & Insurance,281,"$57,527","$60,798",122,"$67,996","$75,210"
0,1,FTT,15061,15061,Speech Communication,Real Estate & Rental & Leasing,110,"$56,930","$62,319",39,"$67,149","$80,193"
0,1,FTT,15061,15061,Speech Communication,"Professional, Scientific, & Technical Skills",294,"$52,330","$54,766",116,"$74,380","$82,200"
0,1,FTT,15061,15061,Speech Communication,Management of Companies & Enterprises,15,"$62,914","$68,271",4,,
0,1,FTT,15061,15061,Speech Communication,Admin & Support & Waste Mgmt & Remediation,212,"$45,804","$48,635",69,"$49,558","$56,372"
0,1,FTT,15061,15061,Speech Communication,Educational Services,179,"$33,813","$37,894",97,"$48,521","$44,930"
0,1,FTT,15061,15061,Speech Communication,Health Care & Social Assistance,177,"$41,494","$46,827",71,"$54,015","$58,994"
0,1,FTT,15061,15061,Speech Communication,"Arts, Entertainment, & Recreation",93,"$41,382","$42,845",28,"$44,651","$57,953"
0,1,FTT,15061,15061,Speech Communication,Accommodation & Food Services,194,"$32,330","$34,477",51,"$33,566","$39,754"
0,1,FTT,15061,15061,Speech Communication,Other Services,77,"$35,295","$36,767",27,"$47,980","$49,624"
0,1,FTT,15061,15061,Speech Communication,Non-Classified,2,,,2,,
0,1,FTT,15061,15061,Speech Communication,Government,95,"$65,128","$73,772",50,"$99,843","$99,096"
0,1,FTT,15061,15061,Speech Communication,Wages - No NAICS Code,22,"$54,562","$61,020",15,"$65,594","$74,349"
0,1,FTT,15071,15071,Creative Writing,Construction,1,,,2,,
0,1,FTT,15071,15071,Creative Writing,Manufacturing,10,"$38,595","$37,445",,,
0,1,FTT,15071,15071,Creative Writing,Wholesale Trade,8,"$40,493","$58,144",1,,
0,1,FTT,15071,15071,Creative Writing,Retail Trade,16,"$35,207","$34,148",2,,
0,1,FTT,15071,15071,Creative Writing,Transportation & Warehousing,3,,,1,,
0,1,FTT,15071,15071,Creative Writing,Information,15,"$33,854","$33,776",3,,
0,1,FTT,15071,15071,Creative Writing,Finance & Insurance,10,"$36,248","$38,932",2,,
0,1,FTT,15071,15071,Creative Writing,Real Estate & Rental & Leasing,4,,,1,,
0,1,FTT,15071,15071,Creative Writing,"Professional, Scientific, & Technical Skills",23,"$55,544","$58,485",4,,
0,1,FTT,15071,15071,Creative Writing,Management of Companies & Enterprises,1,,,1,,
0,1,FTT,15071,15071,Creative Writing,Admin & Support & Waste Mgmt & Remediation,14,"$19,671","$19,290",4,,
0,1,FTT,15071,15071,Creative Writing,Educational Services,23,"$28,828","$29,265",5,"$24,941","$42,137"
0,1,FTT,15071,15071,Creative Writing,Health Care & Social Assistance,9,"$27,797","$27,453",2,,
0,1,FTT,15071,15071,Creative Writing,"Arts, Entertainment, & Recreation",7,"$33,134","$36,940",,,
0,1,FTT,15071,15071,Creative Writing,Accommodation & Food Services,14,"$31,702","$31,648",1,,
0,1,FTT,15071,15071,Creative Writing,Other Services,3,,,1,,
0,1,FTT,15071,15071,Creative Writing,Non-Classified,1,,,,,
0,1,FTT,15071,15071,Creative Writing,Government,5,"$40,108","$44,654",3,,
0,1,FTT,15091,15091,Philosophy,"Agriculture, Forestry, Fishing, & Hunting",3,,,,,
0,1,FTT,15091,15091,Philosophy,Mining,1,,,,,
0,1,FTT,15091,15091,Philosophy,Utilities,2,,,1,,
0,1,FTT,15091,15091,Philosophy,Construction,11,"$40,762","$34,861",3,,
0,1,FTT,15091,15091,Philosophy,Manufacturing,19,"$54,664","$67,409",10,"$58,058","$66,090"
0,1,FTT,15091,15091,Philosophy,Wholesale Trade,12,"$43,769","$46,988",8,"$55,492","$65,601"
0,1,FTT,15091,15091,Philosophy,Retail Trade,46,"$37,930","$37,016",10,"$42,620","$46,850"
0,1,FTT,15091,15091,Philosophy,Transportation & Warehousing,9,"$58,119","$66,793",2,,
0,1,FTT,15091,15091,Philosophy,Information,19,"$65,911","$60,534",8,"$73,559","$81,731"
0,1,FTT,15091,15091,Philosophy,Finance & Insurance,25,"$53,938","$51,564",9,"$78,437","$99,750"
0,1,FTT,15091,15091,Philosophy,Real Estate & Rental & Leasing,5,"$50,844","$48,874",4,,
0,1,FTT,15091,15091,Philosophy,"Professional, Scientific, & Technical Skills",47,"$45,200","$52,184",27,"$77,677","$79,650"
0,1,FTT,15091,15091,Philosophy,Management of Companies & Enterprises,2,,,,,
0,1,FTT,15091,15091,Philosophy,Admin & Support & Waste Mgmt & Remediation,32,"$26,411","$29,777",10,"$27,119","$39,811"
0,1,FTT,15091,15091,Philosophy,Educational Services,36,"$46,014","$41,544",17,"$44,579","$43,906"
0,1,FTT,15091,15091,Philosophy,Health Care & Social Assistance,22,"$41,304","$35,982",8,"$51,978","$50,086"
0,1,FTT,15091,15091,Philosophy,"Arts, Entertainment, & Recreation",6,"$35,253","$31,085",3,,
0,1,FTT,15091,15091,Philosophy,Accommodation & Food Services,26,"$25,280","$26,338",8,"$25,825","$33,889"
0,1,FTT,15091,15091,Philosophy,Other Services,9,"$39,302","$43,886",1,,
0,1,FTT,15091,15091,Philosophy,Non-Classified,1,,,,,
0,1,FTT,15091,15091,Philosophy,Government,20,"$59,473","$61,461",15,"$68,867","$65,477"
0,1,FTT,15091,15091,Philosophy,Wages - No NAICS Code,1,,,1,,
0,1,FTT,15101,15101,Religious Studies,"Agriculture, Forestry, Fishing, & Hunting",2,,,,,
0,1,FTT,15101,15101,Religious Studies,Mining,1,,,,,
0,1,FTT,15101,15101,Religious Studies,Utilities,1,,,,,
0,1,FTT,15101,15101,Religious Studies,Construction,1,,,1,,
0,1,FTT,15101,15101,Religious Studies,Manufacturing,4,,,,,
0,1,FTT,15101,15101,Religious Studies,Wholesale Trade,4,,,2,,
0,1,FTT,15101,15101,Religious Studies,Retail Trade,11,"$17,923","$18,673",7,"$22,363","$31,630"
0,1,FTT,15101,15101,Religious Studies,Transportation & Warehousing,4,,,1,,
0,1,FTT,15101,15101,Religious Studies,Information,6,"$10,469","$30,609",3,,
0,1,FTT,15101,15101,Religious Studies,Finance & Insurance,4,,,2,,
0,1,FTT,15101,15101,Religious Studies,Real Estate & Rental & Leasing,2,,,2,,
0,1,FTT,15101,15101,Religious Studies,"Professional, Scientific, & Technical Skills",6,"$26,354","$37,256",3,,
0,1,FTT,15101,15101,Religious Studies,Management of Companies & Enterprises,,,,1,,
0,1,FTT,15101,15101,Religious Studies,Admin & Support & Waste Mgmt & Remediation,6,"$46,280","$40,341",3,,
0,1,FTT,15101,15101,Religious Studies,Educational Services,23,"$20,659","$31,946",14,"$50,377","$44,773"
0,1,FTT,15101,15101,Religious Studies,Health Care & Social Assistance,10,"$18,746","$20,825",5,"$43,268","$40,275"
0,1,FTT,15101,15101,Religious Studies,"Arts, Entertainment, & Recreation",1,,,,,
0,1,FTT,15101,15101,Religious Studies,Accommodation & Food Services,10,"$33,859","$27,913",4,,
0,1,FTT,15101,15101,Religious Studies,Other Services,7,"$29,400","$33,699",4,,
0,1,FTT,15101,15101,Religious Studies,Non-Classified,,,,1,,
0,1,FTT,15101,15101,Religious Studies,Government,4,,,3,,
0,1,FTT,15101,15101,Religious Studies,Wages - No NAICS Code,3,,,2,,
0,1,FTT,15102,15102,Jewish Studies,Educational Services,2,,,2,,
0,1,FTT,15102,15102,Jewish Studies,Other Services,1,,,,,
0,1,FTT,15991,15991,Humanities,Manufacturing,2,,,2,,
0,1,FTT,15991,15991,Humanities,Retail Trade,4,,,4,,
0,1,FTT,15991,15991,Humanities,Information,1,,,1,,
0,1,FTT,15991,15991,Humanities,Finance & Insurance,7,"$88,602","$88,033",1,,
0,1,FTT,15991,15991,Humanities,"Professional, Scientific, & Technical Skills",4,,,3,,
0,1,FTT,15991,15991,Humanities,Management of Companies & Enterprises,1,,,,,
0,1,FTT,15991,15991,Humanities,Admin & Support & Waste Mgmt & Remediation,2,,,1,,
0,1,FTT,15991,15991,Humanities,Educational Services,9,"$44,710","$40,797",3,,
0,1,FTT,15991,15991,Humanities,Health Care & Social Assistance,4,,,3,,
0,1,FTT,15991,15991,Humanities,"Arts, Entertainment, & Recreation",2,,,1,,
0,1,FTT,15991,15991,Humanities,Accommodation & Food Services,2,,,,,
0,1,FTT,15991,15991,Humanities,Other Services,,,,1,,
0,1,FTT,15991,15991,Humanities,Government,1,,,1,,
0,1,FTT,15991,15991,Humanities,Wages - No NAICS Code,1,,,,,
0,1,FTT,17011,17011,Mathematics,"Agriculture, Forestry, Fishing, & Hunting",1,,,1,,
0,1,FTT,17011,17011,Mathematics,Utilities,2,,,2,,
0,1,FTT,17011,17011,Mathematics,Construction,4,,,1,,
0,1,FTT,17011,17011,Mathematics,Manufacturing,21,"$72,468","$63,788",16,"$104,153","$100,446"
0,1,FTT,17011,17011,Mathematics,Wholesale Trade,17,"$45,195","$46,609",5,"$51,355","$45,638"
0,1,FTT,17011,17011,Mathematics,Retail Trade,23,"$41,793","$51,630",9,"$47,567","$67,774"
0,1,FTT,17011,17011,Mathematics,Transportation & Warehousing,5,"$52,763","$58,797",1,,
0,1,FTT,17011,17011,Mathematics,Information,9,"$70,666","$77,916",6,"$73,304","$68,428"
0,1,FTT,17011,17011,Mathematics,Finance & Insurance,14,"$61,197","$50,693",8,"$56,699","$58,520"
0,1,FTT,17011,17011,Mathematics,Real Estate & Rental & Leasing,2,,,2,,
0,1,FTT,17011,17011,Mathematics,"Professional, Scientific, & Technical Skills",28,"$71,765","$65,217",10,"$95,053","$189,362"
0,1,FTT,17011,17011,Mathematics,Management of Companies & Enterprises,1,,,,,
0,1,FTT,17011,17011,Mathematics,Admin & Support & Waste Mgmt & Remediation,17,"$31,038","$36,629",3,,
0,1,FTT,17011,17011,Mathematics,Educational Services,288,"$62,903","$56,741",171,"$78,127","$75,380"
0,1,FTT,17011,17011,Mathematics,Health Care & Social Assistance,14,"$32,425","$37,765",8,"$62,325","$82,196"
0,1,FTT,17011,17011,Mathematics,"Arts, Entertainment, & Recreation",8,"$30,676","$36,532",1,,
0,1,FTT,17011,17011,Mathematics,Accommodation & Food Services,14,"$19,959","$28,920",4,,
0,1,FTT,17011,17011,Mathematics,Other Services,5,"$34,760","$27,556",5,"$71,098","$48,279"
0,1,FTT,17011,17011,Mathematics,Government,14,"$59,970","$59,534",8,"$73,740","$63,024"
0,1,FTT,17011,17011,Mathematics,Wages - No NAICS Code,5,"$41,190","$40,671",2,,
0,1,FTT,17021,17021,Statistics,Construction,2,,,,,
0,1,FTT,17021,17021,Statistics,Manufacturing,3,,,1,,
0,1,FTT,17021,17021,Statistics,Wholesale Trade,1,,,,,
0,1,FTT,17021,17021,Statistics,Retail Trade,4,,,1,,
0,1,FTT,17021,17021,Statistics,Finance & Insurance,11,"$78,115","$78,285",5,"$96,090","$94,669"
0,1,FTT,17021,17021,Statistics,Real Estate & Rental & Leasing,2,,,1,,
0,1,FTT,17021,17021,Statistics,"Professional, Scientific, & Technical Skills",5,"$94,585","$89,666",,,
0,1,FTT,17021,17021,Statistics,Management of Companies & Enterprises,1,,,,,
0,1,FTT,17021,17021,Statistics,Admin & Support & Waste Mgmt & Remediation,4,,,,,
0,1,FTT,17021,17021,Statistics,Educational Services,5,"$67,570","$62,021",4,,
0,1,FTT,17021,17021,Statistics,Health Care & Social Assistance,2,,,,,
0,1,FTT,17021,17021,Statistics,"Arts, Entertainment, & Recreation",2,,,,,
0,1,FTT,17021,17021,Statistics,Accommodation & Food Services,1,,,,,
0,1,FTT,17021,17021,Statistics,Other Services,1,,,,,
0,1,FTT,17021,17021,Statistics,Wages - No NAICS Code,,,,1,,
0,1,FTT,17031,17031,Applied Mathematics,Construction,2,,,,,
0,1,FTT,17031,17031,Applied Mathematics,Manufacturing,3,,,1,,
0,1,FTT,17031,17031,Applied Mathematics,Wholesale Trade,1,,,,,
0,1,FTT,17031,17031,Applied Mathematics,Retail Trade,5,"$41,427","$45,249",1,,
0,1,FTT,17031,17031,Applied Mathematics,Transportation & Warehousing,3,,,,,
0,1,FTT,17031,17031,Applied Mathematics,Finance & Insurance,10,"$72,177","$65,342",4,,
0,1,FTT,17031,17031,Applied Mathematics,Real Estate & Rental & Leasing,2,,,1,,
0,1,FTT,17031,17031,Applied Mathematics,"Professional, Scientific, & Technical Skills",6,"$50,256","$44,204",2,,
0,1,FTT,17031,17031,Applied Mathematics,Admin & Support & Waste Mgmt & Remediation,4,,,,,
