Campus,Student Path,Entry Stat,Old_Hegis,HEGIS at Exit,Major,industry,number_of_students_found_5_years_after_exit,median_annual_earnings_5_years_after_exit,average_annual_earnings_5_years_after_exit,number_of_students_found_10_years_after_exit,median_annual_earnings_10_years_after_exit,average_annual_earnings_10_years_after_exit
40,1,FTF,22041,22041,Economics,Wages - No NAICS Code,1,,,,,
40,1,FTF,22051,22051,History,Construction,2,,,,,
40,1,FTF,22051,22051,History,Manufacturing,8,"$37,203","$43,930",,,
40,1,FTF,22051,22051,History,Wholesale Trade,6,"$63,345","$71,497",,,
40,1,FTF,22051,22051,History,Retail Trade,9,"$34,726","$33,597",,,
40,1,FTF,22051,22051,History,Transportation & Warehousing,2,,,,,
40,1,FTF,22051,22051,History,Information,4,,,,,
40,1,FTF,22051,22051,History,Finance & Insurance,8,"$51,705","$51,243",,,
40,1,FTF,22051,22051,History,"Professional, Scientific, & Technical Skills",11,"$44,181","$40,484",,,
40,1,FTF,22051,22051,History,Admin & Support & Waste Mgmt & Remediation,4,,,,,
40,1,FTF,22051,22051,History,Educational Services,29,"$55,851","$50,484",,,
40,1,FTF,22051,22051,History,Health Care & Social Assistance,4,,,,,
40,1,FTF,22051,22051,History,"Arts, Entertainment, & Recreation",3,,,,,
40,1,FTF,22051,22051,History,Accommodation & Food Services,11,"$21,427","$20,848",,,
40,1,FTF,22051,22051,History,Other Services,4,,,,,
40,1,FTF,22051,22051,History,Government,5,"$59,136","$59,524",,,
40,1,FTF,22051,22051,History,Wages - No NAICS Code,2,,,,,
40,1,FTF,22061 + 22063,22063,Geography,Construction,2,,,,,
40,1,FTF,22061 + 22063,22063,Geography,Retail Trade,3,,,,,
40,1,FTF,22061 + 22063,22063,Geography,Transportation & Warehousing,4,,,,,
40,1,FTF,22061 + 22063,22063,Geography,Information,1,,,,,
40,1,FTF,22061 + 22063,22063,Geography,Finance & Insurance,1,,,,,
40,1,FTF,22061 + 22063,22063,Geography,Real Estate & Rental & Leasing,1,,,,,
40,1,FTF,22061 + 22063,22063,Geography,"Professional, Scientific, & Technical Skills",7,"$37,286","$33,269",,,
40,1,FTF,22061 + 22063,22063,Geography,Admin & Support & Waste Mgmt & Remediation,1,,,,,
40,1,FTF,22061 + 22063,22063,Geography,Educational Services,2,,,,,
40,1,FTF,22061 + 22063,22063,Geography,Health Care & Social Assistance,3,,,,,
40,1,FTF,22061 + 22063,22063,Geography,Accommodation & Food Services,3,,,,,
40,1,FTF,22061 + 22063,22063,Geography,Other Services,2,,,,,
40,1,FTF,22061 + 22063,22063,Geography,Government,1,,,,,
40,1,FTF,22071,22071,Political Science,"Agriculture, Forestry, Fishing, & Hunting",2,,,1,,
40,1,FTF,22071,22071,Political Science,Construction,3,,,,,
40,1,FTF,22071,22071,Political Science,Manufacturing,4,,,,,
40,1,FTF,22071,22071,Political Science,Wholesale Trade,11,"$42,181","$40,618",,,
40,1,FTF,22071,22071,Political Science,Retail Trade,8,"$44,521","$42,734",,,
40,1,FTF,22071,22071,Political Science,Transportation & Warehousing,3,,,,,
40,1,FTF,22071,22071,Political Science,Information,6,"$50,019","$40,602",,,
40,1,FTF,22071,22071,Political Science,Finance & Insurance,4,,,,,
40,1,FTF,22071,22071,Political Science,Real Estate & Rental & Leasing,5,"$59,384","$60,684",,,
40,1,FTF,22071,22071,Political Science,"Professional, Scientific, & Technical Skills",22,"$59,738","$58,210",1,,
40,1,FTF,22071,22071,Political Science,Admin & Support & Waste Mgmt & Remediation,8,"$45,162","$54,723",,,
40,1,FTF,22071,22071,Political Science,Educational Services,16,"$38,981","$35,630",,,
40,1,FTF,22071,22071,Political Science,Health Care & Social Assistance,10,"$21,774","$27,021",,,
40,1,FTF,22071,22071,Political Science,"Arts, Entertainment, & Recreation",4,,,,,
40,1,FTF,22071,22071,Political Science,Accommodation & Food Services,7,"$31,860","$41,648",,,
40,1,FTF,22071,22071,Political Science,Other Services,8,"$49,999","$51,130",,,
40,1,FTF,22071,22071,Political Science,Government,11,"$73,771","$70,432",,,
40,1,FTF,22071,22071,Political Science,Wages - No NAICS Code,2,,,,,
40,1,FTF,22081,22081,Sociology,Construction,1,,,,,
40,1,FTF,22081,22081,Sociology,Manufacturing,7,"$49,870","$52,539",,,
40,1,FTF,22081,22081,Sociology,Wholesale Trade,7,"$40,753","$42,065",,,
40,1,FTF,22081,22081,Sociology,Retail Trade,18,"$37,288","$46,789",,,
40,1,FTF,22081,22081,Sociology,Transportation & Warehousing,7,"$51,392","$40,133",,,
40,1,FTF,22081,22081,Sociology,Information,3,,,,,
40,1,FTF,22081,22081,Sociology,Finance & Insurance,15,"$51,259","$64,778",,,
40,1,FTF,22081,22081,Sociology,Real Estate & Rental & Leasing,4,,,,,
40,1,FTF,22081,22081,Sociology,"Professional, Scientific, & Technical Skills",17,"$38,435","$45,856",,,
40,1,FTF,22081,22081,Sociology,Management of Companies & Enterprises,2,,,,,
40,1,FTF,22081,22081,Sociology,Admin & Support & Waste Mgmt & Remediation,22,"$34,027","$34,382",,,
40,1,FTF,22081,22081,Sociology,Educational Services,30,"$29,999","$35,167",,,
40,1,FTF,22081,22081,Sociology,Health Care & Social Assistance,53,"$38,512","$36,446",,,
40,1,FTF,22081,22081,Sociology,"Arts, Entertainment, & Recreation",4,,,,,
40,1,FTF,22081,22081,Sociology,Accommodation & Food Services,16,"$38,376","$36,995",,,
40,1,FTF,22081,22081,Sociology,Other Services,9,"$36,542","$35,528",,,
40,1,FTF,22081,22081,Sociology,Government,44,"$58,814","$69,292",,,
40,1,FTF,22081,22081,Sociology,Wages - No NAICS Code,4,,,,,
40,1,FTF,22111,22111,African-American Studies,Retail Trade,1,,,,,
40,1,FTF,22111,22111,African-American Studies,Transportation & Warehousing,2,,,,,
40,1,FTF,22111,22111,African-American Studies,Educational Services,2,,,,,
40,1,FTF,22111,22111,African-American Studies,"Arts, Entertainment, & Recreation",1,,,,,
40,1,FTF,22111,22111,African-American Studies,Government,2,,,,,
40,1,FTF,22131,22131,Mexican-American Studies,Construction,1,,,,,
40,1,FTF,22131,22131,Mexican-American Studies,Retail Trade,4,,,,,
40,1,FTF,22131,22131,Mexican-American Studies,Information,2,,,,,
40,1,FTF,22131,22131,Mexican-American Studies,"Professional, Scientific, & Technical Skills",2,,,,,
40,1,FTF,22131,22131,Mexican-American Studies,Management of Companies & Enterprises,1,,,,,
40,1,FTF,22131,22131,Mexican-American Studies,Admin & Support & Waste Mgmt & Remediation,3,,,,,
40,1,FTF,22131,22131,Mexican-American Studies,Educational Services,5,"$51,537","$39,077",,,
40,1,FTF,22131,22131,Mexican-American Studies,Health Care & Social Assistance,4,,,,,
40,1,FTF,22131,22131,Mexican-American Studies,"Arts, Entertainment, & Recreation",2,,,,,
40,1,FTF,22131,22131,Mexican-American Studies,Other Services,2,,,1,,
40,1,FTF,22990 + 49991,49991,Women's Studies,Wholesale Trade,1,,,,,
40,1,FTF,22990 + 49991,49991,Women's Studies,Retail Trade,2,,,,,
40,1,FTF,22990 + 49991,49991,Women's Studies,Finance & Insurance,2,,,,,
40,1,FTF,22990 + 49991,49991,Women's Studies,"Professional, Scientific, & Technical Skills",3,,,,,
40,1,FTF,22990 + 49991,49991,Women's Studies,Admin & Support & Waste Mgmt & Remediation,1,,,,,
40,1,FTF,22990 + 49991,49991,Women's Studies,Educational Services,2,,,,,
40,1,FTF,22990 + 49991,49991,Women's Studies,Health Care & Social Assistance,4,,,,,
40,1,FTF,22990 + 49991,49991,Women's Studies,Accommodation & Food Services,1,,,,,
40,1,FTF,22990 + 49991,49991,Women's Studies,Other Services,1,,,,,
40,1,FTF,22990 + 49991,49991,Women's Studies,Wages - No NAICS Code,1,,,,,
40,1,FTF,22996 + 22999,22999,Asian/Asian-American Studies,Retail Trade,1,,,,,
40,1,FTF,22996 + 22999,22999,Asian/Asian-American Studies,Transportation & Warehousing,1,,,,,
40,1,FTF,22996 + 22999,22999,Asian/Asian-American Studies,"Professional, Scientific, & Technical Skills",2,,,,,
40,1,FTF,22996 + 22999,22999,Asian/Asian-American Studies,Educational Services,1,,,,,
40,1,FTF,22996 + 22999,22999,Asian/Asian-American Studies,Health Care & Social Assistance,1,,,,,
40,1,FTF,22996 + 22999,22999,Asian/Asian-American Studies,"Arts, Entertainment, & Recreation",1,,,,,
40,1,FTF,22996 + 22999,22999,Asian/Asian-American Studies,Accommodation & Food Services,1,,,,,
40,1,FTF,22996 + 22999,22999,Asian/Asian-American Studies,Other Services,1,,,,,
40,1,FTF,22997,22997,International Studies,"Agriculture, Forestry, Fishing, & Hunting",1,,,,,
40,1,FTF,22997,22997,International Studies,Manufacturing,2,,,,,
40,1,FTF,22997,22997,International Studies,Wholesale Trade,1,,,,,
40,1,FTF,22997,22997,International Studies,Retail Trade,1,,,,,
40,1,FTF,22997,22997,International Studies,Transportation & Warehousing,2,,,,,
40,1,FTF,22997,22997,International Studies,Information,6,"$49,757","$66,356",,,
40,1,FTF,22997,22997,International Studies,Finance & Insurance,3,,,1,,
40,1,FTF,22997,22997,International Studies,"Professional, Scientific, & Technical Skills",6,"$55,928","$53,884",,,
40,1,FTF,22997,22997,International Studies,Admin & Support & Waste Mgmt & Remediation,5,"$34,233","$54,948",,,
40,1,FTF,22997,22997,International Studies,Educational Services,3,,,,,
40,1,FTF,22997,22997,International Studies,Health Care & Social Assistance,4,,,,,
40,1,FTF,22997,22997,International Studies,Accommodation & Food Services,5,"$22,985","$22,715",,,
40,1,FTF,22997,22997,International Studies,Other Services,4,,,,,
40,1,FTF,22997,22997,International Studies,Government,2,,,,,
40,1,FTF,49011,49011,Environmental Studies,"Agriculture, Forestry, Fishing, & Hunting",1,,,,,
40,1,FTF,49011,49011,Environmental Studies,Utilities,1,,,,,
40,1,FTF,49011,49011,Environmental Studies,Construction,1,,,,,
40,1,FTF,49011,49011,Environmental Studies,Manufacturing,5,"$57,019","$40,413",,,
40,1,FTF,49011,49011,Environmental Studies,Retail Trade,1,,,,,
40,1,FTF,49011,49011,Environmental Studies,Transportation & Warehousing,5,"$46,017","$38,579",,,
40,1,FTF,49011,49011,Environmental Studies,"Professional, Scientific, & Technical Skills",8,"$41,265","$39,839",,,
40,1,FTF,49011,49011,Environmental Studies,Admin & Support & Waste Mgmt & Remediation,2,,,,,
40,1,FTF,49011,49011,Environmental Studies,Educational Services,2,,,,,
40,1,FTF,49011,49011,Environmental Studies,"Arts, Entertainment, & Recreation",1,,,,,
40,1,FTF,49011,49011,Environmental Studies,Accommodation & Food Services,4,,,,,
40,1,FTF,49011,49011,Environmental Studies,Other Services,2,,,,,
40,1,FTF,49011,49011,Environmental Studies,Government,7,"$61,672","$62,686",,,
40,1,FTF,49012 + 49017,49017,Liberal Studies,"Agriculture, Forestry, Fishing, & Hunting",1,,,,,
40,1,FTF,49012 + 49017,49017,Liberal Studies,Construction,2,,,,,
40,1,FTF,49012 + 49017,49017,Liberal Studies,Manufacturing,3,,,,,
40,1,FTF,49012 + 49017,49017,Liberal Studies,Wholesale Trade,2,,,,,
40,1,FTF,49012 + 49017,49017,Liberal Studies,Retail Trade,11,"$46,833","$52,474",,,
40,1,FTF,49012 + 49017,49017,Liberal Studies,Transportation & Warehousing,2,,,,,
40,1,FTF,49012 + 49017,49017,Liberal Studies,Information,1,,,,,
40,1,FTF,49012 + 49017,49017,Liberal Studies,Finance & Insurance,5,"$38,121","$38,142",,,
40,1,FTF,49012 + 49017,49017,Liberal Studies,Real Estate & Rental & Leasing,4,,,,,
40,1,FTF,49012 + 49017,49017,Liberal Studies,"Professional, Scientific, & Technical Skills",8,"$14,342","$23,216",,,
40,1,FTF,49012 + 49017,49017,Liberal Studies,Management of Companies & Enterprises,1,,,,,
40,1,FTF,49012 + 49017,49017,Liberal Studies,Admin & Support & Waste Mgmt & Remediation,9,"$44,654","$39,542",,,
40,1,FTF,49012 + 49017,49017,Liberal Studies,Educational Services,152,"$55,895","$50,473",,,
40,1,FTF,49012 + 49017,49017,Liberal Studies,Health Care & Social Assistance,24,"$38,922","$34,507",,,
40,1,FTF,49012 + 49017,49017,Liberal Studies,"Arts, Entertainment, & Recreation",2,,,,,
40,1,FTF,49012 + 49017,49017,Liberal Studies,Accommodation & Food Services,10,"$33,361","$32,132",,,
40,1,FTF,49012 + 49017,49017,Liberal Studies,Other Services,9,"$30,009","$29,203",,,
40,1,FTF,49012 + 49017,49017,Liberal Studies,Government,10,"$46,742","$42,809",,,
40,1,FTF,49012 + 49017,49017,Liberal Studies,Wages - No NAICS Code,3,,,,,
40,1,FTT,00000,00000,Undeclared/Unknown,Educational Services,1,,,1,,
40,1,FTT,00000,00000,Undeclared/Unknown,Health Care & Social Assistance,1,,,1,,
40,1,FTT,00121 + 12031 + 12032,12032,Nursing,Retail Trade,1,,,1,,
40,1,FTT,00121 + 12031 + 12032,12032,Nursing,Finance & Insurance,2,,,1,,
40,1,FTT,00121 + 12031 + 12032,12032,Nursing,Management of Companies & Enterprises,1,,,,,
40,1,FTT,00121 + 12031 + 12032,12032,Nursing,Admin & Support & Waste Mgmt & Remediation,14,"$29,074","$29,079",3,,
40,1,FTT,00121 + 12031 + 12032,12032,Nursing,Educational Services,23,"$99,020","$94,490",7,"$97,510","$114,357"
40,1,FTT,00121 + 12031 + 12032,12032,Nursing,Health Care & Social Assistance,312,"$98,214","$97,106",66,"$95,301","$94,410"
40,1,FTT,00121 + 12031 + 12032,12032,Nursing,Other Services,2,,,,,
40,1,FTT,00121 + 12031 + 12032,12032,Nursing,Government,13,"$97,835","$104,833",2,,
40,1,FTT,00121 + 12031 + 12032,12032,Nursing,Wages - No NAICS Code,1,,,,,
40,1,FTT,2031,2031,Interior Design,Construction,2,,,,,
40,1,FTT,2031,2031,Interior Design,Manufacturing,1,,,,,
40,1,FTT,2031,2031,Interior Design,Wholesale Trade,1,,,,,
40,1,FTT,2031,2031,Interior Design,Retail Trade,2,,,,,
40,1,FTT,2031,2031,Interior Design,"Professional, Scientific, & Technical Skills",18,"$63,549","$58,602",,,
40,1,FTT,2031,2031,Interior Design,Admin & Support & Waste Mgmt & Remediation,1,,,,,
40,1,FTT,2031,2031,Interior Design,Educational Services,1,,,,,
40,1,FTT,2031,2031,Interior Design,Accommodation & Food Services,1,,,,,
40,1,FTT,03011 + 03021 + 03071,3071,Asian/East Asian Studies,Construction,,,,1,,
40,1,FTT,03011 + 03021 + 03071,3071,Asian/East Asian Studies,Manufacturing,2,,,1,,
40,1,FTT,03011 + 03021 + 03071,3071,Asian/East Asian Studies,Wholesale Trade,3,,,,,
40,1,FTT,03011 + 03021 + 03071,3071,Asian/East Asian Studies,Retail Trade,1,,,2,,
40,1,FTT,03011 + 03021 + 03071,3071,Asian/East Asian Studies,Transportation & Warehousing,2,,,,,
40,1,FTT,03011 + 03021 + 03071,3071,Asian/East Asian Studies,Information,4,,,,,
40,1,FTT,03011 + 03021 + 03071,3071,Asian/East Asian Studies,Finance & Insurance,2,,,,,
40,1,FTT,03011 + 03021 + 03071,3071,Asian/East Asian Studies,"Professional, Scientific, & Technical Skills",2,,,,,
40,1,FTT,03011 + 03021 + 03071,3071,Asian/East Asian Studies,Admin & Support & Waste Mgmt & Remediation,1,,,,,
40,1,FTT,03011 + 03021 + 03071,3071,Asian/East Asian Studies,Educational Services,1,,,,,
40,1,FTT,03011 + 03021 + 03071,3071,Asian/East Asian Studies,Health Care & Social Assistance,2,,,1,,
40,1,FTT,03011 + 03021 + 03071,3071,Asian/East Asian Studies,Accommodation & Food Services,1,,,,,
40,1,FTT,03011 + 03021 + 03071,3071,Asian/East Asian Studies,Government,,,,1,,
40,1,FTT,03101 + 03121 + 03122,3122,European Studies,Wholesale Trade,1,,,,,
40,1,FTT,03101 + 03121 + 03122,3122,European Studies,Finance & Insurance,1,,,,,
40,1,FTT,03101 + 03121 + 03122,3122,European Studies,Admin & Support & Waste Mgmt & Remediation,1,,,,,
40,1,FTT,03101 + 03121 + 03122,3122,European Studies,"Arts, Entertainment, & Recreation",,,,1,,
40,1,FTT,03101 + 03121 + 03122,3122,European Studies,Accommodation & Food Services,1,,,1,,
40,1,FTT,3131,3131,American Studies,Construction,1,,,,,
40,1,FTT,3131,3131,American Studies,Wholesale Trade,2,,,1,,
40,1,FTT,3131,3131,American Studies,Retail Trade,5,"$27,300","$24,898",,,
40,1,FTT,3131,3131,American Studies,Transportation & Warehousing,1,,,,,
40,1,FTT,3131,3131,American Studies,Information,1,,,,,
40,1,FTT,3131,3131,American Studies,Finance & Insurance,2,,,,,
40,1,FTT,3131,3131,American Studies,Real Estate & Rental & Leasing,,,,1,,
40,1,FTT,3131,3131,American Studies,"Professional, Scientific, & Technical Skills",2,,,2,,
40,1,FTT,3131,3131,American Studies,Educational Services,3,,,,,
40,1,FTT,3131,3131,American Studies,Health Care & Social Assistance,4,,,2,,
40,1,FTT,3131,3131,American Studies,"Arts, Entertainment, & Recreation",1,,,,,
40,1,FTT,3131,3131,American Studies,Accommodation & Food Services,7,"$34,356","$39,798",,,
40,1,FTT,3131,3131,American Studies,Government,2,,,,,
40,1,FTT,3131,3131,American Studies,Wages - No NAICS Code,2,,,,,
40,1,FTT,4011,4011,Biology,"Agriculture, Forestry, Fishing, & Hunting",2,,,,,
40,1,FTT,4011,4011,Biology,Utilities,1,,,,,
40,1,FTT,4011,4011,Biology,Construction,1,,,,,
40,1,FTT,4011,4011,Biology,Manufacturing,15,"$54,313","$53,116",2,,
40,1,FTT,4011,4011,Biology,Wholesale Trade,5,"$70,397","$79,426",,,
40,1,FTT,4011,4011,Biology,Retail Trade,13,"$24,611","$31,799",5,"$96,728","$121,268"
40,1,FTT,4011,4011,Biology,Transportation & Warehousing,,,,1,,
40,1,FTT,4011,4011,Biology,Finance & Insurance,6,"$61,777","$59,734",,,
40,1,FTT,4011,4011,Biology,Real Estate & Rental & Leasing,1,,,,,
40,1,FTT,4011,4011,Biology,"Professional, Scientific, & Technical Skills",19,"$52,369","$53,273",6,"$83,908","$72,968"
40,1,FTT,4011,4011,Biology,Admin & Support & Waste Mgmt & Remediation,5,"$51,200","$48,454",,,
40,1,FTT,4011,4011,Biology,Educational Services,21,"$55,075","$50,166",2,,
40,1,FTT,4011,4011,Biology,Health Care & Social Assistance,32,"$36,778","$40,685",5,"$75,445","$69,256"
40,1,FTT,4011,4011,Biology,"Arts, Entertainment, & Recreation",4,,,1,,
40,1,FTT,4011,4011,Biology,Accommodation & Food Services,8,"$36,760","$33,449",,,
40,1,FTT,4011,4011,Biology,Other Services,1,,,1,,
40,1,FTT,4011,4011,Biology,Government,13,"$53,715","$55,505",4,,
40,1,FTT,4011,4011,Biology,Wages - No NAICS Code,1,,,1,,
40,1,FTT,4111,4111,Microbiology,Manufacturing,6,"$53,290","$52,457",1,,
40,1,FTT,4111,4111,Microbiology,Wholesale Trade,3,,,1,,
40,1,FTT,4111,4111,Microbiology,Retail Trade,4,,,1,,
40,1,FTT,4111,4111,Microbiology,"Professional, Scientific, & Technical Skills",3,,,1,,
40,1,FTT,4111,4111,Microbiology,Educational Services,1,,,1,,
40,1,FTT,4111,4111,Microbiology,Health Care & Social Assistance,6,"$98,245","$84,650",1,,
40,1,FTT,4111,4111,Microbiology,Other Services,1,,,,,
40,1,FTT,4111,4111,Microbiology,Government,2,,,,,
40,1,FTT,4141,4141,Biochemistry,Construction,1,,,,,
40,1,FTT,4141,4141,Biochemistry,Manufacturing,14,"$62,980","$64,130",1,,
40,1,FTT,4141,4141,Biochemistry,Wholesale Trade,2,,,1,,
40,1,FTT,4141,4141,Biochemistry,Retail Trade,6,"$29,330","$32,007",,,
40,1,FTT,4141,4141,Biochemistry,"Professional, Scientific, & Technical Skills",7,"$36,266","$46,022",,,
40,1,FTT,4141,4141,Biochemistry,Admin & Support & Waste Mgmt & Remediation,3,,,,,
40,1,FTT,4141,4141,Biochemistry,Educational Services,2,,,,,
40,1,FTT,4141,4141,Biochemistry,Health Care & Social Assistance,8,"$45,588","$47,154",,,
40,1,FTT,4141,4141,Biochemistry,Accommodation & Food Services,1,,,,,
40,1,FTT,4141,4141,Biochemistry,Government,2,,,1,,
40,1,FTT,4181,4181,Marine Biology,Utilities,,,,1,,
40,1,FTT,4181,4181,Marine Biology,Construction,1,,,,,
40,1,FTT,4181,4181,Marine Biology,Manufacturing,1,,,,,
40,1,FTT,4181,4181,Marine Biology,Wholesale Trade,3,,,2,,
40,1,FTT,4181,4181,Marine Biology,Retail Trade,2,,,1,,
40,1,FTT,4181,4181,Marine Biology,"Professional, Scientific, & Technical Skills",3,,,,,
40,1,FTT,4181,4181,Marine Biology,Educational Services,5,"$65,343","$59,358",1,,
40,1,FTT,4181,4181,Marine Biology,Health Care & Social Assistance,1,,,1,,
40,1,FTT,4181,4181,Marine Biology,"Arts, Entertainment, & Recreation",2,,,,,
40,1,FTT,4181,4181,Marine Biology,Accommodation & Food Services,3,,,,,
40,1,FTT,4181,4181,Marine Biology,Other Services,3,,,,,
40,1,FTT,4181,4181,Marine Biology,Government,4,,,,,
40,1,FTT,4181,4181,Marine Biology,Wages - No NAICS Code,1,,,,,
40,1,FTT,5011,5011,Business Administration,Construction,1,,,,,
40,1,FTT,5011,5011,Business Administration,Manufacturing,10,"$43,448","$56,270",,,
40,1,FTT,5011,5011,Business Administration,Wholesale Trade,15,"$46,908","$52,612",4,,
40,1,FTT,5011,5011,Business Administration,Retail Trade,14,"$58,642","$52,817",2,,
40,1,FTT,5011,5011,Business Administration,Transportation & Warehousing,7,"$35,563","$43,067",,,
40,1,FTT,5011,5011,Business Administration,Information,4,,,,,
40,1,FTT,5011,5011,Business Administration,Finance & Insurance,5,"$73,399","$59,648",,,
40,1,FTT,5011,5011,Business Administration,Real Estate & Rental & Leasing,2,,,,,
40,1,FTT,5011,5011,Business Administration,"Professional, Scientific, & Technical Skills",18,"$50,961","$59,389",4,,
40,1,FTT,5011,5011,Business Administration,Management of Companies & Enterprises,1,,,,,
40,1,FTT,5011,5011,Business Administration,Admin & Support & Waste Mgmt & Remediation,4,,,1,,
40,1,FTT,5011,5011,Business Administration,Educational Services,2,,,,,
40,1,FTT,5011,5011,Business Administration,Health Care & Social Assistance,4,,,1,,
40,1,FTT,5011,5011,Business Administration,"Arts, Entertainment, & Recreation",2,,,,,
40,1,FTT,5011,5011,Business Administration,Accommodation & Food Services,8,"$37,871","$36,619",2,,
40,1,FTT,5011,5011,Business Administration,Other Services,2,,,,,
40,1,FTT,5011,5011,Business Administration,Government,5,"$86,358","$77,957",,,
40,1,FTT,5011,5011,Business Administration,Wages - No NAICS Code,1,,,,,
40,1,FTT,5021,5021,Accounting,"Agriculture, Forestry, Fishing, & Hunting",1,,,,,
40,1,FTT,5021,5021,Accounting,Mining,1,,,,,
40,1,FTT,5021,5021,Accounting,Utilities,4,,,,,
40,1,FTT,5021,5021,Accounting,Construction,7,"$39,577","$48,785",4,,
40,1,FTT,5021,5021,Accounting,Manufacturing,24,"$59,613","$55,214",10,"$93,852","$99,880"
40,1,FTT,5021,5021,Accounting,Wholesale Trade,36,"$60,581","$68,707",6,"$72,637","$95,581"
40,1,FTT,5021,5021,Accounting,Retail Trade,29,"$45,864","$49,265",4,,
40,1,FTT,5021,5021,Accounting,Transportation & Warehousing,9,"$64,089","$56,092",1,,
40,1,FTT,5021,5021,Accounting,Information,10,"$68,006","$76,131",1,,
40,1,FTT,5021,5021,Accounting,Finance & Insurance,29,"$60,044","$67,477",4,,
40,1,FTT,5021,5021,Accounting,Real Estate & Rental & Leasing,20,"$61,454","$69,628",4,,
40,1,FTT,5021,5021,Accounting,"Professional, Scientific, & Technical Skills",138,"$70,526","$68,563",25,"$92,523","$100,701"
40,1,FTT,5021,5021,Accounting,Management of Companies & Enterprises,4,,,2,,
40,1,FTT,5021,5021,Accounting,Admin & Support & Waste Mgmt & Remediation,31,"$49,777","$51,125",6,"$87,908","$76,539"
40,1,FTT,5021,5021,Accounting,Educational Services,17,"$49,581","$46,582",2,,
40,1,FTT,5021,5021,Accounting,Health Care & Social Assistance,34,"$48,343","$46,386",1,,
40,1,FTT,5021,5021,Accounting,"Arts, Entertainment, & Recreation",12,"$57,096","$58,880",2,,
40,1,FTT,5021,5021,Accounting,Accommodation & Food Services,12,"$42,277","$38,491",4,,
40,1,FTT,5021,5021,Accounting,Other Services,7,"$44,293","$46,694",1,,
40,1,FTT,5021,5021,Accounting,Government,24,"$63,003","$58,464",4,,
40,1,FTT,5021,5021,Accounting,Wages - No NAICS Code,16,"$103,928","$89,556",3,,
40,1,FTT,5041,5041,Finance,"Agriculture, Forestry, Fishing, & Hunting",3,,,1,,
40,1,FTT,5041,5041,Finance,Utilities,3,,,1,,
40,1,FTT,5041,5041,Finance,Construction,12,"$64,101","$75,404",4,,
40,1,FTT,5041,5041,Finance,Manufacturing,28,"$63,819","$66,258",13,"$96,218","$98,622"
40,1,FTT,5041,5041,Finance,Wholesale Trade,32,"$59,422","$57,480",11,"$81,971","$108,418"
40,1,FTT,5041,5041,Finance,Retail Trade,35,"$50,215","$47,233",7,"$63,548","$58,548"
40,1,FTT,5041,5041,Finance,Transportation & Warehousing,16,"$52,730","$56,676",4,,
40,1,FTT,5041,5041,Finance,Information,16,"$68,400","$62,407",3,,
40,1,FTT,5041,5041,Finance,Finance & Insurance,110,"$63,621","$69,304",33,"$79,391","$94,728"
40,1,FTT,5041,5041,Finance,Real Estate & Rental & Leasing,14,"$56,384","$57,276",5,"$71,761","$96,272"
40,1,FTT,5041,5041,Finance,"Professional, Scientific, & Technical Skills",39,"$61,295","$65,529",9,"$83,311","$96,252"
40,1,FTT,5041,5041,Finance,Management of Companies & Enterprises,1,,,1,,
40,1,FTT,5041,5041,Finance,Admin & Support & Waste Mgmt & Remediation,29,"$45,967","$53,252",4,,
40,1,FTT,5041,5041,Finance,Educational Services,10,"$30,405","$36,415",1,,
40,1,FTT,5041,5041,Finance,Health Care & Social Assistance,17,"$37,389","$39,900",3,,
40,1,FTT,5041,5041,Finance,"Arts, Entertainment, & Recreation",6,"$24,786","$22,099",1,,
40,1,FTT,5041,5041,Finance,Accommodation & Food Services,20,"$28,389","$30,208",7,"$38,178","$33,166"
40,1,FTT,5041,5041,Finance,Other Services,6,"$42,781","$34,746",1,,
40,1,FTT,5041,5041,Finance,Government,13,"$44,804","$48,467",8,"$88,453","$78,556"
40,1,FTT,5041,5041,Finance,Wages - No NAICS Code,7,"$118,052","$96,086",5,"$72,405","$88,013"
40,1,FTT,5061,5061,Management,"Agriculture, Forestry, Fishing, & Hunting",2,,,,,
40,1,FTT,5061,5061,Management,Mining,2,,,,,
40,1,FTT,5061,5061,Management,Utilities,2,,,2,,
40,1,FTT,5061,5061,Management,Construction,19,"$69,307","$85,624",6,"$63,072","$56,745"
40,1,FTT,5061,5061,Management,Manufacturing,48,"$62,771","$60,557",5,"$72,093","$83,542"
40,1,FTT,5061,5061,Management,Wholesale Trade,43,"$69,571","$68,683",10,"$77,918","$82,777"
40,1,FTT,5061,5061,Management,Retail Trade,48,"$55,218","$56,670",7,"$74,726","$87,522"
40,1,FTT,5061,5061,Management,Transportation & Warehousing,31,"$62,604","$73,533",1,,
40,1,FTT,5061,5061,Management,Information,16,"$64,761","$71,258",1,,
40,1,FTT,5061,5061,Management,Finance & Insurance,34,"$58,056","$59,198",7,"$75,222","$93,658"
40,1,FTT,5061,5061,Management,Real Estate & Rental & Leasing,24,"$61,900","$74,734",5,"$89,819","$118,275"
40,1,FTT,5061,5061,Management,"Professional, Scientific, & Technical Skills",38,"$62,503","$74,082",11,"$97,039","$80,842"
40,1,FTT,5061,5061,Management,Management of Companies & Enterprises,4,,,1,,
40,1,FTT,5061,5061,Management,Admin & Support & Waste Mgmt & Remediation,29,"$47,889","$52,680",4,,
