Campus,Location,Student Path,Entry Stat,Old_Hegis,HEGIS at Exit,Major,Potential # of Students,Potential # of Students For Each Year Out of School, 25th Percentile Earnings, 50th Percentile Earnings, 75th Percentile Earnings,Average Earnings,# of Students Found,Year,% students found
10,Pomona,1,FTF + FTT,01011 + 01012 + 01021 + 01031 + 01081 + 01091,01091,Agriculture/Agricultural Science & Horticulture,307,284," $16,756 "," $31,092 "," $47,987 "," $34,250 ",208,1,73.24%
10,Pomona,1,FTF + FTT,01011 + 01012 + 01021 + 01031 + 01081 + 01091,01091,Agriculture/Agricultural Science & Horticulture,307,262," $27,020 "," $42,299 "," $58,247 "," $43,303 ",190,2,72.52%
10,Pomona,1,FTF + FTT,01011 + 01012 + 01021 + 01031 + 01081 + 01091,01091,Agriculture/Agricultural Science & Horticulture,307,250," $32,799 "," $52,017 "," $65,568 "," $49,662 ",175,3,70.00%
10,Pomona,1,FTF + FTT,01011 + 01012 + 01021 + 01031 + 01081 + 01091,01091,Agriculture/Agricultural Science & Horticulture,307,230," $35,956 "," $52,624 "," $70,096 "," $52,851 ",160,4,69.57%
10,Pomona,1,FTF + FTT,01011 + 01012 + 01021 + 01031 + 01081 + 01091,01091,Agriculture/Agricultural Science & Horticulture,307,221," $39,934 "," $58,424 "," $78,492 "," $59,557 ",147,5,66.52%
10,Pomona,1,FTF + FTT,01011 + 01012 + 01021 + 01031 + 01081 + 01091,01091,Agriculture/Agricultural Science & Horticulture,307,217," $39,644 "," $61,260 "," $82,202 "," $61,422 ",144,6,66.36%
10,Pomona,1,FTF + FTT,01011 + 01012 + 01021 + 01031 + 01081 + 01091,01091,Agriculture/Agricultural Science & Horticulture,307,209," $45,256 "," $66,365 "," $82,486 "," $65,625 ",125,7,59.81%
10,Pomona,1,FTF + FTT,01011 + 01012 + 01021 + 01031 + 01081 + 01091,01091,Agriculture/Agricultural Science & Horticulture,307,207," $46,144 "," $64,884 "," $83,545 "," $66,741 ",124,8,59.90%
10,Pomona,1,FTF + FTT,01011 + 01012 + 01021 + 01031 + 01081 + 01091,01091,Agriculture/Agricultural Science & Horticulture,307,198," $44,517 "," $66,836 "," $87,735 "," $67,992 ",123,9,62.12%
10,Pomona,1,FTF + FTT,01011 + 01012 + 01021 + 01031 + 01081 + 01091,01091,Agriculture/Agricultural Science & Horticulture,307,185," $44,753 "," $68,486 "," $91,212 "," $68,837 ",116,10,62.70%
10,Pomona,1,FTF + FTT,01011 + 01012 + 01021 + 01031 + 01081 + 01091,01091,Agriculture/Agricultural Science & Horticulture,307,171," $40,617 "," $69,684 "," $93,677 "," $69,805 ",102,11,59.65%
10,Pomona,1,FTF + FTT,01011 + 01012 + 01021 + 01031 + 01081 + 01091,01091,Agriculture/Agricultural Science & Horticulture,307,161," $48,606 "," $75,822 "," $94,560 "," $72,090 ",90,12,55.90%
10,Pomona,1,FTF + FTT,01011 + 01012 + 01021 + 01031 + 01081 + 01091,01091,Agriculture/Agricultural Science & Horticulture,307,142," $50,304 "," $76,990 "," $99,101 "," $77,698 ",76,13,53.52%
10,Pomona,1,FTF + FTT,01011 + 01012 + 01021 + 01031 + 01081 + 01091,01091,Agriculture/Agricultural Science & Horticulture,307,131," $41,443 "," $75,306 "," $97,520 "," $75,251 ",67,14,51.15%
10,Pomona,1,FTF + FTT,01011 + 01012 + 01021 + 01031 + 01081 + 01091,01091,Agriculture/Agricultural Science & Horticulture,307,121," $39,592 "," $75,447 "," $107,913 "," $78,716 ",60,15,49.59%
10,Pomona,1,FTF + FTT,01041 + 01043,01043,Animal Science/Animal Health Science,1124,1080," $16,322 "," $25,835 "," $36,386 "," $27,320 ",896,1,82.96%
10,Pomona,1,FTF + FTT,01041 + 01043,01043,Animal Science/Animal Health Science,1124,1043," $22,153 "," $33,990 "," $44,497 "," $34,913 ",813,2,77.95%
10,Pomona,1,FTF + FTT,01041 + 01043,01043,Animal Science/Animal Health Science,1124,1007," $22,661 "," $35,407 "," $47,122 "," $36,771 ",760,3,75.47%
10,Pomona,1,FTF + FTT,01041 + 01043,01043,Animal Science/Animal Health Science,1124,978," $24,291 "," $38,424 "," $51,506 "," $39,686 ",721,4,73.72%
10,Pomona,1,FTF + FTT,01041 + 01043,01043,Animal Science/Animal Health Science,1124,910," $27,127 "," $41,144 "," $54,503 "," $43,056 ",651,5,71.54%
10,Pomona,1,FTF + FTT,01041 + 01043,01043,Animal Science/Animal Health Science,1124,838," $28,232 "," $43,483 "," $57,864 "," $45,962 ",579,6,69.09%
10,Pomona,1,FTF + FTT,01041 + 01043,01043,Animal Science/Animal Health Science,1124,757," $30,769 "," $47,432 "," $62,975 "," $49,971 ",512,7,67.64%
10,Pomona,1,FTF + FTT,01041 + 01043,01043,Animal Science/Animal Health Science,1124,681," $28,869 "," $48,001 "," $63,684 "," $51,071 ",454,8,66.67%
10,Pomona,1,FTF + FTT,01041 + 01043,01043,Animal Science/Animal Health Science,1124,611," $31,379 "," $48,465 "," $69,735 "," $54,694 ",393,9,64.32%
10,Pomona,1,FTF + FTT,01041 + 01043,01043,Animal Science/Animal Health Science,1124,537," $31,145 "," $49,539 "," $72,150 "," $55,279 ",332,10,61.82%
10,Pomona,1,FTF + FTT,01041 + 01043,01043,Animal Science/Animal Health Science,1124,485," $30,829 "," $52,916 "," $76,501 "," $59,201 ",287,11,59.18%
10,Pomona,1,FTF + FTT,01041 + 01043,01043,Animal Science/Animal Health Science,1124,431," $29,994 "," $53,939 "," $80,918 "," $60,806 ",252,12,58.47%
10,Pomona,1,FTF + FTT,01041 + 01043,01043,Animal Science/Animal Health Science,1124,367," $36,114 "," $59,712 "," $85,006 "," $65,733 ",204,13,55.59%
10,Pomona,1,FTF + FTT,01041 + 01043,01043,Animal Science/Animal Health Science,1124,296," $36,970 "," $58,346 "," $91,055 "," $70,080 ",160,14,54.05%
10,Pomona,1,FTF + FTT,01041 + 01043,01043,Animal Science/Animal Health Science,1124,246," $33,713 "," $58,231 "," $97,160 "," $70,565 ",129,15,52.44%
10,Pomona,1,FTF + FTT,01121,01121,Agricultural Business,431,402," $13,960 "," $30,445 "," $44,853 "," $31,062 ",327,1,81.34%
10,Pomona,1,FTF + FTT,01121,01121,Agricultural Business,431,351," $23,349 "," $39,912 "," $53,127 "," $40,080 ",281,2,80.06%
10,Pomona,1,FTF + FTT,01121,01121,Agricultural Business,431,314," $27,848 "," $48,155 "," $62,949 "," $47,093 ",249,3,79.30%
10,Pomona,1,FTF + FTT,01121,01121,Agricultural Business,431,278," $29,269 "," $50,163 "," $70,000 "," $52,189 ",213,4,76.62%
10,Pomona,1,FTF + FTT,01121,01121,Agricultural Business,431,249," $31,265 "," $53,899 "," $74,823 "," $55,942 ",194,5,77.91%
10,Pomona,1,FTF + FTT,01121,01121,Agricultural Business,431,207," $35,078 "," $59,049 "," $78,227 "," $59,682 ",155,6,74.88%
10,Pomona,1,FTF + FTT,01121,01121,Agricultural Business,431,177," $38,043 "," $58,584 "," $80,745 "," $62,755 ",129,7,72.88%
10,Pomona,1,FTF + FTT,01121,01121,Agricultural Business,431,160," $37,923 "," $57,882 "," $84,157 "," $65,873 ",115,8,71.88%
10,Pomona,1,FTF + FTT,01121,01121,Agricultural Business,431,139," $45,227 "," $65,384 "," $94,048 "," $70,469 ",97,9,69.78%
10,Pomona,1,FTF + FTT,01121,01121,Agricultural Business,431,117," $47,711 "," $72,676 "," $104,208 "," $77,142 ",77,10,65.81%
10,Pomona,1,FTF + FTT,01121,01121,Agricultural Business,431,100," $45,216 "," $78,679 "," $110,247 "," $84,166 ",58,11,58.00%
10,Pomona,1,FTF + FTT,01121,01121,Agricultural Business,431,91," $48,085 "," $83,189 "," $112,291 "," $87,632 ",51,12,56.04%
10,Pomona,1,FTF + FTT,01121,01121,Agricultural Business,431,82," $44,646 "," $71,097 "," $105,780 "," $83,584 ",44,13,53.66%
10,Pomona,1,FTF + FTT,01121,01121,Agricultural Business,431,74," $41,916 "," $76,174 "," $99,166 "," $83,388 ",40,14,54.05%
10,Pomona,1,FTF + FTT,01121,01121,Agricultural Business,431,62," $52,363 "," $80,818 "," $121,296 "," $93,917 ",28,15,45.16%
10,Pomona,1,FTF + FTT,01130 + 01131,01131,Food Science and Technology,285,253," $24,624 "," $39,402 "," $49,376 "," $38,405 ",184,1,72.73%
10,Pomona,1,FTF + FTT,01130 + 01131,01131,Food Science and Technology,285,213," $32,576 "," $45,159 "," $57,387 "," $45,659 ",154,2,72.30%
10,Pomona,1,FTF + FTT,01130 + 01131,01131,Food Science and Technology,285,182," $37,827 "," $52,940 "," $63,063 "," $51,294 ",127,3,69.78%
10,Pomona,1,FTF + FTT,01130 + 01131,01131,Food Science and Technology,285,156," $41,417 "," $54,033 "," $67,035 "," $52,990 ",101,4,64.74%
10,Pomona,1,FTF + FTT,01130 + 01131,01131,Food Science and Technology,285,119," $44,380 "," $56,590 "," $69,059 "," $57,391 ",67,5,56.30%
10,Pomona,1,FTF + FTT,01130 + 01131,01131,Food Science and Technology,285,101," $53,072 "," $60,443 "," $72,016 "," $60,717 ",60,6,59.41%
10,Pomona,1,FTF + FTT,01130 + 01131,01131,Food Science and Technology,285,86," $48,454 "," $62,107 "," $76,325 "," $62,601 ",51,7,59.30%
10,Pomona,1,FTF + FTT,01130 + 01131,01131,Food Science and Technology,285,75," $44,712 "," $63,087 "," $87,115 "," $68,228 ",42,8,56.00%
10,Pomona,1,FTF + FTT,01130 + 01131,01131,Food Science and Technology,285,66," $52,962 "," $69,730 "," $93,025 "," $69,499 ",34,9,51.52%
10,Pomona,1,FTF + FTT,01130 + 01131,01131,Food Science and Technology,285,54," $53,204 "," $81,300 "," $106,696 "," $76,493 ",25,10,46.30%
10,Pomona,1,FTF + FTT,01130 + 01131,01131,Food Science and Technology,285,40," $68,766 "," $95,951 "," $107,134 "," $88,389 ",14,11,35.00%
10,Pomona,1,FTF + FTT,01130 + 01131,01131,Food Science and Technology,285,31," $65,578 "," $79,244 "," $89,903 "," $81,295 ",8,12,25.81%
10,Pomona,1,FTF + FTT,01130 + 01131,01131,Food Science and Technology,285,27," $49,844 "," $98,913 "," $120,792 "," $85,311 ",5,13,18.52%
10,Pomona,1,FTF + FTT,01130 + 01131,01131,Food Science and Technology,285,24,,,,,3,14,12.50%
10,Pomona,1,FTF + FTT,01130 + 01131,01131,Food Science and Technology,285,22,,,,,2,15,9.09%
10,Pomona,1,FTF + FTT,01991 + 01993,01993,Agricultural Biology and Plant & Irrigation Science,372,334," $15,154 "," $34,031 "," $51,539 "," $35,543 ",235,1,70.36%
10,Pomona,1,FTF + FTT,01991 + 01993,01993,Agricultural Biology and Plant & Irrigation Science,372,292," $22,227 "," $45,513 "," $60,194 "," $43,931 ",201,2,68.84%
10,Pomona,1,FTF + FTT,01991 + 01993,01993,Agricultural Biology and Plant & Irrigation Science,372,266," $25,103 "," $50,722 "," $66,127 "," $48,107 ",186,3,69.92%
10,Pomona,1,FTF + FTT,01991 + 01993,01993,Agricultural Biology and Plant & Irrigation Science,372,225," $31,359 "," $54,075 "," $72,311 "," $54,435 ",146,4,64.89%
10,Pomona,1,FTF + FTT,01991 + 01993,01993,Agricultural Biology and Plant & Irrigation Science,372,195," $35,585 "," $59,742 "," $75,195 "," $59,304 ",125,5,64.10%
10,Pomona,1,FTF + FTT,01991 + 01993,01993,Agricultural Biology and Plant & Irrigation Science,372,169," $33,931 "," $63,559 "," $81,084 "," $63,299 ",104,6,61.54%
10,Pomona,1,FTF + FTT,01991 + 01993,01993,Agricultural Biology and Plant & Irrigation Science,372,147," $52,347 "," $71,314 "," $88,991 "," $72,888 ",88,7,59.86%
10,Pomona,1,FTF + FTT,01991 + 01993,01993,Agricultural Biology and Plant & Irrigation Science,372,123," $63,045 "," $77,922 "," $99,689 "," $84,424 ",69,8,56.10%
10,Pomona,1,FTF + FTT,01991 + 01993,01993,Agricultural Biology and Plant & Irrigation Science,372,106," $59,779 "," $80,025 "," $105,201 "," $86,585 ",57,9,53.77%
10,Pomona,1,FTF + FTT,01991 + 01993,01993,Agricultural Biology and Plant & Irrigation Science,372,92," $62,210 "," $87,896 "," $107,292 "," $89,527 ",43,10,46.74%
10,Pomona,1,FTF + FTT,01991 + 01993,01993,Agricultural Biology and Plant & Irrigation Science,372,88," $58,678 "," $87,818 "," $111,689 "," $89,845 ",40,11,45.45%
10,Pomona,1,FTF + FTT,01991 + 01993,01993,Agricultural Biology and Plant & Irrigation Science,372,79," $73,040 "," $86,850 "," $118,033 "," $102,256 ",33,12,41.77%
10,Pomona,1,FTF + FTT,01991 + 01993,01993,Agricultural Biology and Plant & Irrigation Science,372,67," $67,901 "," $82,139 "," $125,052 "," $93,886 ",27,13,40.30%
10,Pomona,1,FTF + FTT,01991 + 01993,01993,Agricultural Biology and Plant & Irrigation Science,372,62," $56,533 "," $82,697 "," $125,664 "," $92,223 ",24,14,38.71%
10,Pomona,1,FTF + FTT,01991 + 01993,01993,Agricultural Biology and Plant & Irrigation Science,372,57," $59,287 "," $84,209 "," $117,617 "," $88,826 ",20,15,35.09%
10,Pomona,1,FTF + FTT,02021,02021,Architecture,1183,1127," $33,296 "," $47,414 "," $57,264 "," $45,706 ",895,1,79.41%
10,Pomona,1,FTF + FTT,02021,02021,Architecture,1183,1057," $44,592 "," $55,545 "," $65,592 "," $54,471 ",831,2,78.62%
10,Pomona,1,FTF + FTT,02021,02021,Architecture,1183,987," $46,909 "," $58,863 "," $70,957 "," $58,147 ",760,3,77.00%
10,Pomona,1,FTF + FTT,02021,02021,Architecture,1183,927," $50,812 "," $63,198 "," $75,290 "," $62,460 ",691,4,74.54%
10,Pomona,1,FTF + FTT,02021,02021,Architecture,1183,876," $56,384 "," $68,599 "," $80,900 "," $67,733 ",628,5,71.69%
10,Pomona,1,FTF + FTT,02021,02021,Architecture,1183,814," $56,426 "," $71,108 "," $85,983 "," $70,964 ",566,6,69.53%
10,Pomona,1,FTF + FTT,02021,02021,Architecture,1183,733," $54,245 "," $72,054 "," $86,951 "," $71,841 ",498,7,67.94%
10,Pomona,1,FTF + FTT,02021,02021,Architecture,1183,677," $56,476 "," $72,947 "," $89,622 "," $71,921 ",448,8,66.17%
10,Pomona,1,FTF + FTT,02021,02021,Architecture,1183,623," $57,903 "," $76,431 "," $90,887 "," $74,640 ",400,9,64.21%
10,Pomona,1,FTF + FTT,02021,02021,Architecture,1183,567," $59,082 "," $75,712 "," $93,696 "," $76,315 ",356,10,62.79%
10,Pomona,1,FTF + FTT,02021,02021,Architecture,1183,516," $57,490 "," $78,697 "," $100,157 "," $79,192 ",317,11,61.43%
10,Pomona,1,FTF + FTT,02021,02021,Architecture,1183,466," $62,263 "," $81,536 "," $104,944 "," $84,204 ",275,12,59.01%
10,Pomona,1,FTF + FTT,02021,02021,Architecture,1183,410," $63,063 "," $85,062 "," $107,586 "," $87,996 ",231,13,56.34%
10,Pomona,1,FTF + FTT,02021,02021,Architecture,1183,364," $65,203 "," $87,672 "," $114,728 "," $95,778 ",195,14,53.57%
10,Pomona,1,FTF + FTT,02021,02021,Architecture,1183,317," $64,117 "," $85,472 "," $121,438 "," $96,724 ",165,15,52.05%
10,Pomona,1,FTF + FTT,02041,02041,Landscape Architecture,853,800," $17,947 "," $34,925 "," $51,465 "," $34,747 ",618,1,77.25%
10,Pomona,1,FTF + FTT,02041,02041,Landscape Architecture,853,765," $27,808 "," $45,440 "," $57,882 "," $43,405 ",575,2,75.16%
10,Pomona,1,FTF + FTT,02041,02041,Landscape Architecture,853,734," $32,276 "," $49,685 "," $62,447 "," $47,178 ",540,3,73.57%
10,Pomona,1,FTF + FTT,02041,02041,Landscape Architecture,853,693," $37,631 "," $53,829 "," $66,451 "," $51,315 ",494,4,71.28%
10,Pomona,1,FTF + FTT,02041,02041,Landscape Architecture,853,666," $39,813 "," $57,683 "," $71,029 "," $55,082 ",461,5,69.22%
10,Pomona,1,FTF + FTT,02041,02041,Landscape Architecture,853,629," $40,773 "," $58,811 "," $75,392 "," $56,689 ",433,6,68.84%
10,Pomona,1,FTF + FTT,02041,02041,Landscape Architecture,853,573," $38,923 "," $60,146 "," $79,470 "," $58,824 ",377,7,65.79%
10,Pomona,1,FTF + FTT,02041,02041,Landscape Architecture,853,508," $43,462 "," $65,889 "," $85,447 "," $63,514 ",316,8,62.20%
10,Pomona,1,FTF + FTT,02041,02041,Landscape Architecture,853,433," $42,923 "," $68,705 "," $91,144 "," $68,604 ",264,9,60.97%
10,Pomona,1,FTF + FTT,02041,02041,Landscape Architecture,853,380," $39,277 "," $69,970 "," $91,603 "," $69,331 ",227,10,59.74%
10,Pomona,1,FTF + FTT,02041,02041,Landscape Architecture,853,340," $51,706 "," $72,306 "," $92,834 "," $73,090 ",195,11,57.35%
10,Pomona,1,FTF + FTT,02041,02041,Landscape Architecture,853,293," $52,474 "," $72,939 "," $92,708 "," $74,454 ",161,12,54.95%
10,Pomona,1,FTF + FTT,02041,02041,Landscape Architecture,853,247," $49,919 "," $71,887 "," $98,829 "," $79,041 ",122,13,49.39%
10,Pomona,1,FTF + FTT,02041,02041,Landscape Architecture,853,196," $47,408 "," $73,067 "," $107,129 "," $78,108 ",90,14,45.92%
10,Pomona,1,FTF + FTT,02041,02041,Landscape Architecture,853,175," $44,163 "," $75,866 "," $104,962 "," $79,456 ",74,15,42.29%
10,Pomona,1,FTF + FTT,02061,02061,City and Regional Planning,673,638," $17,689 "," $33,836 "," $53,954 "," $36,844 ",523,1,81.97%
10,Pomona,1,FTF + FTT,02061,02061,City and Regional Planning,673,604," $29,705 "," $48,314 "," $67,678 "," $49,321 ",502,2,83.11%
10,Pomona,1,FTF + FTT,02061,02061,City and Regional Planning,673,563," $34,652 "," $60,400 "," $76,384 "," $57,401 ",448,3,79.57%
10,Pomona,1,FTF + FTT,02061,02061,City and Regional Planning,673,527," $41,935 "," $64,279 "," $80,999 "," $64,556 ",410,4,77.80%
10,Pomona,1,FTF + FTT,02061,02061,City and Regional Planning,673,480," $44,913 "," $68,366 "," $85,876 "," $67,082 ",372,5,77.50%
10,Pomona,1,FTF + FTT,02061,02061,City and Regional Planning,673,459," $47,099 "," $71,250 "," $89,071 "," $69,821 ",345,6,75.16%
10,Pomona,1,FTF + FTT,02061,02061,City and Regional Planning,673,416," $48,960 "," $75,505 "," $93,475 "," $71,677 ",312,7,75.00%
10,Pomona,1,FTF + FTT,02061,02061,City and Regional Planning,673,370," $46,729 "," $77,962 "," $95,802 "," $74,591 ",275,8,74.32%
10,Pomona,1,FTF + FTT,02061,02061,City and Regional Planning,673,325," $52,610 "," $82,212 "," $102,438 "," $79,172 ",232,9,71.38%
10,Pomona,1,FTF + FTT,02061,02061,City and Regional Planning,673,288," $47,362 "," $84,849 "," $105,443 "," $80,620 ",213,10,73.96%
10,Pomona,1,FTF + FTT,02061,02061,City and Regional Planning,673,257," $63,868 "," $91,010 "," $113,826 "," $89,592 ",187,11,72.76%
10,Pomona,1,FTF + FTT,02061,02061,City and Regional Planning,673,229," $72,579 "," $94,651 "," $113,335 "," $95,573 ",157,12,68.56%
10,Pomona,1,FTF + FTT,02061,02061,City and Regional Planning,673,197," $68,182 "," $94,271 "," $113,802 "," $100,687 ",134,13,68.02%
10,Pomona,1,FTF + FTT,02061,02061,City and Regional Planning,673,155," $69,923 "," $98,025 "," $121,388 "," $99,737 ",104,14,67.10%
10,Pomona,1,FTF + FTT,02061,02061,City and Regional Planning,673,128," $70,860 "," $98,068 "," $126,632 "," $101,214 ",79,15,61.72%
10,Pomona,1,FTF + FTT,04011,04011,Biology,1499,1373," $11,641 "," $22,453 "," $35,175 "," $25,425 ",986,1,71.81%
10,Pomona,1,FTF + FTT,04011,04011,Biology,1499,1218," $16,254 "," $33,004 "," $47,328 "," $34,495 ",861,2,70.69%
10,Pomona,1,FTF + FTT,04011,04011,Biology,1499,1111," $21,409 "," $40,477 "," $54,287 "," $40,520 ",758,3,68.23%
10,Pomona,1,FTF + FTT,04011,04011,Biology,1499,1015," $26,570 "," $45,083 "," $63,575 "," $47,129 ",666,4,65.62%
10,Pomona,1,FTF + FTT,04011,04011,Biology,1499,902," $30,469 "," $49,807 "," $69,934 "," $52,236 ",591,5,65.52%
10,Pomona,1,FTF + FTT,04011,04011,Biology,1499,805," $31,724 "," $54,373 "," $76,135 "," $56,346 ",525,6,65.22%
10,Pomona,1,FTF + FTT,04011,04011,Biology,1499,731," $39,170 "," $61,517 "," $83,132 "," $62,878 ",469,7,64.16%
10,Pomona,1,FTF + FTT,04011,04011,Biology,1499,654," $39,476 "," $61,680 "," $83,953 "," $64,052 ",420,8,64.22%
10,Pomona,1,FTF + FTT,04011,04011,Biology,1499,602," $44,329 "," $65,716 "," $86,071 "," $67,954 ",375,9,62.29%
10,Pomona,1,FTF + FTT,04011,04011,Biology,1499,544," $50,894 "," $71,661 "," $91,220 "," $74,102 ",320,10,58.82%
10,Pomona,1,FTF + FTT,04011,04011,Biology,1499,501," $53,324 "," $74,329 "," $96,116 "," $79,191 ",289,11,57.68%
10,Pomona,1,FTF + FTT,04011,04011,Biology,1499,441," $57,138 "," $76,698 "," $98,475 "," $78,903 ",243,12,55.10%
10,Pomona,1,FTF + FTT,04011,04011,Biology,1499,377," $53,912 "," $77,342 "," $98,341 "," $78,643 ",197,13,52.25%
10,Pomona,1,FTF + FTT,04011,04011,Biology,1499,324," $57,138 "," $79,127 "," $101,469 "," $83,718 ",155,14,47.84%
10,Pomona,1,FTF + FTT,04011,04011,Biology,1499,277," $60,270 "," $84,370 "," $105,513 "," $88,113 ",118,15,42.60%
10,Pomona,1,FTF + FTT,04012 + 04201,04201,Environmental Biology & Ecology,228,209," $12,392 "," $20,986 "," $30,642 "," $22,536 ",158,1,75.60%
10,Pomona,1,FTF + FTT,04012 + 04201,04201,Environmental Biology & Ecology,228,175," $18,075 "," $33,218 "," $46,697 "," $33,005 ",126,2,72.00%
10,Pomona,1,FTF + FTT,04012 + 04201,04201,Environmental Biology & Ecology,228,144," $26,020 "," $40,249 "," $52,769 "," $41,885 ",100,3,69.44%
10,Pomona,1,FTF + FTT,04012 + 04201,04201,Environmental Biology & Ecology,228,105," $33,037 "," $43,127 "," $58,936 "," $46,705 ",70,4,66.67%
10,Pomona,1,FTF + FTT,04012 + 04201,04201,Environmental Biology & Ecology,228,82," $32,533 "," $49,086 "," $67,530 "," $50,089 ",50,5,60.98%
10,Pomona,1,FTF + FTT,04012 + 04201,04201,Environmental Biology & Ecology,228,51," $36,229 "," $54,162 "," $67,311 "," $57,084 ",25,6,49.02%
10,Pomona,1,FTF + FTT,04012 + 04201,04201,Environmental Biology & Ecology,228,44," $42,279 "," $60,167 "," $87,616 "," $65,610 ",18,7,40.91%
10,Pomona,1,FTF + FTT,04012 + 04201,04201,Environmental Biology & Ecology,228,38," $45,370 "," $67,008 "," $80,129 "," $68,351 ",13,8,34.21%
10,Pomona,1,FTF + FTT,04012 + 04201,04201,Environmental Biology & Ecology,228,34," $45,821 "," $69,284 "," $78,482 "," $63,410 ",11,9,32.35%
10,Pomona,1,FTF + FTT,04012 + 04201,04201,Environmental Biology & Ecology,228,32," $45,918 "," $66,216 "," $80,879 "," $75,408 ",9,10,28.13%
10,Pomona,1,FTF + FTT,04012 + 04201,04201,Environmental Biology & Ecology,228,29," $45,429 "," $73,861 "," $95,153 "," $77,921 ",6,11,20.69%
10,Pomona,1,FTF + FTT,04012 + 04201,04201,Environmental Biology & Ecology,228,28," $52,622 "," $73,562 "," $103,828 "," $89,041 ",6,12,21.43%
10,Pomona,1,FTF + FTT,04012 + 04201,04201,Environmental Biology & Ecology,228,23,,,,,2,13,8.70%
10,Pomona,1,FTF + FTT,04012 + 04201,04201,Environmental Biology & Ecology,228,22,,,,,1,14,4.55%
10,Pomona,1,FTF + FTT,04012 + 04201,04201,Environmental Biology & Ecology,228,21,,,,,,15,
10,Pomona,1,FTF + FTT,04021,04021,Botany,29,28," $13,026 "," $24,401 "," $41,534 "," $26,784 ",18,1,64.29%
10,Pomona,1,FTF + FTT,04021,04021,Botany,29,21," $17,238 "," $34,650 "," $57,257 "," $43,226 ",11,2,52.38%
10,Pomona,1,FTF + FTT,04021,04021,Botany,29,19," $37,603 "," $50,671 "," $62,694 "," $56,172 ",9,3,47.37%
10,Pomona,1,FTF + FTT,04021,04021,Botany,29,18," $55,198 "," $61,261 "," $62,548 "," $61,224 ",9,4,50.00%
10,Pomona,1,FTF + FTT,04021,04021,Botany,29,18," $40,041 "," $58,969 "," $80,499 "," $65,819 ",8,5,44.44%
10,Pomona,1,FTF + FTT,04021,04021,Botany,29,18," $56,789 "," $64,896 "," $79,442 "," $75,525 ",8,6,44.44%
10,Pomona,1,FTF + FTT,04021,04021,Botany,29,17," $18,578 "," $64,272 "," $75,050 "," $63,024 ",8,7,47.06%
10,Pomona,1,FTF + FTT,04021,04021,Botany,29,15," $61,729 "," $67,902 "," $74,871 "," $91,456 ",5,8,33.33%
10,Pomona,1,FTF + FTT,04021,04021,Botany,29,14,,,,,4,9,28.57%
10,Pomona,1,FTF + FTT,04021,04021,Botany,29,12,,,,,2,10,16.67%
10,Pomona,1,FTF + FTT,04021,04021,Botany,29,12,,,,,2,11,16.67%
10,Pomona,1,FTF + FTT,04021,04021,Botany,29,10,,,,,2,12,20.00%
10,Pomona,1,FTF + FTT,04021,04021,Botany,29,9,,,,,,13,
10,Pomona,1,FTF + FTT,04021,04021,Botany,29,8,,,,,,14,
10,Pomona,1,FTF + FTT,04021,04021,Botany,29,7,,,,,,15,
10,Pomona,1,FTF + FTT,04071,04071,Zoology,261,231," $8,403 "," $18,443 "," $28,004 "," $20,018 ",172,1,74.46%
10,Pomona,1,FTF + FTT,04071,04071,Zoology,261,196," $14,129 "," $26,354 "," $37,767 "," $27,116 ",137,2,69.90%
10,Pomona,1,FTF + FTT,04071,04071,Zoology,261,166," $17,386 "," $29,201 "," $43,315 "," $31,807 ",112,3,67.47%
10,Pomona,1,FTF + FTT,04071,04071,Zoology,261,151," $17,323 "," $33,060 "," $46,780 "," $33,576 ",99,4,65.56%
10,Pomona,1,FTF + FTT,04071,04071,Zoology,261,144," $22,199 "," $33,988 "," $48,667 "," $35,115 ",94,5,65.28%
10,Pomona,1,FTF + FTT,04071,04071,Zoology,261,128," $25,688 "," $36,562 "," $51,290 "," $38,659 ",87,6,67.97%
10,Pomona,1,FTF + FTT,04071,04071,Zoology,261,116," $19,809 "," $40,706 "," $55,097 "," $40,314 ",76,7,65.52%
10,Pomona,1,FTF + FTT,04071,04071,Zoology,261,106," $29,356 "," $43,834 "," $59,289 "," $43,056 ",64,8,60.38%
10,Pomona,1,FTF + FTT,04071,04071,Zoology,261,90," $36,529 "," $47,485 "," $60,045 "," $48,776 ",51,9,56.67%
10,Pomona,1,FTF + FTT,04071,04071,Zoology,261,81," $33,510 "," $46,043 "," $58,983 "," $50,499 ",46,10,56.79%
10,Pomona,1,FTF + FTT,04071,04071,Zoology,261,69," $34,246 "," $47,270 "," $65,757 "," $51,767 ",37,11,53.62%
10,Pomona,1,FTF + FTT,04071,04071,Zoology,261,62," $27,210 "," $48,198 "," $78,330 "," $53,936 ",31,12,50.00%
10,Pomona,1,FTF + FTT,04071,04071,Zoology,261,52," $33,010 "," $49,874 "," $74,371 "," $53,769 ",20,13,38.46%
10,Pomona,1,FTF + FTT,04071,04071,Zoology,261,47," $29,750 "," $52,748 "," $78,519 "," $53,636 ",17,14,36.17%
10,Pomona,1,FTF + FTT,04071,04071,Zoology,261,38," $29,874 "," $64,861 "," $93,309 "," $69,830 ",17,15,44.74%
10,Pomona,1,FTF + FTT,04111,04111,Microbiology,296,248," $15,705 "," $27,718 "," $40,409 "," $29,771 ",194,1,78.23%
