Campus,Location,Select Student Path,Select Entry Status,HEGIS At Exit,HEGIS for Tableau,Select Major at Exit,Potential # of Students,Number of Students Still Enrolled,# of Students Found with Earnings in at Least 1 Qtr,Median Annual Earnings in at Least 1 Qtr,# of Students Found with Earnings in all 4 Qtrs,Median Annual Earnings in all 4 Qtrs,Year
73,Channel Islands ,1,FTF + FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,164,164,112,"$8,927",75,"$11,416",1
73,Channel Islands ,1,FTF + FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,164,164,121,"$9,155",81,"$11,626",2
73,Channel Islands ,1,FTF + FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,164,38,25,"$8,801",17,"$12,279",3
73,Channel Islands ,1,FTF + FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,164,17,12,"$6,359",8,"$7,414",4
73,Channel Islands ,1,FTF + FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,164,5,3,,1,,5
73,Channel Islands ,1,FTF + FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,164,2,1,,1,,6
73,Channel Islands ,1,FTF + FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,164,,,,,,7
73,Channel Islands ,1,FTF + FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,164,,,,,,8
73,Channel Islands ,1,FTF + FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,164,,,,,,9
73,Channel Islands ,1,FTF + FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,164,,,,,,10
73,Channel Islands ,1,FTF + FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,164,,,,,,11
73,Channel Islands ,1,FTF + FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,164,,,,,,12
73,Channel Islands ,1,FTF + FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,164,,,,,,13
73,Channel Islands ,1,FTF + FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,164,,,,,,14
73,Channel Islands ,1,FTF + FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,164,,,,,,15
73,Channel Islands ,1,FTF + FTT,04011,04011,Biology,684,684,463,"$8,096",276,"$13,801",1
73,Channel Islands ,1,FTF + FTT,04011,04011,Biology,684,565,395,"$8,173",229,"$12,958",2
73,Channel Islands ,1,FTF + FTT,04011,04011,Biology,684,382,279,"$7,800",166,"$12,956",3
73,Channel Islands ,1,FTF + FTT,04011,04011,Biology,684,213,149,"$7,958",86,"$13,151",4
73,Channel Islands ,1,FTF + FTT,04011,04011,Biology,684,58,40,"$10,169",27,"$14,140",5
73,Channel Islands ,1,FTF + FTT,04011,04011,Biology,684,11,3,,3,,6
73,Channel Islands ,1,FTF + FTT,04011,04011,Biology,684,4,1,,,,7
73,Channel Islands ,1,FTF + FTT,04011,04011,Biology,684,2,,,,,8
73,Channel Islands ,1,FTF + FTT,04011,04011,Biology,684,,,,,,9
73,Channel Islands ,1,FTF + FTT,04011,04011,Biology,684,,,,,,10
73,Channel Islands ,1,FTF + FTT,04011,04011,Biology,684,,,,,,11
73,Channel Islands ,1,FTF + FTT,04011,04011,Biology,684,,,,,,12
73,Channel Islands ,1,FTF + FTT,04011,04011,Biology,684,,,,,,13
73,Channel Islands ,1,FTF + FTT,04011,04011,Biology,684,,,,,,14
73,Channel Islands ,1,FTF + FTT,04011,04011,Biology,684,,,,,,15
73,Channel Islands ,1,FTF + FTT,04171,04171,Cell and Molecular Biology,57,57,42,"$11,888",24,"$14,765",1
73,Channel Islands ,1,FTF + FTT,04171,04171,Cell and Molecular Biology,57,49,37,"$7,628",23,"$17,377",2
73,Channel Islands ,1,FTF + FTT,04171,04171,Cell and Molecular Biology,57,24,19,"$7,584",8,"$20,458",3
73,Channel Islands ,1,FTF + FTT,04171,04171,Cell and Molecular Biology,57,11,9,"$3,307",3,,4
73,Channel Islands ,1,FTF + FTT,04171,04171,Cell and Molecular Biology,57,3,2,,2,,5
73,Channel Islands ,1,FTF + FTT,04171,04171,Cell and Molecular Biology,57,,,,,,6
73,Channel Islands ,1,FTF + FTT,04171,04171,Cell and Molecular Biology,57,,,,,,7
73,Channel Islands ,1,FTF + FTT,04171,04171,Cell and Molecular Biology,57,,,,,,8
73,Channel Islands ,1,FTF + FTT,04171,04171,Cell and Molecular Biology,57,,,,,,9
73,Channel Islands ,1,FTF + FTT,04171,04171,Cell and Molecular Biology,57,,,,,,10
73,Channel Islands ,1,FTF + FTT,04171,04171,Cell and Molecular Biology,57,,,,,,11
73,Channel Islands ,1,FTF + FTT,04171,04171,Cell and Molecular Biology,57,,,,,,12
73,Channel Islands ,1,FTF + FTT,04171,04171,Cell and Molecular Biology,57,,,,,,13
73,Channel Islands ,1,FTF + FTT,04171,04171,Cell and Molecular Biology,57,,,,,,14
73,Channel Islands ,1,FTF + FTT,04171,04171,Cell and Molecular Biology,57,,,,,,15
73,Channel Islands ,1,FTF + FTT,05011,05011,Business Administration,"1,765","1,765","1,389","$14,465",950,"$21,060",1
73,Channel Islands ,1,FTF + FTT,05011,05011,Business Administration,"1,765","1,121",908,"$15,128",658,"$20,232",2
73,Channel Islands ,1,FTF + FTT,05011,05011,Business Administration,"1,765",594,506,"$13,249",339,"$20,185",3
73,Channel Islands ,1,FTF + FTT,05011,05011,Business Administration,"1,765",254,212,"$16,451",146,"$22,963",4
73,Channel Islands ,1,FTF + FTT,05011,05011,Business Administration,"1,765",59,46,"$25,762",33,"$39,657",5
73,Channel Islands ,1,FTF + FTT,05011,05011,Business Administration,"1,765",22,18,"$38,187",14,"$43,121",6
73,Channel Islands ,1,FTF + FTT,05011,05011,Business Administration,"1,765",15,14,"$43,456",11,"$51,572",7
73,Channel Islands ,1,FTF + FTT,05011,05011,Business Administration,"1,765",8,7,"$50,275",5,"$52,554",8
73,Channel Islands ,1,FTF + FTT,05011,05011,Business Administration,"1,765",5,5,"$51,082",5,"$51,082",9
73,Channel Islands ,1,FTF + FTT,05011,05011,Business Administration,"1,765",3,3,,3,,10
73,Channel Islands ,1,FTF + FTT,05011,05011,Business Administration,"1,765",,,,,,11
73,Channel Islands ,1,FTF + FTT,05011,05011,Business Administration,"1,765",,,,,,12
73,Channel Islands ,1,FTF + FTT,05011,05011,Business Administration,"1,765",,,,,,13
73,Channel Islands ,1,FTF + FTT,05011,05011,Business Administration,"1,765",,,,,,14
73,Channel Islands ,1,FTF + FTT,05011,05011,Business Administration,"1,765",,,,,,15
73,Channel Islands ,1,FTF + FTT,06011,06011,Communications,729,729,592,"$11,321",384,"$16,591",1
73,Channel Islands ,1,FTF + FTT,06011,06011,Communications,729,385,326,"$11,915",219,"$15,806",2
73,Channel Islands ,1,FTF + FTT,06011,06011,Communications,729,225,196,"$10,801",121,"$16,624",3
73,Channel Islands ,1,FTF + FTT,06011,06011,Communications,729,92,79,"$10,557",55,"$12,995",4
73,Channel Islands ,1,FTF + FTT,06011,06011,Communications,729,23,19,"$16,804",15,"$17,239",5
73,Channel Islands ,1,FTF + FTT,06011,06011,Communications,729,9,5,"$16,390",3,,6
73,Channel Islands ,1,FTF + FTT,06011,06011,Communications,729,2,1,,1,,7
73,Channel Islands ,1,FTF + FTT,06011,06011,Communications,729,,,,,,8
73,Channel Islands ,1,FTF + FTT,06011,06011,Communications,729,,,,,,9
73,Channel Islands ,1,FTF + FTT,06011,06011,Communications,729,,,,,,10
73,Channel Islands ,1,FTF + FTT,06011,06011,Communications,729,,,,,,11
73,Channel Islands ,1,FTF + FTT,06011,06011,Communications,729,,,,,,12
73,Channel Islands ,1,FTF + FTT,06011,06011,Communications,729,,,,,,13
73,Channel Islands ,1,FTF + FTT,06011,06011,Communications,729,,,,,,14
73,Channel Islands ,1,FTF + FTT,06011,06011,Communications,729,,,,,,15
73,Channel Islands ,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,365,365,220,"$8,232",108,"$16,071",1
73,Channel Islands ,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,365,338,214,"$10,451",115,"$17,478",2
73,Channel Islands ,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,365,199,127,"$8,821",62,"$18,619",3
73,Channel Islands ,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,365,109,81,"$8,664",39,"$21,960",4
73,Channel Islands ,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,365,29,17,"$11,330",7,"$21,264",5
73,Channel Islands ,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,365,8,5,"$8,899",3,,6
73,Channel Islands ,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,365,3,2,,,,7
73,Channel Islands ,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,365,2,1,,1,,8
73,Channel Islands ,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,365,1,1,,1,,9
73,Channel Islands ,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,365,,,,,,10
73,Channel Islands ,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,365,,,,,,11
73,Channel Islands ,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,365,,,,,,12
73,Channel Islands ,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,365,,,,,,13
73,Channel Islands ,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,365,,,,,,14
73,Channel Islands ,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,365,,,,,,15
73,Channel Islands ,1,FTF + FTT,08231 + 08232,08232,Child Development,250,250,183,"$13,445",118,"$18,805",1
73,Channel Islands ,1,FTF + FTT,08231 + 08232,08232,Child Development,250,162,127,"$11,039",89,"$17,507",2
73,Channel Islands ,1,FTF + FTT,08231 + 08232,08232,Child Development,250,84,66,"$10,651",44,"$14,391",3
73,Channel Islands ,1,FTF + FTT,08231 + 08232,08232,Child Development,250,32,30,"$9,587",19,"$19,428",4
73,Channel Islands ,1,FTF + FTT,08231 + 08232,08232,Child Development,250,11,11,"$15,715",9,"$30,461",5
73,Channel Islands ,1,FTF + FTT,08231 + 08232,08232,Child Development,250,5,5,"$33,921",5,"$33,921",6
73,Channel Islands ,1,FTF + FTT,08231 + 08232,08232,Child Development,250,2,2,,2,,7
73,Channel Islands ,1,FTF + FTT,08231 + 08232,08232,Child Development,250,2,2,,1,,8
73,Channel Islands ,1,FTF + FTT,08231 + 08232,08232,Child Development,250,1,,,,,9
73,Channel Islands ,1,FTF + FTT,08231 + 08232,08232,Child Development,250,1,1,,,,10
73,Channel Islands ,1,FTF + FTT,08231 + 08232,08232,Child Development,250,,,,,,11
73,Channel Islands ,1,FTF + FTT,08231 + 08232,08232,Child Development,250,,,,,,12
73,Channel Islands ,1,FTF + FTT,08231 + 08232,08232,Child Development,250,,,,,,13
73,Channel Islands ,1,FTF + FTT,08231 + 08232,08232,Child Development,250,,,,,,14
73,Channel Islands ,1,FTF + FTT,08231 + 08232,08232,Child Development,250,,,,,,15
73,Channel Islands ,1,FTF + FTT,10015,10015,Performing Arts,77,77,55,"$3,131",21,"$10,514",1
73,Channel Islands ,1,FTF + FTT,10015,10015,Performing Arts,77,55,38,"$4,277",16,"$13,916",2
73,Channel Islands ,1,FTF + FTT,10015,10015,Performing Arts,77,46,32,"$5,151",11,"$12,263",3
73,Channel Islands ,1,FTF + FTT,10015,10015,Performing Arts,77,29,21,"$6,383",10,"$9,651",4
73,Channel Islands ,1,FTF + FTT,10015,10015,Performing Arts,77,5,4,,2,,5
73,Channel Islands ,1,FTF + FTT,10015,10015,Performing Arts,77,2,1,,1,,6
73,Channel Islands ,1,FTF + FTT,10015,10015,Performing Arts,77,1,1,,1,,7
73,Channel Islands ,1,FTF + FTT,10015,10015,Performing Arts,77,1,1,,1,,8
73,Channel Islands ,1,FTF + FTT,10015,10015,Performing Arts,77,1,1,,,,9
73,Channel Islands ,1,FTF + FTT,10015,10015,Performing Arts,77,,,,,,10
73,Channel Islands ,1,FTF + FTT,10015,10015,Performing Arts,77,,,,,,11
73,Channel Islands ,1,FTF + FTT,10015,10015,Performing Arts,77,,,,,,12
73,Channel Islands ,1,FTF + FTT,10015,10015,Performing Arts,77,,,,,,13
73,Channel Islands ,1,FTF + FTT,10015,10015,Performing Arts,77,,,,,,14
73,Channel Islands ,1,FTF + FTT,10015,10015,Performing Arts,77,,,,,,15
73,Channel Islands ,1,FTF + FTT,10021 + 10022,10022,Art,657,657,455,"$7,723",253,"$13,439",1
73,Channel Islands ,1,FTF + FTT,10021 + 10022,10022,Art,657,426,313,"$7,806",171,"$13,342",2
73,Channel Islands ,1,FTF + FTT,10021 + 10022,10022,Art,657,228,154,"$7,159",82,"$14,324",3
73,Channel Islands ,1,FTF + FTT,10021 + 10022,10022,Art,657,124,86,"$6,641",45,"$14,748",4
73,Channel Islands ,1,FTF + FTT,10021 + 10022,10022,Art,657,23,16,"$13,673",11,"$20,795",5
73,Channel Islands ,1,FTF + FTT,10021 + 10022,10022,Art,657,11,8,"$20,735",6,"$22,979",6
73,Channel Islands ,1,FTF + FTT,10021 + 10022,10022,Art,657,7,4,,3,,7
73,Channel Islands ,1,FTF + FTT,10021 + 10022,10022,Art,657,4,2,,1,,8
73,Channel Islands ,1,FTF + FTT,10021 + 10022,10022,Art,657,3,1,,1,,9
73,Channel Islands ,1,FTF + FTT,10021 + 10022,10022,Art,657,2,1,,1,,10
73,Channel Islands ,1,FTF + FTT,10021 + 10022,10022,Art,657,2,1,,1,,11
73,Channel Islands ,1,FTF + FTT,10021 + 10022,10022,Art,657,,,,,,12
73,Channel Islands ,1,FTF + FTT,10021 + 10022,10022,Art,657,,,,,,13
73,Channel Islands ,1,FTF + FTT,10021 + 10022,10022,Art,657,,,,,,14
73,Channel Islands ,1,FTF + FTT,10021 + 10022,10022,Art,657,,,,,,15
73,Channel Islands ,1,FTF + FTT,10031,10031,Art History,14,14,10,"$13,143",7,"$14,217",1
73,Channel Islands ,1,FTF + FTT,10031,10031,Art History,14,10,9,"$4,267",3,,2
73,Channel Islands ,1,FTF + FTT,10031,10031,Art History,14,3,3,,2,,3
73,Channel Islands ,1,FTF + FTT,10031,10031,Art History,14,2,1,,1,,4
73,Channel Islands ,1,FTF + FTT,10031,10031,Art History,14,1,,,,,5
73,Channel Islands ,1,FTF + FTT,10031,10031,Art History,14,,,,,,6
73,Channel Islands ,1,FTF + FTT,10031,10031,Art History,14,,,,,,7
73,Channel Islands ,1,FTF + FTT,10031,10031,Art History,14,,,,,,8
73,Channel Islands ,1,FTF + FTT,10031,10031,Art History,14,,,,,,9
73,Channel Islands ,1,FTF + FTT,10031,10031,Art History,14,,,,,,10
73,Channel Islands ,1,FTF + FTT,10031,10031,Art History,14,,,,,,11
73,Channel Islands ,1,FTF + FTT,10031,10031,Art History,14,,,,,,12
73,Channel Islands ,1,FTF + FTT,10031,10031,Art History,14,,,,,,13
73,Channel Islands ,1,FTF + FTT,10031,10031,Art History,14,,,,,,14
73,Channel Islands ,1,FTF + FTT,10031,10031,Art History,14,,,,,,15
73,Channel Islands ,1,FTF + FTT,11051,11051,Spanish,72,72,57,"$11,292",37,"$13,781",1
73,Channel Islands ,1,FTF + FTT,11051,11051,Spanish,72,47,37,"$8,742",22,"$14,789",2
73,Channel Islands ,1,FTF + FTT,11051,11051,Spanish,72,30,23,"$10,724",15,"$14,655",3
73,Channel Islands ,1,FTF + FTT,11051,11051,Spanish,72,16,12,"$11,129",8,"$16,129",4
73,Channel Islands ,1,FTF + FTT,11051,11051,Spanish,72,5,4,,,,5
73,Channel Islands ,1,FTF + FTT,11051,11051,Spanish,72,,,,,,6
73,Channel Islands ,1,FTF + FTT,11051,11051,Spanish,72,,,,,,7
73,Channel Islands ,1,FTF + FTT,11051,11051,Spanish,72,,,,,,8
73,Channel Islands ,1,FTF + FTT,11051,11051,Spanish,72,,,,,,9
73,Channel Islands ,1,FTF + FTT,11051,11051,Spanish,72,,,,,,10
73,Channel Islands ,1,FTF + FTT,11051,11051,Spanish,72,,,,,,11
73,Channel Islands ,1,FTF + FTT,11051,11051,Spanish,72,,,,,,12
73,Channel Islands ,1,FTF + FTT,11051,11051,Spanish,72,,,,,,13
73,Channel Islands ,1,FTF + FTT,11051,11051,Spanish,72,,,,,,14
73,Channel Islands ,1,FTF + FTT,11051,11051,Spanish,72,,,,,,15
73,Channel Islands ,1,FTF + FTT,12011,12011,Health Science,146,146,113,"$8,393",69,"$16,353",1
73,Channel Islands ,1,FTF + FTT,12011,12011,Health Science,146,104,83,"$10,078",58,"$13,413",2
73,Channel Islands ,1,FTF + FTT,12011,12011,Health Science,146,77,63,"$9,055",46,"$11,615",3
73,Channel Islands ,1,FTF + FTT,12011,12011,Health Science,146,37,31,"$10,010",24,"$15,035",4
73,Channel Islands ,1,FTF + FTT,12011,12011,Health Science,146,8,8,"$12,425",6,"$14,945",5
73,Channel Islands ,1,FTF + FTT,12011,12011,Health Science,146,4,4,,3,,6
73,Channel Islands ,1,FTF + FTT,12011,12011,Health Science,146,3,3,,2,,7
73,Channel Islands ,1,FTF + FTT,12011,12011,Health Science,146,2,2,,1,,8
73,Channel Islands ,1,FTF + FTT,12011,12011,Health Science,146,2,2,,2,,9
73,Channel Islands ,1,FTF + FTT,12011,12011,Health Science,146,2,1,,1,,10
73,Channel Islands ,1,FTF + FTT,12011,12011,Health Science,146,1,,,,,11
73,Channel Islands ,1,FTF + FTT,12011,12011,Health Science,146,,,,,,12
73,Channel Islands ,1,FTF + FTT,12011,12011,Health Science,146,,,,,,13
73,Channel Islands ,1,FTF + FTT,12011,12011,Health Science,146,,,,,,14
73,Channel Islands ,1,FTF + FTT,12011,12011,Health Science,146,,,,,,15
73,Channel Islands ,1,FTF + FTT,15011,15011,English,410,410,293,"$10,542",175,"$16,291",1
73,Channel Islands ,1,FTF + FTT,15011,15011,English,410,291,217,"$10,417",139,"$15,651",2
73,Channel Islands ,1,FTF + FTT,15011,15011,English,410,150,121,"$7,299",74,"$17,463",3
73,Channel Islands ,1,FTF + FTT,15011,15011,English,410,69,51,"$12,820",34,"$21,154",4
73,Channel Islands ,1,FTF + FTT,15011,15011,English,410,20,17,"$19,411",15,"$23,641",5
73,Channel Islands ,1,FTF + FTT,15011,15011,English,410,11,8,"$25,129",7,"$27,754",6
73,Channel Islands ,1,FTF + FTT,15011,15011,English,410,6,4,,2,,7
73,Channel Islands ,1,FTF + FTT,15011,15011,English,410,4,3,,2,,8
73,Channel Islands ,1,FTF + FTT,15011,15011,English,410,3,1,,1,,9
73,Channel Islands ,1,FTF + FTT,15011,15011,English,410,1,,,,,10
73,Channel Islands ,1,FTF + FTT,15011,15011,English,410,,,,,,11
73,Channel Islands ,1,FTF + FTT,15011,15011,English,410,,,,,,12
73,Channel Islands ,1,FTF + FTT,15011,15011,English,410,,,,,,13
73,Channel Islands ,1,FTF + FTT,15011,15011,English,410,,,,,,14
73,Channel Islands ,1,FTF + FTT,15011,15011,English,410,,,,,,15
73,Channel Islands ,1,FTF + FTT,17011,17011,Mathematics,134,134,97,"$10,281",61,"$14,878",1
73,Channel Islands ,1,FTF + FTT,17011,17011,Mathematics,134,103,72,"$11,661",45,"$17,102",2
73,Channel Islands ,1,FTF + FTT,17011,17011,Mathematics,134,56,37,"$15,398",26,"$18,510",3
73,Channel Islands ,1,FTF + FTT,17011,17011,Mathematics,134,25,19,"$15,640",14,"$17,748",4
73,Channel Islands ,1,FTF + FTT,17011,17011,Mathematics,134,8,7,"$19,962",4,,5
73,Channel Islands ,1,FTF + FTT,17011,17011,Mathematics,134,1,1,,1,,6
73,Channel Islands ,1,FTF + FTT,17011,17011,Mathematics,134,1,1,,1,,7
73,Channel Islands ,1,FTF + FTT,17011,17011,Mathematics,134,1,1,,1,,8
73,Channel Islands ,1,FTF + FTT,17011,17011,Mathematics,134,1,1,,1,,9
73,Channel Islands ,1,FTF + FTT,17011,17011,Mathematics,134,1,1,,,,10
73,Channel Islands ,1,FTF + FTT,17011,17011,Mathematics,134,,,,,,11
73,Channel Islands ,1,FTF + FTT,17011,17011,Mathematics,134,,,,,,12
73,Channel Islands ,1,FTF + FTT,17011,17011,Mathematics,134,,,,,,13
73,Channel Islands ,1,FTF + FTT,17011,17011,Mathematics,134,,,,,,14
73,Channel Islands ,1,FTF + FTT,17011,17011,Mathematics,134,,,,,,15
73,Channel Islands ,1,FTF + FTT,19025,19025,Applied Physics,25,25,17,"$4,229",6,"$16,744",1
73,Channel Islands ,1,FTF + FTT,19025,19025,Applied Physics,25,22,12,"$4,956",6,"$10,340",2
73,Channel Islands ,1,FTF + FTT,19025,19025,Applied Physics,25,15,6,"$8,263",4,,3
73,Channel Islands ,1,FTF + FTT,19025,19025,Applied Physics,25,9,5,"$9,341",4,,4
73,Channel Islands ,1,FTF + FTT,19025,19025,Applied Physics,25,3,3,,2,,5
73,Channel Islands ,1,FTF + FTT,19025,19025,Applied Physics,25,1,1,,,,6
73,Channel Islands ,1,FTF + FTT,19025,19025,Applied Physics,25,1,1,,1,,7
73,Channel Islands ,1,FTF + FTT,19025,19025,Applied Physics,25,,,,,,8
73,Channel Islands ,1,FTF + FTT,19025,19025,Applied Physics,25,,,,,,9
73,Channel Islands ,1,FTF + FTT,19025,19025,Applied Physics,25,,,,,,10
73,Channel Islands ,1,FTF + FTT,19025,19025,Applied Physics,25,,,,,,11
73,Channel Islands ,1,FTF + FTT,19025,19025,Applied Physics,25,,,,,,12
73,Channel Islands ,1,FTF + FTT,19025,19025,Applied Physics,25,,,,,,13
73,Channel Islands ,1,FTF + FTT,19025,19025,Applied Physics,25,,,,,,14
73,Channel Islands ,1,FTF + FTT,19025,19025,Applied Physics,25,,,,,,15
73,Channel Islands ,1,FTF + FTT,19051,19051,Chemistry,165,165,107,"$6,026",54,"$12,895",1
73,Channel Islands ,1,FTF + FTT,19051,19051,Chemistry,165,126,93,"$6,902",49,"$13,965",2
73,Channel Islands ,1,FTF + FTT,19051,19051,Chemistry,165,83,64,"$5,883",32,"$12,643",3
73,Channel Islands ,1,FTF + FTT,19051,19051,Chemistry,165,42,35,"$3,141",14,"$16,263",4
73,Channel Islands ,1,FTF + FTT,19051,19051,Chemistry,165,18,14,"$8,415",7,"$13,144",5
73,Channel Islands ,1,FTF + FTT,19051,19051,Chemistry,165,5,3,,1,,6
73,Channel Islands ,1,FTF + FTT,19051,19051,Chemistry,165,3,3,,,,7
73,Channel Islands ,1,FTF + FTT,19051,19051,Chemistry,165,1,,,,,8
73,Channel Islands ,1,FTF + FTT,19051,19051,Chemistry,165,,,,,,9
73,Channel Islands ,1,FTF + FTT,19051,19051,Chemistry,165,,,,,,10
73,Channel Islands ,1,FTF + FTT,19051,19051,Chemistry,165,,,,,,11
73,Channel Islands ,1,FTF + FTT,19051,19051,Chemistry,165,,,,,,12
73,Channel Islands ,1,FTF + FTT,19051,19051,Chemistry,165,,,,,,13
73,Channel Islands ,1,FTF + FTT,19051,19051,Chemistry,165,,,,,,14
73,Channel Islands ,1,FTF + FTT,19051,19051,Chemistry,165,,,,,,15
73,Channel Islands ,1,FTF + FTT,20011 + 20013,20013,Psychology,"1,449","1,449","1,119","$11,384",740,"$17,179",1
73,Channel Islands ,1,FTF + FTT,20011 + 20013,20013,Psychology,"1,449",833,661,"$11,974",458,"$16,691",2
73,Channel Islands ,1,FTF + FTT,20011 + 20013,20013,Psychology,"1,449",390,301,"$11,086",213,"$14,259",3
73,Channel Islands ,1,FTF + FTT,20011 + 20013,20013,Psychology,"1,449",172,134,"$12,178",98,"$17,208",4
73,Channel Islands ,1,FTF + FTT,20011 + 20013,20013,Psychology,"1,449",45,33,"$17,231",29,"$18,202",5
73,Channel Islands ,1,FTF + FTT,20011 + 20013,20013,Psychology,"1,449",23,18,"$20,102",13,"$26,428",6
73,Channel Islands ,1,FTF + FTT,20011 + 20013,20013,Psychology,"1,449",10,8,"$20,834",7,"$28,156",7
73,Channel Islands ,1,FTF + FTT,20011 + 20013,20013,Psychology,"1,449",5,4,,4,,8
73,Channel Islands ,1,FTF + FTT,20011 + 20013,20013,Psychology,"1,449",4,4,,3,,9
73,Channel Islands ,1,FTF + FTT,20011 + 20013,20013,Psychology,"1,449",2,2,,1,,10
73,Channel Islands ,1,FTF + FTT,20011 + 20013,20013,Psychology,"1,449",2,2,,1,,11
73,Channel Islands ,1,FTF + FTT,20011 + 20013,20013,Psychology,"1,449",1,1,,1,,12
73,Channel Islands ,1,FTF + FTT,20011 + 20013,20013,Psychology,"1,449",1,1,,1,,13
73,Channel Islands ,1,FTF + FTT,20011 + 20013,20013,Psychology,"1,449",,,,,,14
73,Channel Islands ,1,FTF + FTT,20011 + 20013,20013,Psychology,"1,449",,,,,,15
73,Channel Islands ,1,FTF + FTT,22021,22021,Anthropology,57,57,38,"$11,786",25,"$14,945",1
73,Channel Islands ,1,FTF + FTT,22021,22021,Anthropology,57,38,29,"$9,199",19,"$15,685",2
73,Channel Islands ,1,FTF + FTT,22021,22021,Anthropology,57,25,17,"$7,692",9,"$15,403",3
73,Channel Islands ,1,FTF + FTT,22021,22021,Anthropology,57,12,8,"$12,763",6,"$15,016",4
73,Channel Islands ,1,FTF + FTT,22021,22021,Anthropology,57,4,3,,2,,5
73,Channel Islands ,1,FTF + FTT,22021,22021,Anthropology,57,1,1,,1,,6
73,Channel Islands ,1,FTF + FTT,22021,22021,Anthropology,57,,,,,,7
73,Channel Islands ,1,FTF + FTT,22021,22021,Anthropology,57,,,,,,8
73,Channel Islands ,1,FTF + FTT,22021,22021,Anthropology,57,,,,,,9
73,Channel Islands ,1,FTF + FTT,22021,22021,Anthropology,57,,,,,,10
73,Channel Islands ,1,FTF + FTT,22021,22021,Anthropology,57,,,,,,11
73,Channel Islands ,1,FTF + FTT,22021,22021,Anthropology,57,,,,,,12
73,Channel Islands ,1,FTF + FTT,22021,22021,Anthropology,57,,,,,,13
73,Channel Islands ,1,FTF + FTT,22021,22021,Anthropology,57,,,,,,14
73,Channel Islands ,1,FTF + FTT,22021,22021,Anthropology,57,,,,,,15
73,Channel Islands ,1,FTF + FTT,22041,22041,Economics,99,99,78,"$13,009",51,"$17,472",1
73,Channel Islands ,1,FTF + FTT,22041,22041,Economics,99,46,32,"$13,841",25,"$20,413",2
73,Channel Islands ,1,FTF + FTT,22041,22041,Economics,99,27,19,"$18,365",14,"$31,631",3
73,Channel Islands ,1,FTF + FTT,22041,22041,Economics,99,7,5,"$15,682",3,,4
73,Channel Islands ,1,FTF + FTT,22041,22041,Economics,99,1,1,,1,,5
73,Channel Islands ,1,FTF + FTT,22041,22041,Economics,99,,,,,,6
73,Channel Islands ,1,FTF + FTT,22041,22041,Economics,99,,,,,,7
73,Channel Islands ,1,FTF + FTT,22041,22041,Economics,99,,,,,,8
73,Channel Islands ,1,FTF + FTT,22041,22041,Economics,99,,,,,,9
73,Channel Islands ,1,FTF + FTT,22041,22041,Economics,99,,,,,,10
73,Channel Islands ,1,FTF + FTT,22041,22041,Economics,99,,,,,,11
73,Channel Islands ,1,FTF + FTT,22041,22041,Economics,99,,,,,,12
73,Channel Islands ,1,FTF + FTT,22041,22041,Economics,99,,,,,,13
73,Channel Islands ,1,FTF + FTT,22041,22041,Economics,99,,,,,,14
73,Channel Islands ,1,FTF + FTT,22041,22041,Economics,99,,,,,,15
