Campus,Location,Select Student Path,Select Entry Status,HEGIS At Exit,HEGIS For Tableau,Select Major at Exit,Potential # of Students,Number of Students Still Enrolled,# of Students Found with Earnings in at Least 1 Qtr,Median Annual Earnings in at Least 1 Qtr,# of Students Found with Earnings in all 4 Qtrs,Median Annual Earnings in all 4 Qtrs,Year
70,Northridge,1,FTF + FTT,00121+12032,12032,Pre-Nursing & Nursing RN-BS,201,201,166,"$75,416",144,"$79,522",1
70,Northridge,1,FTF + FTT,00121+12032,12032,Pre-Nursing & Nursing RN-BS,201,137,125,"$86,937",111,"$89,502",2
70,Northridge,1,FTF + FTT,00121+12032,12032,Pre-Nursing & Nursing RN-BS,201,67,59,"$74,650",53,"$88,382",3
70,Northridge,1,FTF + FTT,00121+12032,12032,Pre-Nursing & Nursing RN-BS,201,39,34,"$37,860",28,"$48,279",4
70,Northridge,1,FTF + FTT,00121+12032,12032,Pre-Nursing & Nursing RN-BS,201,28,24,"$30,941",18,"$62,154",5
70,Northridge,1,FTF + FTT,00121+12032,12032,Pre-Nursing & Nursing RN-BS,201,25,21,"$52,229",17,"$72,228",6
70,Northridge,1,FTF + FTT,00121+12032,12032,Pre-Nursing & Nursing RN-BS,201,19,19,"$73,575",18,"$74,127",7
70,Northridge,1,FTF + FTT,00121+12032,12032,Pre-Nursing & Nursing RN-BS,201,15,15,"$82,888",14,"$83,520",8
70,Northridge,1,FTF + FTT,00121+12032,12032,Pre-Nursing & Nursing RN-BS,201,13,13,"$72,164",11,"$82,210",9
70,Northridge,1,FTF + FTT,00121+12032,12032,Pre-Nursing & Nursing RN-BS,201,8,8,"$82,666",6,"$91,377",10
70,Northridge,1,FTF + FTT,00121+12032,12032,Pre-Nursing & Nursing RN-BS,201,5,5,"$35,489",3,,11
70,Northridge,1,FTF + FTT,00121+12032,12032,Pre-Nursing & Nursing RN-BS,201,3,3,,3,,12
70,Northridge,1,FTF + FTT,00121+12032,12032,Pre-Nursing & Nursing RN-BS,201,2,2,,2,,13
70,Northridge,1,FTF + FTT,00121+12032,12032,Pre-Nursing & Nursing RN-BS,201,2,2,,2,,14
70,Northridge,1,FTF + FTT,00121+12032,12032,Pre-Nursing & Nursing RN-BS,201,2,2,,2,,15
70,Northridge,1,FTF + FTT,04011,04011,Biology,"1,797","1,797","1,127","$8,527",640,"$14,056",1
70,Northridge,1,FTF + FTT,04011,04011,Biology,"1,797","1,586","1,031","$9,816",652,"$14,353",2
70,Northridge,1,FTF + FTT,04011,04011,Biology,"1,797","1,249",816,"$10,598",541,"$14,284",3
70,Northridge,1,FTF + FTT,04011,04011,Biology,"1,797",941,620,"$10,158",399,"$14,620",4
70,Northridge,1,FTF + FTT,04011,04011,Biology,"1,797",519,352,"$12,771",256,"$17,159",5
70,Northridge,1,FTF + FTT,04011,04011,Biology,"1,797",226,163,"$16,865",126,"$18,941",6
70,Northridge,1,FTF + FTT,04011,04011,Biology,"1,797",112,88,"$18,051",69,"$21,859",7
70,Northridge,1,FTF + FTT,04011,04011,Biology,"1,797",48,39,"$23,522",31,"$30,701",8
70,Northridge,1,FTF + FTT,04011,04011,Biology,"1,797",21,13,"$31,564",11,"$32,073",9
70,Northridge,1,FTF + FTT,04011,04011,Biology,"1,797",11,8,"$38,641",8,"$38,641",10
70,Northridge,1,FTF + FTT,04011,04011,Biology,"1,797",6,6,"$28,228",4,,11
70,Northridge,1,FTF + FTT,04011,04011,Biology,"1,797",4,4,,3,,12
70,Northridge,1,FTF + FTT,04011,04011,Biology,"1,797",2,1,,1,,13
70,Northridge,1,FTF + FTT,04011,04011,Biology,"1,797",1,1,,,,14
70,Northridge,1,FTF + FTT,04011,04011,Biology,"1,797",1,,,,,15
70,Northridge,1,FTF + FTT,04141,04141,Biochemistry,237,237,147,"$8,776",84,"$16,135",1
70,Northridge,1,FTF + FTT,04141,04141,Biochemistry,237,205,125,"$8,944",76,"$14,802",2
70,Northridge,1,FTF + FTT,04141,04141,Biochemistry,237,144,81,"$11,092",53,"$16,222",3
70,Northridge,1,FTF + FTT,04141,04141,Biochemistry,237,90,50,"$11,211",32,"$15,235",4
70,Northridge,1,FTF + FTT,04141,04141,Biochemistry,237,38,22,"$15,769",17,"$18,366",5
70,Northridge,1,FTF + FTT,04141,04141,Biochemistry,237,18,13,"$17,841",10,"$20,064",6
70,Northridge,1,FTF + FTT,04141,04141,Biochemistry,237,9,6,"$13,789",3,,7
70,Northridge,1,FTF + FTT,04141,04141,Biochemistry,237,3,2,,1,,8
70,Northridge,1,FTF + FTT,04141,04141,Biochemistry,237,3,2,,1,,9
70,Northridge,1,FTF + FTT,04141,04141,Biochemistry,237,3,2,,1,,10
70,Northridge,1,FTF + FTT,04141,04141,Biochemistry,237,2,1,,1,,11
70,Northridge,1,FTF + FTT,04141,04141,Biochemistry,237,2,1,,1,,12
70,Northridge,1,FTF + FTT,04141,04141,Biochemistry,237,1,1,,1,,13
70,Northridge,1,FTF + FTT,04141,04141,Biochemistry,237,,,,,,14
70,Northridge,1,FTF + FTT,04141,04141,Biochemistry,237,,,,,,15
70,Northridge,1,FTF + FTT,05011,05011,Business Administration,"1,042","1,042",783,"$13,377",531,"$19,530",1
70,Northridge,1,FTF + FTT,05011,05011,Business Administration,"1,042",836,625,"$15,623",442,"$21,424",2
70,Northridge,1,FTF + FTT,05011,05011,Business Administration,"1,042",578,441,"$15,334",311,"$22,579",3
70,Northridge,1,FTF + FTT,05011,05011,Business Administration,"1,042",398,303,"$18,204",224,"$21,466",4
70,Northridge,1,FTF + FTT,05011,05011,Business Administration,"1,042",194,141,"$22,141",111,"$27,302",5
70,Northridge,1,FTF + FTT,05011,05011,Business Administration,"1,042",91,73,"$28,715",60,"$34,715",6
70,Northridge,1,FTF + FTT,05011,05011,Business Administration,"1,042",51,42,"$33,880",33,"$41,906",7
70,Northridge,1,FTF + FTT,05011,05011,Business Administration,"1,042",36,29,"$39,697",22,"$45,008",8
70,Northridge,1,FTF + FTT,05011,05011,Business Administration,"1,042",24,17,"$58,686",15,"$60,381",9
70,Northridge,1,FTF + FTT,05011,05011,Business Administration,"1,042",16,12,"$58,581",9,"$61,290",10
70,Northridge,1,FTF + FTT,05011,05011,Business Administration,"1,042",9,7,"$65,725",7,"$65,725",11
70,Northridge,1,FTF + FTT,05011,05011,Business Administration,"1,042",8,7,"$57,002",5,"$72,127",12
70,Northridge,1,FTF + FTT,05011,05011,Business Administration,"1,042",6,6,"$47,002",4,,13
70,Northridge,1,FTF + FTT,05011,05011,Business Administration,"1,042",4,2,,2,,14
70,Northridge,1,FTF + FTT,05011,05011,Business Administration,"1,042",2,2,,1,,15
70,Northridge,1,FTF + FTT,05021,05021,Accounting,"3,449","3,449","2,428","$14,482","1,599","$20,703",1
70,Northridge,1,FTF + FTT,05021,05021,Accounting,"3,449","3,091","2,307","$15,080","1,559","$21,525",2
70,Northridge,1,FTF + FTT,05021,05021,Accounting,"3,449","1,646","1,280","$17,193",893,"$22,723",3
70,Northridge,1,FTF + FTT,05021,05021,Accounting,"3,449",927,739,"$17,085",527,"$23,307",4
70,Northridge,1,FTF + FTT,05021,05021,Accounting,"3,449",409,340,"$21,566",253,"$29,690",5
70,Northridge,1,FTF + FTT,05021,05021,Accounting,"3,449",151,128,"$30,832",98,"$43,124",6
70,Northridge,1,FTF + FTT,05021,05021,Accounting,"3,449",76,56,"$42,629",50,"$45,499",7
70,Northridge,1,FTF + FTT,05021,05021,Accounting,"3,449",37,28,"$51,686",23,"$53,187",8
70,Northridge,1,FTF + FTT,05021,05021,Accounting,"3,449",26,18,"$52,692",14,"$54,881",9
70,Northridge,1,FTF + FTT,05021,05021,Accounting,"3,449",18,15,"$29,007",7,"$55,633",10
70,Northridge,1,FTF + FTT,05021,05021,Accounting,"3,449",15,14,"$38,363",10,"$40,239",11
70,Northridge,1,FTF + FTT,05021,05021,Accounting,"3,449",12,11,"$41,017",11,"$41,017",12
70,Northridge,1,FTF + FTT,05021,05021,Accounting,"3,449",8,8,"$44,765",8,"$44,765",13
70,Northridge,1,FTF + FTT,05021,05021,Accounting,"3,449",6,6,"$44,504",6,"$44,504",14
70,Northridge,1,FTF + FTT,05021,05021,Accounting,"3,449",4,4,,3,,15
70,Northridge,1,FTF + FTT,07011+07012,07012,Computer Science and Information Technology,"1,679","1,679",938,"$10,546",526,"$18,281",1
70,Northridge,1,FTF + FTT,07011+07012,07012,Computer Science and Information Technology,"1,679","1,486",882,"$12,017",523,"$19,599",2
70,Northridge,1,FTF + FTT,07011+07012,07012,Computer Science and Information Technology,"1,679","1,072",668,"$12,226",405,"$18,993",3
70,Northridge,1,FTF + FTT,07011+07012,07012,Computer Science and Information Technology,"1,679",736,480,"$13,939",299,"$20,809",4
70,Northridge,1,FTF + FTT,07011+07012,07012,Computer Science and Information Technology,"1,679",368,247,"$16,126",164,"$23,736",5
70,Northridge,1,FTF + FTT,07011+07012,07012,Computer Science and Information Technology,"1,679",179,128,"$17,808",90,"$28,027",6
70,Northridge,1,FTF + FTT,07011+07012,07012,Computer Science and Information Technology,"1,679",99,69,"$22,651",48,"$33,248",7
70,Northridge,1,FTF + FTT,07011+07012,07012,Computer Science and Information Technology,"1,679",49,33,"$17,671",21,"$38,835",8
70,Northridge,1,FTF + FTT,07011+07012,07012,Computer Science and Information Technology,"1,679",35,25,"$27,249",20,"$36,949",9
70,Northridge,1,FTF + FTT,07011+07012,07012,Computer Science and Information Technology,"1,679",23,16,"$44,510",15,"$47,280",10
70,Northridge,1,FTF + FTT,07011+07012,07012,Computer Science and Information Technology,"1,679",17,11,"$52,529",10,"$57,435",11
70,Northridge,1,FTF + FTT,07011+07012,07012,Computer Science and Information Technology,"1,679",14,11,"$40,478",8,"$60,934",12
70,Northridge,1,FTF + FTT,07011+07012,07012,Computer Science and Information Technology,"1,679",10,6,"$61,864",6,"$61,864",13
70,Northridge,1,FTF + FTT,07011+07012,07012,Computer Science and Information Technology,"1,679",6,4,,3,,14
70,Northridge,1,FTF + FTT,07011+07012,07012,Computer Science and Information Technology,"1,679",3,3,,2,,15
70,Northridge,1,FTF + FTT,08351,08351,Kinesiology,"3,660","3,660","2,619","$9,131","1,603","$14,100",1
70,Northridge,1,FTF + FTT,08351,08351,Kinesiology,"3,660","3,283","2,487","$10,178","1,688","$14,220",2
70,Northridge,1,FTF + FTT,08351,08351,Kinesiology,"3,660","2,152","1,633","$10,881","1,148","$14,183",3
70,Northridge,1,FTF + FTT,08351,08351,Kinesiology,"3,660","1,487","1,162","$11,137",814,"$14,307",4
70,Northridge,1,FTF + FTT,08351,08351,Kinesiology,"3,660",713,571,"$12,554",407,"$16,515",5
70,Northridge,1,FTF + FTT,08351,08351,Kinesiology,"3,660",274,210,"$14,460",145,"$20,101",6
70,Northridge,1,FTF + FTT,08351,08351,Kinesiology,"3,660",125,91,"$19,448",67,"$23,194",7
70,Northridge,1,FTF + FTT,08351,08351,Kinesiology,"3,660",62,50,"$21,045",35,"$24,944",8
70,Northridge,1,FTF + FTT,08351,08351,Kinesiology,"3,660",41,34,"$21,059",25,"$25,980",9
70,Northridge,1,FTF + FTT,08351,08351,Kinesiology,"3,660",24,18,"$20,306",11,"$35,264",10
70,Northridge,1,FTF + FTT,08351,08351,Kinesiology,"3,660",15,12,"$21,158",8,"$22,758",11
70,Northridge,1,FTF + FTT,08351,08351,Kinesiology,"3,660",5,5,"$14,624",4,,12
70,Northridge,1,FTF + FTT,08351,08351,Kinesiology,"3,660",2,1,,1,,13
70,Northridge,1,FTF + FTT,08351,08351,Kinesiology,"3,660",2,1,,1,,14
70,Northridge,1,FTF + FTT,08351,08351,Kinesiology,"3,660",1,,,,,15
70,Northridge,1,FTF + FTT,09011,09011,Engineering,5,5,3,,3,,1
70,Northridge,1,FTF + FTT,09011,09011,Engineering,5,5,3,,1,,2
70,Northridge,1,FTF + FTT,09011,09011,Engineering,5,5,4,,2,,3
70,Northridge,1,FTF + FTT,09011,09011,Engineering,5,3,3,,2,,4
70,Northridge,1,FTF + FTT,09011,09011,Engineering,5,2,1,,1,,5
70,Northridge,1,FTF + FTT,09011,09011,Engineering,5,1,,,,,6
70,Northridge,1,FTF + FTT,09011,09011,Engineering,5,,,,,,7
70,Northridge,1,FTF + FTT,09011,09011,Engineering,5,,,,,,8
70,Northridge,1,FTF + FTT,09011,09011,Engineering,5,,,,,,9
70,Northridge,1,FTF + FTT,09011,09011,Engineering,5,,,,,,10
70,Northridge,1,FTF + FTT,09011,09011,Engineering,5,,,,,,11
70,Northridge,1,FTF + FTT,09011,09011,Engineering,5,,,,,,12
70,Northridge,1,FTF + FTT,09011,09011,Engineering,5,,,,,,13
70,Northridge,1,FTF + FTT,09011,09011,Engineering,5,,,,,,14
70,Northridge,1,FTF + FTT,09011,09011,Engineering,5,,,,,,15
70,Northridge,1,FTF + FTT,09091,09091,Electrical Engineering,718,718,408,"$10,239",225,"$16,364",1
70,Northridge,1,FTF + FTT,09091,09091,Electrical Engineering,718,669,398,"$11,808",238,"$17,786",2
70,Northridge,1,FTF + FTT,09091,09091,Electrical Engineering,718,508,315,"$10,911",186,"$18,183",3
70,Northridge,1,FTF + FTT,09091,09091,Electrical Engineering,718,354,225,"$12,489",131,"$18,805",4
70,Northridge,1,FTF + FTT,09091,09091,Electrical Engineering,718,216,144,"$14,011",89,"$20,010",5
70,Northridge,1,FTF + FTT,09091,09091,Electrical Engineering,718,126,85,"$17,937",58,"$23,968",6
70,Northridge,1,FTF + FTT,09091,09091,Electrical Engineering,718,72,47,"$22,466",36,"$27,232",7
70,Northridge,1,FTF + FTT,09091,09091,Electrical Engineering,718,42,31,"$27,981",24,"$35,203",8
70,Northridge,1,FTF + FTT,09091,09091,Electrical Engineering,718,28,20,"$45,522",16,"$49,937",9
70,Northridge,1,FTF + FTT,09091,09091,Electrical Engineering,718,16,10,"$45,400",9,"$46,178",10
70,Northridge,1,FTF + FTT,09091,09091,Electrical Engineering,718,12,6,"$51,372",5,"$52,324",11
70,Northridge,1,FTF + FTT,09091,09091,Electrical Engineering,718,6,3,,2,,12
70,Northridge,1,FTF + FTT,09091,09091,Electrical Engineering,718,2,1,,1,,13
70,Northridge,1,FTF + FTT,09091,09091,Electrical Engineering,718,2,1,,1,,14
70,Northridge,1,FTF + FTT,09091,09091,Electrical Engineering,718,1,,,,,15
70,Northridge,1,FTF + FTT,09101,09101,Mechanical Engineering,"1,186","1,186",743,"$8,794",414,"$14,996",1
70,Northridge,1,FTF + FTT,09101,09101,Mechanical Engineering,"1,186","1,101",741,"$10,429",446,"$15,712",2
70,Northridge,1,FTF + FTT,09101,09101,Mechanical Engineering,"1,186",811,555,"$11,881",349,"$17,837",3
70,Northridge,1,FTF + FTT,09101,09101,Mechanical Engineering,"1,186",582,393,"$13,153",261,"$19,723",4
70,Northridge,1,FTF + FTT,09101,09101,Mechanical Engineering,"1,186",366,260,"$12,650",170,"$19,914",5
70,Northridge,1,FTF + FTT,09101,09101,Mechanical Engineering,"1,186",201,157,"$14,816",114,"$18,460",6
70,Northridge,1,FTF + FTT,09101,09101,Mechanical Engineering,"1,186",103,80,"$15,776",54,"$24,734",7
70,Northridge,1,FTF + FTT,09101,09101,Mechanical Engineering,"1,186",55,40,"$16,085",28,"$26,067",8
70,Northridge,1,FTF + FTT,09101,09101,Mechanical Engineering,"1,186",34,26,"$22,971",17,"$36,165",9
70,Northridge,1,FTF + FTT,09101,09101,Mechanical Engineering,"1,186",22,17,"$29,193",14,"$31,556",10
70,Northridge,1,FTF + FTT,09101,09101,Mechanical Engineering,"1,186",15,13,"$39,441",9,"$56,293",11
70,Northridge,1,FTF + FTT,09101,09101,Mechanical Engineering,"1,186",12,11,"$24,105",8,"$37,422",12
70,Northridge,1,FTF + FTT,09101,09101,Mechanical Engineering,"1,186",7,6,"$19,735",3,,13
70,Northridge,1,FTF + FTT,09101,09101,Mechanical Engineering,"1,186",4,3,,1,,14
70,Northridge,1,FTF + FTT,09101,09101,Mechanical Engineering,"1,186",4,3,,2,,15
70,Northridge,1,FTF + FTT,09134,09134,Manufacturing Engineering,64,64,50,"$12,945",30,"$20,277",1
70,Northridge,1,FTF + FTT,09134,09134,Manufacturing Engineering,64,58,43,"$15,845",32,"$18,042",2
70,Northridge,1,FTF + FTT,09134,09134,Manufacturing Engineering,64,41,29,"$16,909",20,"$34,910",3
70,Northridge,1,FTF + FTT,09134,09134,Manufacturing Engineering,64,31,24,"$22,197",17,"$43,885",4
70,Northridge,1,FTF + FTT,09134,09134,Manufacturing Engineering,64,21,18,"$18,559",15,"$19,151",5
70,Northridge,1,FTF + FTT,09134,09134,Manufacturing Engineering,64,10,9,"$20,791",6,"$20,980",6
70,Northridge,1,FTF + FTT,09134,09134,Manufacturing Engineering,64,3,3,,3,,7
70,Northridge,1,FTF + FTT,09134,09134,Manufacturing Engineering,64,2,2,,2,,8
70,Northridge,1,FTF + FTT,09134,09134,Manufacturing Engineering,64,2,2,,2,,9
70,Northridge,1,FTF + FTT,09134,09134,Manufacturing Engineering,64,1,1,,1,,10
70,Northridge,1,FTF + FTT,09134,09134,Manufacturing Engineering,64,1,1,,1,,11
70,Northridge,1,FTF + FTT,09134,09134,Manufacturing Engineering,64,1,1,,1,,12
70,Northridge,1,FTF + FTT,09134,09134,Manufacturing Engineering,64,,,,,,13
70,Northridge,1,FTF + FTT,09134,09134,Manufacturing Engineering,64,,,,,,14
70,Northridge,1,FTF + FTT,09134,09134,Manufacturing Engineering,64,,,,,,15
70,Northridge,1,FTF + FTT,10021,10021,Art,"2,775","2,775","1,691","$8,598",988,"$13,571",1
70,Northridge,1,FTF + FTT,10021,10021,Art,"2,775","2,235","1,424","$9,263",897,"$13,573",2
70,Northridge,1,FTF + FTT,10021,10021,Art,"2,775","1,560","1,027","$9,383",659,"$13,571",3
70,Northridge,1,FTF + FTT,10021,10021,Art,"2,775","1,105",762,"$9,764",476,"$14,182",4
70,Northridge,1,FTF + FTT,10021,10021,Art,"2,775",504,377,"$10,751",245,"$15,864",5
70,Northridge,1,FTF + FTT,10021,10021,Art,"2,775",190,142,"$15,090",108,"$20,247",6
70,Northridge,1,FTF + FTT,10021,10021,Art,"2,775",95,71,"$19,161",54,"$23,925",7
70,Northridge,1,FTF + FTT,10021,10021,Art,"2,775",56,45,"$22,718",34,"$24,975",8
70,Northridge,1,FTF + FTT,10021,10021,Art,"2,775",36,30,"$24,831",26,"$29,061",9
70,Northridge,1,FTF + FTT,10021,10021,Art,"2,775",23,20,"$26,467",16,"$29,948",10
70,Northridge,1,FTF + FTT,10021,10021,Art,"2,775",18,13,"$37,957",12,"$33,085",11
70,Northridge,1,FTF + FTT,10021,10021,Art,"2,775",14,9,"$43,700",7,"$50,720",12
70,Northridge,1,FTF + FTT,10021,10021,Art,"2,775",9,7,"$33,196",6,"$36,319",13
70,Northridge,1,FTF + FTT,10021,10021,Art,"2,775",8,6,"$39,526",6,"$39,526",14
70,Northridge,1,FTF + FTT,10021,10021,Art,"2,775",5,3,,3,,15
70,Northridge,1,FTF + FTT,10031,10031,Art History,91,91,69,"$14,173",47,"$19,302",1
70,Northridge,1,FTF + FTT,10031,10031,Art History,91,68,49,"$17,593",37,"$23,550",2
70,Northridge,1,FTF + FTT,10031,10031,Art History,91,31,26,"$21,366",19,"$29,235",3
70,Northridge,1,FTF + FTT,10031,10031,Art History,91,21,18,"$24,482",13,"$26,024",4
70,Northridge,1,FTF + FTT,10031,10031,Art History,91,16,12,"$27,870",8,"$29,547",5
70,Northridge,1,FTF + FTT,10031,10031,Art History,91,7,7,"$22,657",6,"$27,425",6
70,Northridge,1,FTF + FTT,10031,10031,Art History,91,3,3,,3,,7
70,Northridge,1,FTF + FTT,10031,10031,Art History,91,2,2,,2,,8
70,Northridge,1,FTF + FTT,10031,10031,Art History,91,1,1,,1,,9
70,Northridge,1,FTF + FTT,10031,10031,Art History,91,,,,,,10
70,Northridge,1,FTF + FTT,10031,10031,Art History,91,,,,,,11
70,Northridge,1,FTF + FTT,10031,10031,Art History,91,,,,,,12
70,Northridge,1,FTF + FTT,10031,10031,Art History,91,,,,,,13
70,Northridge,1,FTF + FTT,10031,10031,Art History,91,,,,,,14
70,Northridge,1,FTF + FTT,10031,10031,Art History,91,,,,,,15
70,Northridge,1,FTF + FTT,10041,10041,Music - Performance,600,600,322,"$4,179",149,"$10,329",1
70,Northridge,1,FTF + FTT,10041,10041,Music - Performance,600,550,305,"$5,585",155,"$10,408",2
70,Northridge,1,FTF + FTT,10041,10041,Music - Performance,600,355,213,"$5,857",108,"$10,109",3
70,Northridge,1,FTF + FTT,10041,10041,Music - Performance,600,182,111,"$7,081",56,"$11,758",4
70,Northridge,1,FTF + FTT,10041,10041,Music - Performance,600,61,35,"$10,500",21,"$19,461",5
70,Northridge,1,FTF + FTT,10041,10041,Music - Performance,600,26,17,"$17,548",11,"$25,116",6
70,Northridge,1,FTF + FTT,10041,10041,Music - Performance,600,20,14,"$12,121",8,"$26,872",7
70,Northridge,1,FTF + FTT,10041,10041,Music - Performance,600,11,7,"$39,135",6,"$40,382",8
70,Northridge,1,FTF + FTT,10041,10041,Music - Performance,600,9,6,"$19,024",3,,9
70,Northridge,1,FTF + FTT,10041,10041,Music - Performance,600,5,5,"$39,221",3,,10
70,Northridge,1,FTF + FTT,10041,10041,Music - Performance,600,4,2,,2,,11
70,Northridge,1,FTF + FTT,10041,10041,Music - Performance,600,3,1,,1,,12
70,Northridge,1,FTF + FTT,10041,10041,Music - Performance,600,2,1,,1,,13
70,Northridge,1,FTF + FTT,10041,10041,Music - Performance,600,2,1,,1,,14
70,Northridge,1,FTF + FTT,10041,10041,Music - Performance,600,1,1,,1,,15
70,Northridge,1,FTF + FTT,10051,10051,Music,812,812,548,"$6,252",276,"$11,513",1
70,Northridge,1,FTF + FTT,10051,10051,Music,812,701,484,"$6,330",250,"$12,127",2
70,Northridge,1,FTF + FTT,10051,10051,Music,812,451,306,"$7,833",179,"$12,978",3
70,Northridge,1,FTF + FTT,10051,10051,Music,812,263,197,"$7,502",106,"$13,266",4
70,Northridge,1,FTF + FTT,10051,10051,Music,812,119,85,"$7,359",51,"$14,968",5
70,Northridge,1,FTF + FTT,10051,10051,Music,812,48,30,"$4,465",17,"$23,118",6
70,Northridge,1,FTF + FTT,10051,10051,Music,812,31,21,"$11,552",11,"$18,197",7
70,Northridge,1,FTF + FTT,10051,10051,Music,812,18,12,"$16,313",7,"$27,362",8
70,Northridge,1,FTF + FTT,10051,10051,Music,812,11,8,"$14,923",3,,9
70,Northridge,1,FTF + FTT,10051,10051,Music,812,7,6,"$16,986",2,,10
70,Northridge,1,FTF + FTT,10051,10051,Music,812,4,4,,3,,11
70,Northridge,1,FTF + FTT,10051,10051,Music,812,2,2,,1,,12
70,Northridge,1,FTF + FTT,10051,10051,Music,812,1,1,,1,,13
70,Northridge,1,FTF + FTT,10051,10051,Music,812,,,,,,14
70,Northridge,1,FTF + FTT,10051,10051,Music,812,,,,,,15
70,Northridge,1,FTF + FTT,10071,10071,Theatre Arts,703,703,519,"$5,902",285,"$10,386",1
70,Northridge,1,FTF + FTT,10071,10071,Theatre Arts,703,546,426,"$6,868",246,"$12,171",2
70,Northridge,1,FTF + FTT,10071,10071,Theatre Arts,703,391,313,"$7,048",174,"$12,300",3
70,Northridge,1,FTF + FTT,10071,10071,Theatre Arts,703,242,194,"$7,515",114,"$12,834",4
70,Northridge,1,FTF + FTT,10071,10071,Theatre Arts,703,96,75,"$10,268",45,"$15,880",5
70,Northridge,1,FTF + FTT,10071,10071,Theatre Arts,703,32,27,"$13,580",17,"$19,501",6
70,Northridge,1,FTF + FTT,10071,10071,Theatre Arts,703,19,16,"$23,150",11,"$28,474",7
70,Northridge,1,FTF + FTT,10071,10071,Theatre Arts,703,12,11,"$20,538",8,"$29,701",8
70,Northridge,1,FTF + FTT,10071,10071,Theatre Arts,703,11,11,"$21,884",8,"$30,600",9
70,Northridge,1,FTF + FTT,10071,10071,Theatre Arts,703,6,6,"$33,899",6,"$33,899",10
70,Northridge,1,FTF + FTT,10071,10071,Theatre Arts,703,4,4,,4,,11
70,Northridge,1,FTF + FTT,10071,10071,Theatre Arts,703,2,2,,2,,12
70,Northridge,1,FTF + FTT,10071,10071,Theatre Arts,703,2,2,,2,,13
70,Northridge,1,FTF + FTT,10071,10071,Theatre Arts,703,1,1,,1,,14
70,Northridge,1,FTF + FTT,10071,10071,Theatre Arts,703,,,,,,15
70,Northridge,1,FTF + FTT,11051,11051,Spanish,326,326,240,"$13,512",157,"$17,780",1
70,Northridge,1,FTF + FTT,11051,11051,Spanish,326,243,184,"$13,446",121,"$18,070",2
70,Northridge,1,FTF + FTT,11051,11051,Spanish,326,168,127,"$12,629",85,"$16,294",3
70,Northridge,1,FTF + FTT,11051,11051,Spanish,326,111,83,"$13,382",60,"$17,696",4
70,Northridge,1,FTF + FTT,11051,11051,Spanish,326,50,42,"$16,150",28,"$27,808",5
70,Northridge,1,FTF + FTT,11051,11051,Spanish,326,27,22,"$23,362",19,"$24,613",6
70,Northridge,1,FTF + FTT,11051,11051,Spanish,326,12,11,"$17,288",7,"$25,525",7
70,Northridge,1,FTF + FTT,11051,11051,Spanish,326,9,7,"$26,938",6,"$25,597",8
70,Northridge,1,FTF + FTT,11051,11051,Spanish,326,5,5,"$14,000",4,,9
70,Northridge,1,FTF + FTT,11051,11051,Spanish,326,4,4,,3,,10
70,Northridge,1,FTF + FTT,11051,11051,Spanish,326,3,3,,3,,11
70,Northridge,1,FTF + FTT,11051,11051,Spanish,326,1,1,,1,,12
70,Northridge,1,FTF + FTT,11051,11051,Spanish,326,1,1,,1,,13
70,Northridge,1,FTF + FTT,11051,11051,Spanish,326,1,1,,1,,14
70,Northridge,1,FTF + FTT,11051,11051,Spanish,326,1,1,,1,,15
70,Northridge,1,FTF + FTT,12011,12011,Health Science,804,804,626,"$11,924",408,"$16,770",1
70,Northridge,1,FTF + FTT,12011,12011,Health Science,804,688,554,"$12,650",385,"$17,586",2
70,Northridge,1,FTF + FTT,12011,12011,Health Science,804,476,385,"$14,648",283,"$18,480",3
70,Northridge,1,FTF + FTT,12011,12011,Health Science,804,350,289,"$15,096",211,"$19,069",4
70,Northridge,1,FTF + FTT,12011,12011,Health Science,804,193,157,"$18,700",121,"$20,244",5
70,Northridge,1,FTF + FTT,12011,12011,Health Science,804,96,75,"$19,375",64,"$21,646",6
70,Northridge,1,FTF + FTT,12011,12011,Health Science,804,49,41,"$24,969",31,"$29,719",7
70,Northridge,1,FTF + FTT,12011,12011,Health Science,804,26,23,"$29,280",17,"$42,168",8
70,Northridge,1,FTF + FTT,12011,12011,Health Science,804,13,12,"$39,283",10,"$43,286",9
70,Northridge,1,FTF + FTT,12011,12011,Health Science,804,9,9,"$37,344",8,"$37,768",10
70,Northridge,1,FTF + FTT,12011,12011,Health Science,804,4,4,,3,,11
70,Northridge,1,FTF + FTT,12011,12011,Health Science,804,3,3,,2,,12
70,Northridge,1,FTF + FTT,12011,12011,Health Science,804,1,1,,,,13
70,Northridge,1,FTF + FTT,12011,12011,Health Science,804,1,1,,1,,14
70,Northridge,1,FTF + FTT,12011,12011,Health Science,804,1,1,,1,,15
70,Northridge,1,FTF + FTT,12021,12021,Health Care Management/Administration,967,967,621,"$11,784",425,"$16,362",1
70,Northridge,1,FTF + FTT,12021,12021,Health Care Management/Administration,967,723,517,"$12,241",357,"$16,261",2
70,Northridge,1,FTF + FTT,12021,12021,Health Care Management/Administration,967,469,352,"$12,264",244,"$15,319",3
70,Northridge,1,FTF + FTT,12021,12021,Health Care Management/Administration,967,324,241,"$14,100",184,"$16,812",4
70,Northridge,1,FTF + FTT,12021,12021,Health Care Management/Administration,967,149,116,"$17,033",87,"$20,678",5
