Campus,Location,Student Path,Entry Stat,HEGIS At Exit,HEGIS for Tableau,Major,Potential # of Students,Potential # of Students For Each Year Out of School,25th Percentile Earnings,50th Percentile Earnings,75th Percentile Earnings,Average Earnings,# of Students Found,Year,% students found
50,Fullerton,1,FTT,22996 + 22999,22999,Asian/Asian-American Studies,25,20,"$31,379","$35,103","$57,162","$51,215",14,5,70.00%
50,Fullerton,1,FTT,22996 + 22999,22999,Asian/Asian-American Studies,25,18,"$21,508","$34,763","$55,155","$42,998",14,6,77.78%
50,Fullerton,1,FTT,22996 + 22999,22999,Asian/Asian-American Studies,25,17,"$30,042","$51,588","$60,689","$46,362",14,7,82.35%
50,Fullerton,1,FTT,22996 + 22999,22999,Asian/Asian-American Studies,25,16,"$42,257","$49,544","$64,889","$52,584",13,8,81.25%
50,Fullerton,1,FTT,22996 + 22999,22999,Asian/Asian-American Studies,25,13,"$22,427","$42,556","$91,851","$50,521",11,9,84.62%
50,Fullerton,1,FTT,22996 + 22999,22999,Asian/Asian-American Studies,25,10,"$50,040","$58,511","$75,139","$61,968",8,10,80.00%
50,Fullerton,1,FTT,22996 + 22999,22999,Asian/Asian-American Studies,25,10,"$42,689","$55,662","$67,694","$53,284",8,11,80.00%
50,Fullerton,1,FTT,22996 + 22999,22999,Asian/Asian-American Studies,25,9,"$48,121","$55,945","$66,014","$57,242",7,12,77.78%
50,Fullerton,1,FTT,22996 + 22999,22999,Asian/Asian-American Studies,25,6,"$17,345","$30,226","$59,418","$40,479",5,13,83.33%
50,Fullerton,1,FTT,22996 + 22999,22999,Asian/Asian-American Studies,25,5,,,,,4,14,80.00%
50,Fullerton,1,FTT,22996 + 22999,22999,Asian/Asian-American Studies,25,3,,,,,2,15,66.67%
50,Fullerton,1,FTT,49012 + 49017,49017,Liberal Studies,"2,966","2,889","$9,402","$21,618","$36,763","$25,276","2,475",1,85.67%
50,Fullerton,1,FTT,49012 + 49017,49017,Liberal Studies,"2,966","2,804","$16,098","$30,951","$50,306","$34,135","2,414",2,86.09%
50,Fullerton,1,FTT,49012 + 49017,49017,Liberal Studies,"2,966","2,729","$21,003","$38,663","$59,289","$40,352","2,287",3,83.80%
50,Fullerton,1,FTT,49012 + 49017,49017,Liberal Studies,"2,966","2,671","$23,257","$43,026","$62,949","$43,408","2,153",4,80.61%
50,Fullerton,1,FTT,49012 + 49017,49017,Liberal Studies,"2,966","2,595","$24,139","$46,971","$66,024","$45,952","2,028",5,78.15%
50,Fullerton,1,FTT,49012 + 49017,49017,Liberal Studies,"2,966","2,510","$25,697","$49,098","$68,664","$47,892","1,892",6,75.38%
50,Fullerton,1,FTT,49012 + 49017,49017,Liberal Studies,"2,966","2,425","$26,229","$51,003","$71,415","$49,574","1,769",7,72.95%
50,Fullerton,1,FTT,49012 + 49017,49017,Liberal Studies,"2,966","2,328","$27,719","$53,719","$73,762","$51,813","1,636",8,70.27%
50,Fullerton,1,FTT,49012 + 49017,49017,Liberal Studies,"2,966","2,196","$26,451","$54,702","$75,414","$52,907","1,532",9,69.76%
50,Fullerton,1,FTT,49012 + 49017,49017,Liberal Studies,"2,966","2,047","$28,461","$57,151","$79,875","$55,086","1,398",10,68.30%
50,Fullerton,1,FTT,49012 + 49017,49017,Liberal Studies,"2,966","1,903","$29,278","$59,704","$81,648","$57,382","1,282",11,67.37%
50,Fullerton,1,FTT,49012 + 49017,49017,Liberal Studies,"2,966","1,715","$28,481","$60,369","$85,564","$59,056","1,144",12,66.71%
50,Fullerton,1,FTT,49012 + 49017,49017,Liberal Studies,"2,966","1,552","$30,840","$63,017","$88,833","$61,884","1,035",13,66.69%
50,Fullerton,1,FTT,49012 + 49017,49017,Liberal Studies,"2,966","1,368","$29,534","$66,784","$92,768","$64,516",910,14,66.52%
50,Fullerton,1,FTT,49012 + 49017,49017,Liberal Studies,"2,966","1,147","$30,747","$71,687","$95,732","$67,752",775,15,67.57%
50,Fullerton,2,FTF + FTT,00000,00000,Undeclared/Unknown,"2,921","2,920","$5,270","$10,898","$17,290","$13,000","2,315",1,79.28%
50,Fullerton,2,FTF + FTT,00000,00000,Undeclared/Unknown,"2,921","2,917","$7,399","$14,548","$22,409","$16,927","2,331",2,79.91%
50,Fullerton,2,FTF + FTT,00000,00000,Undeclared/Unknown,"2,921","2,915","$8,928","$17,293","$27,934","$20,537","2,319",3,79.55%
50,Fullerton,2,FTF + FTT,00000,00000,Undeclared/Unknown,"2,921","2,778","$10,962","$20,715","$32,989","$24,146","2,192",4,78.91%
50,Fullerton,2,FTF + FTT,00000,00000,Undeclared/Unknown,"2,921","2,696","$13,472","$24,652","$37,455","$28,085","2,111",5,78.30%
50,Fullerton,2,FTF + FTT,00000,00000,Undeclared/Unknown,"2,921","2,619","$15,516","$27,747","$43,051","$31,671","2,003",6,76.48%
50,Fullerton,2,FTF + FTT,00000,00000,Undeclared/Unknown,"2,921","2,549","$16,843","$30,461","$45,563","$34,492","1,930",7,75.72%
50,Fullerton,2,FTF + FTT,00000,00000,Undeclared/Unknown,"2,921","2,448","$19,129","$34,445","$51,381","$38,410","1,797",8,73.41%
50,Fullerton,2,FTF + FTT,00000,00000,Undeclared/Unknown,"2,921","2,358","$20,411","$36,414","$54,367","$40,815","1,699",9,72.05%
50,Fullerton,2,FTF + FTT,00000,00000,Undeclared/Unknown,"2,921","2,225","$21,567","$38,593","$56,956","$42,621","1,578",10,70.92%
50,Fullerton,2,FTF + FTT,00000,00000,Undeclared/Unknown,"2,921","2,095","$23,326","$41,462","$60,264","$45,752","1,450",11,69.21%
50,Fullerton,2,FTF + FTT,00000,00000,Undeclared/Unknown,"2,921","1,832","$24,666","$43,295","$65,018","$49,124","1,231",12,67.19%
50,Fullerton,2,FTF + FTT,00000,00000,Undeclared/Unknown,"2,921","1,685","$28,017","$47,345","$69,149","$53,013","1,107",13,65.70%
50,Fullerton,2,FTF + FTT,00000,00000,Undeclared/Unknown,"2,921","1,507","$31,342","$49,990","$73,995","$57,255",958,14,63.57%
50,Fullerton,2,FTF + FTT,00000,00000,Undeclared/Unknown,"2,921","1,500","$31,608","$52,556","$79,372","$60,043",948,15,63.20%
50,Fullerton,2,FTF + FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,653,653,"$15,596","$75,467","$103,615","$69,089",512,1,78.41%
50,Fullerton,2,FTF + FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,653,652,"$17,407","$77,307","$109,672","$71,862",507,2,77.76%
50,Fullerton,2,FTF + FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,653,640,"$20,784","$79,588","$113,237","$75,391",487,3,76.09%
50,Fullerton,2,FTF + FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,653,607,"$24,746","$79,316","$119,433","$78,938",451,4,74.30%
50,Fullerton,2,FTF + FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,653,579,"$28,240","$83,642","$120,042","$81,345",430,5,74.27%
50,Fullerton,2,FTF + FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,653,562,"$29,090","$82,352","$122,072","$82,742",412,6,73.31%
50,Fullerton,2,FTF + FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,653,536,"$33,786","$84,515","$124,769","$84,719",385,7,71.83%
50,Fullerton,2,FTF + FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,653,523,"$34,086","$79,495","$125,441","$84,770",374,8,71.51%
50,Fullerton,2,FTF + FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,653,501,"$44,109","$93,650","$128,773","$91,530",350,9,69.86%
50,Fullerton,2,FTF + FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,653,488,"$38,985","$88,680","$129,737","$89,635",349,10,71.52%
50,Fullerton,2,FTF + FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,653,449,"$50,955","$99,770","$138,380","$98,185",307,11,68.37%
50,Fullerton,2,FTF + FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,653,316,"$73,688","$111,346","$142,696","$110,284",201,12,63.61%
50,Fullerton,2,FTF + FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,653,292,"$68,708","$112,387","$144,796","$112,945",179,13,61.30%
50,Fullerton,2,FTF + FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,653,258,"$68,723","$113,712","$142,309","$110,991",149,14,57.75%
50,Fullerton,2,FTF + FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,653,241,"$71,005","$113,308","$149,853","$114,390",127,15,52.70%
50,Fullerton,2,FTF + FTT,03081 + 03085,03085,Latin/Central American Studies,12,12,"$4,099","$11,985","$17,996","$16,892",7,1,58.33%
50,Fullerton,2,FTF + FTT,03081 + 03085,03085,Latin/Central American Studies,12,12,"$4,563","$13,165","$19,505","$18,035",7,2,58.33%
50,Fullerton,2,FTF + FTT,03081 + 03085,03085,Latin/Central American Studies,12,12,"$14,130","$15,873","$40,288","$26,238",8,3,66.67%
50,Fullerton,2,FTF + FTT,03081 + 03085,03085,Latin/Central American Studies,12,12,"$14,023","$16,479","$51,379","$29,662",9,4,75.00%
50,Fullerton,2,FTF + FTT,03081 + 03085,03085,Latin/Central American Studies,12,12,"$21,245","$28,850","$55,061","$33,081",9,5,75.00%
50,Fullerton,2,FTF + FTT,03081 + 03085,03085,Latin/Central American Studies,12,11,"$19,700","$27,944","$62,132","$36,442",8,6,72.73%
50,Fullerton,2,FTF + FTT,03081 + 03085,03085,Latin/Central American Studies,12,11,"$21,248","$38,070","$53,839","$36,755",7,7,63.64%
50,Fullerton,2,FTF + FTT,03081 + 03085,03085,Latin/Central American Studies,12,11,"$22,942","$38,954","$50,018","$40,341",7,8,63.64%
50,Fullerton,2,FTF + FTT,03081 + 03085,03085,Latin/Central American Studies,12,11,"$11,461","$40,146","$58,646","$37,475",8,9,72.73%
50,Fullerton,2,FTF + FTT,03081 + 03085,03085,Latin/Central American Studies,12,11,"$24,547","$39,930","$76,318","$43,367",6,10,54.55%
50,Fullerton,2,FTF + FTT,03081 + 03085,03085,Latin/Central American Studies,12,11,"$15,420","$39,702","$59,531","$39,565",7,11,63.64%
50,Fullerton,2,FTF + FTT,03081 + 03085,03085,Latin/Central American Studies,12,7,"$40,065","$49,701","$81,530","$59,727",5,12,71.43%
50,Fullerton,2,FTF + FTT,03081 + 03085,03085,Latin/Central American Studies,12,7,"$24,787","$43,470","$82,527","$59,568",5,13,71.43%
50,Fullerton,2,FTF + FTT,03081 + 03085,03085,Latin/Central American Studies,12,7,,,,,4,14,57.14%
50,Fullerton,2,FTF + FTT,03081 + 03085,03085,Latin/Central American Studies,12,7,,,,,4,15,57.14%
50,Fullerton,2,FTF + FTT,03101 + 03121 + 03122,03122,European Studies,1,1,,,,,1,1,100.00%
50,Fullerton,2,FTF + FTT,03101 + 03121 + 03122,03122,European Studies,1,1,,,,,1,2,100.00%
50,Fullerton,2,FTF + FTT,03101 + 03121 + 03122,03122,European Studies,1,1,,,,,,3,
50,Fullerton,2,FTF + FTT,03101 + 03121 + 03122,03122,European Studies,1,1,,,,,1,4,100.00%
50,Fullerton,2,FTF + FTT,03101 + 03121 + 03122,03122,European Studies,1,1,,,,,1,5,100.00%
50,Fullerton,2,FTF + FTT,03101 + 03121 + 03122,03122,European Studies,1,1,,,,,1,6,100.00%
50,Fullerton,2,FTF + FTT,03101 + 03121 + 03122,03122,European Studies,1,1,,,,,,7,
50,Fullerton,2,FTF + FTT,03101 + 03121 + 03122,03122,European Studies,1,1,,,,,1,8,100.00%
50,Fullerton,2,FTF + FTT,03101 + 03121 + 03122,03122,European Studies,1,1,,,,,1,9,100.00%
50,Fullerton,2,FTF + FTT,03101 + 03121 + 03122,03122,European Studies,1,1,,,,,,10,
50,Fullerton,2,FTF + FTT,03101 + 03121 + 03122,03122,European Studies,1,1,,,,,,11,
50,Fullerton,2,FTF + FTT,03101 + 03121 + 03122,03122,European Studies,1,1,,,,,,12,
50,Fullerton,2,FTF + FTT,03101 + 03121 + 03122,03122,European Studies,1,1,,,,,,13,
50,Fullerton,2,FTF + FTT,03101 + 03121 + 03122,03122,European Studies,1,1,,,,,,14,
50,Fullerton,2,FTF + FTT,03101 + 03121 + 03122,03122,European Studies,1,1,,,,,,15,
50,Fullerton,2,FTF + FTT,03131,03131,American Studies,116,116,"$5,767","$11,932","$31,583","$21,057",75,1,64.66%
50,Fullerton,2,FTF + FTT,03131,03131,American Studies,116,116,"$5,223","$16,089","$25,354","$21,799",79,2,68.10%
50,Fullerton,2,FTF + FTT,03131,03131,American Studies,116,116,"$8,387","$18,247","$31,223","$23,918",81,3,69.83%
50,Fullerton,2,FTF + FTT,03131,03131,American Studies,116,108,"$9,025","$19,551","$34,208","$25,989",77,4,71.30%
50,Fullerton,2,FTF + FTT,03131,03131,American Studies,116,100,"$10,325","$22,527","$40,685","$30,271",71,5,71.00%
50,Fullerton,2,FTF + FTT,03131,03131,American Studies,116,98,"$17,931","$26,547","$49,360","$35,622",69,6,70.41%
50,Fullerton,2,FTF + FTT,03131,03131,American Studies,116,94,"$17,516","$36,607","$52,676","$39,344",60,7,63.83%
50,Fullerton,2,FTF + FTT,03131,03131,American Studies,116,90,"$16,370","$39,553","$52,523","$41,249",56,8,62.22%
50,Fullerton,2,FTF + FTT,03131,03131,American Studies,116,86,"$19,662","$38,442","$53,406","$42,932",52,9,60.47%
50,Fullerton,2,FTF + FTT,03131,03131,American Studies,116,83,"$21,792","$42,767","$72,552","$59,549",50,10,60.24%
50,Fullerton,2,FTF + FTT,03131,03131,American Studies,116,79,"$24,988","$44,443","$65,979","$168,114",45,11,56.96%
50,Fullerton,2,FTF + FTT,03131,03131,American Studies,116,70,"$24,158","$42,805","$62,073","$326,069",39,12,55.71%
50,Fullerton,2,FTF + FTT,03131,03131,American Studies,116,63,"$25,097","$44,266","$69,265","$54,960",29,13,46.03%
50,Fullerton,2,FTF + FTT,03131,03131,American Studies,116,54,"$37,522","$56,415","$92,980","$66,413",22,14,40.74%
50,Fullerton,2,FTF + FTT,03131,03131,American Studies,116,51,"$42,148","$49,849","$90,565","$63,529",22,15,43.14%
50,Fullerton,2,FTF + FTT,04011,04011,Biology,"1,521","1,519","$4,354","$10,411","$17,796","$14,155","1,039",1,68.40%
50,Fullerton,2,FTF + FTT,04011,04011,Biology,"1,521","1,517","$5,982","$12,726","$22,463","$17,049","1,077",2,71.00%
50,Fullerton,2,FTF + FTT,04011,04011,Biology,"1,521","1,499","$6,936","$15,605","$26,658","$20,190","1,065",3,71.05%
50,Fullerton,2,FTF + FTT,04011,04011,Biology,"1,521","1,325","$9,555","$19,317","$31,956","$24,753",923,4,69.66%
50,Fullerton,2,FTF + FTT,04011,04011,Biology,"1,521","1,244","$11,439","$23,126","$37,996","$28,869",857,5,68.89%
50,Fullerton,2,FTF + FTT,04011,04011,Biology,"1,521","1,186","$14,391","$28,282","$44,025","$33,396",799,6,67.37%
50,Fullerton,2,FTF + FTT,04011,04011,Biology,"1,521","1,108","$15,922","$33,077","$49,162","$37,338",734,7,66.25%
50,Fullerton,2,FTF + FTT,04011,04011,Biology,"1,521","1,015","$18,803","$35,760","$53,344","$42,285",650,8,64.04%
50,Fullerton,2,FTF + FTT,04011,04011,Biology,"1,521",948,"$21,266","$38,813","$56,873","$43,447",600,9,63.29%
50,Fullerton,2,FTF + FTT,04011,04011,Biology,"1,521",891,"$25,154","$43,274","$60,103","$46,563",561,10,62.96%
50,Fullerton,2,FTF + FTT,04011,04011,Biology,"1,521",846,"$25,335","$44,291","$64,839","$49,611",526,11,62.17%
50,Fullerton,2,FTF + FTT,04011,04011,Biology,"1,521",767,"$28,613","$46,837","$68,291","$52,577",462,12,60.23%
50,Fullerton,2,FTF + FTT,04011,04011,Biology,"1,521",703,"$28,263","$49,076","$70,652","$53,832",411,13,58.46%
50,Fullerton,2,FTF + FTT,04011,04011,Biology,"1,521",644,"$31,959","$49,961","$74,494","$57,322",355,14,55.12%
50,Fullerton,2,FTF + FTT,04011,04011,Biology,"1,521",624,"$33,977","$50,985","$79,613","$60,007",341,15,54.65%
50,Fullerton,2,FTF + FTT,04141,04141,Biochemistry,473,473,"$3,837","$9,395","$15,520","$13,020",307,1,64.90%
50,Fullerton,2,FTF + FTT,04141,04141,Biochemistry,473,472,"$6,076","$11,892","$18,625","$16,393",319,2,67.58%
50,Fullerton,2,FTF + FTT,04141,04141,Biochemistry,473,467,"$7,030","$14,754","$26,428","$19,697",322,3,68.95%
50,Fullerton,2,FTF + FTT,04141,04141,Biochemistry,473,415,"$9,270","$17,868","$29,066","$23,252",283,4,68.19%
50,Fullerton,2,FTF + FTT,04141,04141,Biochemistry,473,384,"$10,750","$21,413","$34,871","$26,867",252,5,65.63%
50,Fullerton,2,FTF + FTT,04141,04141,Biochemistry,473,356,"$12,061","$24,130","$38,869","$29,158",237,6,66.57%
50,Fullerton,2,FTF + FTT,04141,04141,Biochemistry,473,326,"$13,653","$26,182","$43,898","$33,378",218,7,66.87%
50,Fullerton,2,FTF + FTT,04141,04141,Biochemistry,473,296,"$17,787","$32,742","$50,596","$39,228",196,8,66.22%
50,Fullerton,2,FTF + FTT,04141,04141,Biochemistry,473,271,"$19,166","$35,892","$54,021","$42,869",175,9,64.58%
50,Fullerton,2,FTF + FTT,04141,04141,Biochemistry,473,249,"$23,577","$40,374","$60,651","$48,079",155,10,62.25%
50,Fullerton,2,FTF + FTT,04141,04141,Biochemistry,473,231,"$26,616","$44,697","$62,136","$52,033",137,11,59.31%
50,Fullerton,2,FTF + FTT,04141,04141,Biochemistry,473,184,"$28,071","$49,420","$76,114","$57,132",102,12,55.43%
50,Fullerton,2,FTF + FTT,04141,04141,Biochemistry,473,156,"$31,535","$51,826","$72,709","$60,809",81,13,51.92%
50,Fullerton,2,FTF + FTT,04141,04141,Biochemistry,473,133,"$28,875","$53,989","$77,916","$61,411",66,14,49.62%
50,Fullerton,2,FTF + FTT,04141,04141,Biochemistry,473,131,"$30,918","$55,187","$82,210","$63,329",65,15,49.62%
50,Fullerton,2,FTF + FTT,05011,05011,Business Administration,"6,887","6,884","$6,817","$14,850","$28,159","$21,753","5,330",1,77.43%
50,Fullerton,2,FTF + FTT,05011,05011,Business Administration,"6,887","6,881","$9,185","$19,315","$35,025","$26,067","5,334",2,77.52%
50,Fullerton,2,FTF + FTT,05011,05011,Business Administration,"6,887","6,811","$11,646","$22,953","$40,635","$30,145","5,188",3,76.17%
50,Fullerton,2,FTF + FTT,05011,05011,Business Administration,"6,887","6,438","$14,385","$27,514","$46,336","$34,792","4,809",4,74.70%
50,Fullerton,2,FTF + FTT,05011,05011,Business Administration,"6,887","6,183","$16,214","$31,826","$50,779","$38,329","4,527",5,73.22%
50,Fullerton,2,FTF + FTT,05011,05011,Business Administration,"6,887","5,928","$19,168","$35,848","$54,841","$42,625","4,235",6,71.44%
50,Fullerton,2,FTF + FTT,05011,05011,Business Administration,"6,887","5,639","$21,291","$38,707","$59,000","$45,717","3,968",7,70.37%
50,Fullerton,2,FTF + FTT,05011,05011,Business Administration,"6,887","5,342","$23,238","$41,634","$63,721","$48,751","3,677",8,68.83%
50,Fullerton,2,FTF + FTT,05011,05011,Business Administration,"6,887","5,050","$24,721","$44,166","$67,106","$51,290","3,403",9,67.39%
50,Fullerton,2,FTF + FTT,05011,05011,Business Administration,"6,887","4,804","$25,843","$46,582","$70,151","$54,179","3,160",10,65.78%
50,Fullerton,2,FTF + FTT,05011,05011,Business Administration,"6,887","4,446","$27,327","$48,037","$72,998","$57,239","2,866",11,64.46%
50,Fullerton,2,FTF + FTT,05011,05011,Business Administration,"6,887","3,775","$28,098","$50,236","$76,528","$59,505","2,349",12,62.23%
50,Fullerton,2,FTF + FTT,05011,05011,Business Administration,"6,887","3,371","$29,838","$52,025","$79,076","$64,084","2,045",13,60.66%
50,Fullerton,2,FTF + FTT,05011,05011,Business Administration,"6,887","2,996","$31,549","$53,574","$80,280","$66,180","1,802",14,60.15%
50,Fullerton,2,FTF + FTT,05011,05011,Business Administration,"6,887","2,893","$32,078","$55,249","$85,106","$68,113","1,715",15,59.28%
50,Fullerton,2,FTF + FTT,05021,05021,Accounting,"1,179","1,176","$7,893","$17,422","$35,590","$24,422",738,1,62.76%
50,Fullerton,2,FTF + FTT,05021,05021,Accounting,"1,179","1,174","$10,118","$21,941","$42,099","$28,776",752,2,64.05%
50,Fullerton,2,FTF + FTT,05021,05021,Accounting,"1,179","1,140","$13,380","$27,648","$48,269","$32,683",717,3,62.89%
50,Fullerton,2,FTF + FTT,05021,05021,Accounting,"1,179","1,014","$17,292","$35,322","$55,040","$38,484",631,4,62.23%
50,Fullerton,2,FTF + FTT,05021,05021,Accounting,"1,179",940,"$23,034","$41,983","$58,724","$43,583",568,5,60.43%
50,Fullerton,2,FTF + FTT,05021,05021,Accounting,"1,179",899,"$24,839","$45,345","$62,472","$47,069",545,6,60.62%
50,Fullerton,2,FTF + FTT,05021,05021,Accounting,"1,179",858,"$27,690","$47,046","$66,998","$54,396",496,7,57.81%
50,Fullerton,2,FTF + FTT,05021,05021,Accounting,"1,179",829,"$28,179","$48,985","$67,923","$57,026",469,8,56.57%
50,Fullerton,2,FTF + FTT,05021,05021,Accounting,"1,179",805,"$30,374","$51,589","$69,273","$61,763",438,9,54.41%
50,Fullerton,2,FTF + FTT,05021,05021,Accounting,"1,179",792,"$33,446","$53,028","$73,733","$62,055",418,10,52.78%
50,Fullerton,2,FTF + FTT,05021,05021,Accounting,"1,179",778,"$33,606","$52,459","$77,265","$59,582",407,11,52.31%
50,Fullerton,2,FTF + FTT,05021,05021,Accounting,"1,179",735,"$36,114","$57,691","$79,824","$62,546",366,12,49.80%
50,Fullerton,2,FTF + FTT,05021,05021,Accounting,"1,179",709,"$34,588","$55,897","$79,107","$60,474",356,13,50.21%
50,Fullerton,2,FTF + FTT,05021,05021,Accounting,"1,179",667,"$34,965","$57,023","$81,886","$63,259",326,14,48.88%
50,Fullerton,2,FTF + FTT,05021,05021,Accounting,"1,179",649,"$36,615","$57,654","$82,586","$63,388",316,15,48.69%
50,Fullerton,2,FTF + FTT,05041,05041,Finance,"1,080","1,079","$6,087","$14,679","$30,075","$23,106",670,1,62.09%
50,Fullerton,2,FTF + FTT,05041,05041,Finance,"1,080","1,077","$8,091","$19,134","$37,911","$27,915",682,2,63.32%
50,Fullerton,2,FTF + FTT,05041,05041,Finance,"1,080","1,061","$10,614","$24,747","$46,474","$33,625",666,3,62.77%
50,Fullerton,2,FTF + FTT,05041,05041,Finance,"1,080",974,"$13,913","$32,386","$54,362","$39,556",597,4,61.29%
50,Fullerton,2,FTF + FTT,05041,05041,Finance,"1,080",915,"$17,787","$37,162","$58,003","$46,063",532,5,58.14%
50,Fullerton,2,FTF + FTT,05041,05041,Finance,"1,080",879,"$18,815","$40,730","$61,128","$51,167",501,6,57.00%
50,Fullerton,2,FTF + FTT,05041,05041,Finance,"1,080",855,"$20,431","$43,082","$66,208","$54,056",470,7,54.97%
50,Fullerton,2,FTF + FTT,05041,05041,Finance,"1,080",822,"$21,142","$44,443","$67,901","$53,707",439,8,53.41%
50,Fullerton,2,FTF + FTT,05041,05041,Finance,"1,080",788,"$26,622","$44,978","$69,269","$58,471",393,9,49.87%
50,Fullerton,2,FTF + FTT,05041,05041,Finance,"1,080",772,"$28,762","$48,486","$71,162","$61,185",374,10,48.45%
50,Fullerton,2,FTF + FTT,05041,05041,Finance,"1,080",740,"$26,474","$51,146","$77,130","$60,603",353,11,47.70%
50,Fullerton,2,FTF + FTT,05041,05041,Finance,"1,080",675,"$27,732","$53,250","$77,645","$65,343",297,12,44.00%
50,Fullerton,2,FTF + FTT,05041,05041,Finance,"1,080",633,"$32,266","$56,624","$84,627","$71,968",273,13,43.13%
50,Fullerton,2,FTF + FTT,05041,05041,Finance,"1,080",608,"$34,283","$57,924","$85,246","$75,607",255,14,41.94%
50,Fullerton,2,FTF + FTT,05041,05041,Finance,"1,080",585,"$34,457","$55,799","$88,686","$75,802",233,15,39.83%
50,Fullerton,2,FTF + FTT,05061,05061,Management,820,820,"$10,652","$19,390","$40,530","$28,979",554,1,67.56%
50,Fullerton,2,FTF + FTT,05061,05061,Management,820,818,"$13,205","$23,271","$48,369","$33,395",560,2,68.46%
50,Fullerton,2,FTF + FTT,05061,05061,Management,820,794,"$14,469","$28,402","$52,474","$37,083",544,3,68.51%
50,Fullerton,2,FTF + FTT,05061,05061,Management,820,695,"$19,352","$36,958","$58,074","$43,171",450,4,64.75%
50,Fullerton,2,FTF + FTT,05061,05061,Management,820,631,"$21,886","$42,984","$62,808","$47,978",398,5,63.07%
50,Fullerton,2,FTF + FTT,05061,05061,Management,820,601,"$23,211","$43,046","$63,857","$50,697",377,6,62.73%
50,Fullerton,2,FTF + FTT,05061,05061,Management,820,582,"$29,699","$48,797","$69,416","$55,517",342,7,58.76%
50,Fullerton,2,FTF + FTT,05061,05061,Management,820,555,"$27,984","$49,514","$71,779","$56,205",321,8,57.84%
50,Fullerton,2,FTF + FTT,05061,05061,Management,820,536,"$26,872","$51,072","$72,742","$59,755",303,9,56.53%
50,Fullerton,2,FTF + FTT,05061,05061,Management,820,502,"$31,215","$51,858","$74,548","$62,143",268,10,53.39%
50,Fullerton,2,FTF + FTT,05061,05061,Management,820,466,"$35,285","$54,101","$80,940","$67,614",234,11,50.21%
50,Fullerton,2,FTF + FTT,05061,05061,Management,820,419,"$34,381","$57,045","$80,571","$78,457",197,12,47.02%
50,Fullerton,2,FTF + FTT,05061,05061,Management,820,394,"$37,758","$63,036","$88,254","$79,479",173,13,43.91%
50,Fullerton,2,FTF + FTT,05061,05061,Management,820,372,"$38,250","$64,773","$95,546","$86,846",157,14,42.20%
50,Fullerton,2,FTF + FTT,05061,05061,Management,820,353,"$38,665","$65,647","$96,634","$79,892",150,15,42.49%
50,Fullerton,2,FTF + FTT,05072,05072,Management Systems Analysis / Operations Research,10,10,,,,,4,1,40.00%
50,Fullerton,2,FTF + FTT,05072,05072,Management Systems Analysis / Operations Research,10,10,"$10,538","$13,619","$20,010","$27,986",6,2,60.00%
50,Fullerton,2,FTF + FTT,05072,05072,Management Systems Analysis / Operations Research,10,10,"$2,116","$15,280","$28,439","$21,566",8,3,80.00%
50,Fullerton,2,FTF + FTT,05072,05072,Management Systems Analysis / Operations Research,10,9,$212,"$17,498","$34,044","$19,535",6,4,66.67%
50,Fullerton,2,FTF + FTT,05072,05072,Management Systems Analysis / Operations Research,10,9,"$1,032","$19,462","$46,978","$23,439",5,5,55.56%
50,Fullerton,2,FTF + FTT,05072,05072,Management Systems Analysis / Operations Research,10,9,"$20,898","$22,864","$43,791","$28,418",5,6,55.56%
50,Fullerton,2,FTF + FTT,05072,05072,Management Systems Analysis / Operations Research,10,9,"$9,386","$14,354","$21,640","$18,592",5,7,55.56%
50,Fullerton,2,FTF + FTT,05072,05072,Management Systems Analysis / Operations Research,10,8,,,,,4,8,50.00%
50,Fullerton,2,FTF + FTT,05072,05072,Management Systems Analysis / Operations Research,10,8,"$1,790","$16,313","$23,806","$17,470",5,9,62.50%
50,Fullerton,2,FTF + FTT,05072,05072,Management Systems Analysis / Operations Research,10,7,,,,,4,10,57.14%
50,Fullerton,2,FTF + FTT,05072,05072,Management Systems Analysis / Operations Research,10,7,,,,,4,11,57.14%
50,Fullerton,2,FTF + FTT,05072,05072,Management Systems Analysis / Operations Research,10,5,,,,,3,12,60.00%
50,Fullerton,2,FTF + FTT,05072,05072,Management Systems Analysis / Operations Research,10,4,,,,,2,13,50.00%
