Campus,Location,Student Path,Entry Stat,HEGIS at Exit,HEGIS For Tableau,Major,industry,number_of_students_found_5_years_after_exit,median_annual_earnings_5_years_after_exit,average_annual_earnings_5_years_after_exit,number_of_students_found_10_years_after_exit,median_annual_earnings_10_years_after_exit,average_annual_earnings_10_years_after_exit
70,Northridge,1,FTT,06021+06022,06022,Journalism,Educational Services,56,"$32,641","$33,745",36,"$50,158","$48,002"
70,Northridge,1,FTT,06021+06022,06022,Journalism,Health Care & Social Assistance,43,"$43,403","$45,069",22,"$43,461","$46,350"
70,Northridge,1,FTT,06021+06022,06022,Journalism,"Arts, Entertainment, & Recreation",28,"$42,016","$39,496",15,"$22,974","$34,328"
70,Northridge,1,FTT,06021+06022,06022,Journalism,Accommodation & Food Services,48,"$26,789","$32,309",20,"$43,683","$46,620"
70,Northridge,1,FTT,06021+06022,06022,Journalism,Other Services,33,"$32,892","$32,905",20,"$53,602","$53,154"
70,Northridge,1,FTT,06021+06022,06022,Journalism,Non-Classified,2,,,2,,
70,Northridge,1,FTT,06021+06022,06022,Journalism,Government,17,"$45,904","$47,935",20,"$63,902","$70,004"
70,Northridge,1,FTT,06021+06022,06022,Journalism,Wages - No NAICS Code,15,"$5,229","$23,011",13,"$6,185","$18,182"
70,Northridge,1,FTT,06031,06031,Radio/Television/Broadcast,"Agriculture, Forestry, Fishing, & Hunting",7,"$27,411","$21,769",3,,
70,Northridge,1,FTT,06031,06031,Radio/Television/Broadcast,Construction,21,"$49,306","$53,846",8,"$26,650","$46,040"
70,Northridge,1,FTT,06031,06031,Radio/Television/Broadcast,Manufacturing,57,"$50,292","$53,616",44,"$72,679","$74,069"
70,Northridge,1,FTT,06031,06031,Radio/Television/Broadcast,Wholesale Trade,58,"$48,538","$54,871",35,"$61,615","$75,992"
70,Northridge,1,FTT,06031,06031,Radio/Television/Broadcast,Retail Trade,121,"$33,666","$39,883",52,"$38,154","$41,118"
70,Northridge,1,FTT,06031,06031,Radio/Television/Broadcast,Transportation & Warehousing,29,"$26,912","$30,723",17,"$56,600","$105,569"
70,Northridge,1,FTT,06031,06031,Radio/Television/Broadcast,Information,758,"$52,847","$55,558",393,"$76,166","$84,037"
70,Northridge,1,FTT,06031,06031,Radio/Television/Broadcast,Finance & Insurance,61,"$43,106","$46,841",32,"$57,841","$80,690"
70,Northridge,1,FTT,06031,06031,Radio/Television/Broadcast,Real Estate & Rental & Leasing,36,"$48,037","$50,263",17,"$56,494","$57,213"
70,Northridge,1,FTT,06031,06031,Radio/Television/Broadcast,"Professional, Scientific, & Technical Skills",242,"$49,076","$50,744",119,"$67,175","$70,774"
70,Northridge,1,FTT,06031,06031,Radio/Television/Broadcast,Management of Companies & Enterprises,2,,,1,,
70,Northridge,1,FTT,06031,06031,Radio/Television/Broadcast,Admin & Support & Waste Mgmt & Remediation,123,"$34,181","$36,238",48,"$39,303","$51,813"
70,Northridge,1,FTT,06031,06031,Radio/Television/Broadcast,Educational Services,86,"$34,447","$36,548",55,"$41,739","$46,716"
70,Northridge,1,FTT,06031,06031,Radio/Television/Broadcast,Health Care & Social Assistance,72,"$30,438","$35,130",41,"$45,036","$47,611"
70,Northridge,1,FTT,06031,06031,Radio/Television/Broadcast,"Arts, Entertainment, & Recreation",73,"$36,437","$38,439",39,"$47,914","$62,235"
70,Northridge,1,FTT,06031,06031,Radio/Television/Broadcast,Accommodation & Food Services,101,"$30,299","$33,458",45,"$30,452","$31,980"
70,Northridge,1,FTT,06031,06031,Radio/Television/Broadcast,Other Services,37,"$36,212","$38,453",21,"$32,902","$38,720"
70,Northridge,1,FTT,06031,06031,Radio/Television/Broadcast,Non-Classified,,,,1,,
70,Northridge,1,FTT,06031,06031,Radio/Television/Broadcast,Government,39,"$54,876","$62,202",26,"$65,906","$72,969"
70,Northridge,1,FTT,06031,06031,Radio/Television/Broadcast,Wages - No NAICS Code,42,"$4,750","$20,108",26,"$2,994","$17,807"
70,Northridge,1,FTT,07011+07012,07012,Computer Science and Information Technology,"Agriculture, Forestry, Fishing, & Hunting",1,,,1,,
70,Northridge,1,FTT,07011+07012,07012,Computer Science and Information Technology,Mining,1,,,1,,
70,Northridge,1,FTT,07011+07012,07012,Computer Science and Information Technology,Utilities,2,,,3,,
70,Northridge,1,FTT,07011+07012,07012,Computer Science and Information Technology,Construction,2,,,1,,
70,Northridge,1,FTT,07011+07012,07012,Computer Science and Information Technology,Manufacturing,67,"$94,150","$95,529",50,"$111,382","$118,777"
70,Northridge,1,FTT,07011+07012,07012,Computer Science and Information Technology,Wholesale Trade,14,"$76,645","$83,408",9,"$63,011","$78,595"
70,Northridge,1,FTT,07011+07012,07012,Computer Science and Information Technology,Retail Trade,20,"$63,976","$70,562",16,"$61,719","$83,188"
70,Northridge,1,FTT,07011+07012,07012,Computer Science and Information Technology,Transportation & Warehousing,6,"$71,657","$57,353",3,,
70,Northridge,1,FTT,07011+07012,07012,Computer Science and Information Technology,Information,73,"$102,594","$111,376",51,"$123,151","$149,006"
70,Northridge,1,FTT,07011+07012,07012,Computer Science and Information Technology,Finance & Insurance,38,"$94,121","$87,973",30,"$119,619","$120,066"
70,Northridge,1,FTT,07011+07012,07012,Computer Science and Information Technology,Real Estate & Rental & Leasing,3,,,4,,
70,Northridge,1,FTT,07011+07012,07012,Computer Science and Information Technology,"Professional, Scientific, & Technical Skills",98,"$88,228","$87,985",58,"$110,423","$106,751"
70,Northridge,1,FTT,07011+07012,07012,Computer Science and Information Technology,Management of Companies & Enterprises,4,,,3,,
70,Northridge,1,FTT,07011+07012,07012,Computer Science and Information Technology,Admin & Support & Waste Mgmt & Remediation,25,"$80,944","$89,187",17,"$81,256","$77,128"
70,Northridge,1,FTT,07011+07012,07012,Computer Science and Information Technology,Educational Services,22,"$58,630","$62,413",18,"$74,217","$71,957"
70,Northridge,1,FTT,07011+07012,07012,Computer Science and Information Technology,Health Care & Social Assistance,12,"$29,365","$54,275",16,"$49,904","$62,746"
70,Northridge,1,FTT,07011+07012,07012,Computer Science and Information Technology,"Arts, Entertainment, & Recreation",6,"$71,688","$74,954",3,,
70,Northridge,1,FTT,07011+07012,07012,Computer Science and Information Technology,Accommodation & Food Services,3,,,,,
70,Northridge,1,FTT,07011+07012,07012,Computer Science and Information Technology,Other Services,7,"$56,366","$57,016",6,"$53,949","$70,611"
70,Northridge,1,FTT,07011+07012,07012,Computer Science and Information Technology,Non-Classified,1,,,,,
70,Northridge,1,FTT,07011+07012,07012,Computer Science and Information Technology,Government,6,"$98,486","$86,228",7,"$113,412","$114,331"
70,Northridge,1,FTT,07011+07012,07012,Computer Science and Information Technology,Wages - No NAICS Code,5,"$57,336","$49,453",3,,
70,Northridge,1,FTT,07021,07021,Information Systems,"Agriculture, Forestry, Fishing, & Hunting",1,,,1,,
70,Northridge,1,FTT,07021,07021,Information Systems,Utilities,6,"$91,487","$88,711",2,,
70,Northridge,1,FTT,07021,07021,Information Systems,Construction,11,"$94,402","$92,161",6,"$101,847","$102,250"
70,Northridge,1,FTT,07021,07021,Information Systems,Manufacturing,40,"$91,886","$99,256",29,"$101,555","$108,783"
70,Northridge,1,FTT,07021,07021,Information Systems,Wholesale Trade,19,"$62,135","$75,773",20,"$93,398","$97,259"
70,Northridge,1,FTT,07021,07021,Information Systems,Retail Trade,22,"$54,680","$55,869",15,"$65,251","$70,470"
70,Northridge,1,FTT,07021,07021,Information Systems,Transportation & Warehousing,8,"$66,112","$71,592",8,"$93,102","$97,825"
70,Northridge,1,FTT,07021,07021,Information Systems,Information,66,"$84,505","$89,989",50,"$108,165","$120,776"
70,Northridge,1,FTT,07021,07021,Information Systems,Finance & Insurance,105,"$81,923","$83,279",73,"$99,198","$109,248"
70,Northridge,1,FTT,07021,07021,Information Systems,Real Estate & Rental & Leasing,18,"$66,008","$66,476",3,,
70,Northridge,1,FTT,07021,07021,Information Systems,"Professional, Scientific, & Technical Skills",93,"$74,767","$81,051",51,"$90,177","$96,427"
70,Northridge,1,FTT,07021,07021,Information Systems,Management of Companies & Enterprises,2,,,5,"$124,502","$115,056"
70,Northridge,1,FTT,07021,07021,Information Systems,Admin & Support & Waste Mgmt & Remediation,28,"$40,878","$46,913",16,"$71,996","$63,389"
70,Northridge,1,FTT,07021,07021,Information Systems,Educational Services,36,"$64,828","$68,107",27,"$80,108","$82,311"
70,Northridge,1,FTT,07021,07021,Information Systems,Health Care & Social Assistance,39,"$56,638","$62,277",34,"$70,816","$89,012"
70,Northridge,1,FTT,07021,07021,Information Systems,"Arts, Entertainment, & Recreation",5,"$54,689","$58,859",6,"$95,097","$93,882"
70,Northridge,1,FTT,07021,07021,Information Systems,Accommodation & Food Services,9,"$27,690","$23,412",2,,
70,Northridge,1,FTT,07021,07021,Information Systems,Other Services,12,"$45,524","$50,727",10,"$43,280","$47,120"
70,Northridge,1,FTT,07021,07021,Information Systems,Non-Classified,,,,1,,
70,Northridge,1,FTT,07021,07021,Information Systems,Government,30,"$81,976","$83,142",33,"$102,434","$100,266"
70,Northridge,1,FTT,07021,07021,Information Systems,Wages - No NAICS Code,10,"$60,861","$60,482",7,"$141,408","$137,437"
70,Northridge,1,FTT,08231,08231,Child Development,"Agriculture, Forestry, Fishing, & Hunting",1,,,2,,
70,Northridge,1,FTT,08231,08231,Child Development,Utilities,2,,,2,,
70,Northridge,1,FTT,08231,08231,Child Development,Construction,7,"$44,408","$44,003",3,,
70,Northridge,1,FTT,08231,08231,Child Development,Manufacturing,7,"$44,844","$39,852",5,"$62,855","$64,114"
70,Northridge,1,FTT,08231,08231,Child Development,Wholesale Trade,15,"$37,627","$37,628",8,"$50,568","$56,162"
70,Northridge,1,FTT,08231,08231,Child Development,Retail Trade,40,"$20,170","$27,812",20,"$26,571","$33,117"
70,Northridge,1,FTT,08231,08231,Child Development,Transportation & Warehousing,5,"$31,544","$30,886",1,,
70,Northridge,1,FTT,08231,08231,Child Development,Information,12,"$27,562","$49,730",6,"$69,342","$102,453"
70,Northridge,1,FTT,08231,08231,Child Development,Finance & Insurance,44,"$52,537","$58,308",25,"$64,361","$60,688"
70,Northridge,1,FTT,08231,08231,Child Development,Real Estate & Rental & Leasing,12,"$54,976","$55,447",10,"$46,884","$60,654"
70,Northridge,1,FTT,08231,08231,Child Development,"Professional, Scientific, & Technical Skills",38,"$38,553","$40,745",22,"$31,253","$41,136"
70,Northridge,1,FTT,08231,08231,Child Development,Management of Companies & Enterprises,,,,1,,
70,Northridge,1,FTT,08231,08231,Child Development,Admin & Support & Waste Mgmt & Remediation,27,"$27,289","$29,265",11,"$25,558","$31,213"
70,Northridge,1,FTT,08231,08231,Child Development,Educational Services,444,"$45,272","$43,547",319,"$57,645","$52,600"
70,Northridge,1,FTT,08231,08231,Child Development,Health Care & Social Assistance,336,"$33,830","$35,270",167,"$39,197","$40,317"
70,Northridge,1,FTT,08231,08231,Child Development,"Arts, Entertainment, & Recreation",18,"$28,147","$28,189",5,"$42,206","$31,280"
70,Northridge,1,FTT,08231,08231,Child Development,Accommodation & Food Services,30,"$23,694","$25,134",15,"$23,027","$26,363"
70,Northridge,1,FTT,08231,08231,Child Development,Other Services,44,"$28,876","$27,839",28,"$30,893","$34,789"
70,Northridge,1,FTT,08231,08231,Child Development,Non-Classified,1,,,,,
70,Northridge,1,FTT,08231,08231,Child Development,Government,61,"$56,124","$55,113",54,"$59,203","$60,430"
70,Northridge,1,FTT,08231,08231,Child Development,Wages - No NAICS Code,19,"$1,873","$15,579",21,"$1,630","$15,920"
70,Northridge,1,FTT,08351,08351,Kinesiology,"Agriculture, Forestry, Fishing, & Hunting",2,,,1,,
70,Northridge,1,FTT,08351,08351,Kinesiology,Utilities,4,,,2,,
70,Northridge,1,FTT,08351,08351,Kinesiology,Construction,18,"$48,302","$52,008",14,"$54,640","$63,477"
70,Northridge,1,FTT,08351,08351,Kinesiology,Manufacturing,25,"$60,375","$59,612",15,"$73,661","$77,234"
70,Northridge,1,FTT,08351,08351,Kinesiology,Wholesale Trade,19,"$55,282","$71,608",17,"$80,712","$95,462"
70,Northridge,1,FTT,08351,08351,Kinesiology,Retail Trade,54,"$39,753","$50,512",19,"$34,604","$45,710"
70,Northridge,1,FTT,08351,08351,Kinesiology,Transportation & Warehousing,10,"$48,128","$50,799",10,"$68,181","$70,048"
70,Northridge,1,FTT,08351,08351,Kinesiology,Information,26,"$40,120","$56,292",19,"$47,051","$54,834"
70,Northridge,1,FTT,08351,08351,Kinesiology,Finance & Insurance,20,"$46,061","$55,667",9,"$60,074","$57,728"
70,Northridge,1,FTT,08351,08351,Kinesiology,Real Estate & Rental & Leasing,12,"$52,951","$59,499",5,"$90,533","$100,572"
70,Northridge,1,FTT,08351,08351,Kinesiology,"Professional, Scientific, & Technical Skills",36,"$50,682","$49,668",16,"$59,166","$61,725"
70,Northridge,1,FTT,08351,08351,Kinesiology,Management of Companies & Enterprises,1,,,,,
70,Northridge,1,FTT,08351,08351,Kinesiology,Admin & Support & Waste Mgmt & Remediation,45,"$36,617","$38,588",14,"$64,078","$65,996"
70,Northridge,1,FTT,08351,08351,Kinesiology,Educational Services,179,"$55,722","$51,385",131,"$72,155","$65,127"
70,Northridge,1,FTT,08351,08351,Kinesiology,Health Care & Social Assistance,198,"$36,820","$41,456",91,"$49,575","$57,086"
70,Northridge,1,FTT,08351,08351,Kinesiology,"Arts, Entertainment, & Recreation",76,"$30,329","$37,817",20,"$26,952","$37,646"
70,Northridge,1,FTT,08351,08351,Kinesiology,Accommodation & Food Services,38,"$27,749","$32,864",8,"$25,844","$37,265"
70,Northridge,1,FTT,08351,08351,Kinesiology,Other Services,41,"$31,464","$35,092",14,"$46,741","$47,648"
70,Northridge,1,FTT,08351,08351,Kinesiology,Non-Classified,4,,,,,
70,Northridge,1,FTT,08351,08351,Kinesiology,Government,68,"$71,459","$73,917",45,"$102,032","$102,088"
70,Northridge,1,FTT,08351,08351,Kinesiology,Wages - No NAICS Code,32,"$5,616","$26,632",12,"$33,845","$47,147"
70,Northridge,1,FTT,08375,08375,Athletic Training,Manufacturing,1,,,1,,
70,Northridge,1,FTT,08375,08375,Athletic Training,Retail Trade,1,,,,,
70,Northridge,1,FTT,08375,08375,Athletic Training,Real Estate & Rental & Leasing,1,,,,,
70,Northridge,1,FTT,08375,08375,Athletic Training,Educational Services,7,"$72,004","$58,632",,,
70,Northridge,1,FTT,08375,08375,Athletic Training,Health Care & Social Assistance,9,"$42,206","$51,221",1,,
70,Northridge,1,FTT,08375,08375,Athletic Training,"Arts, Entertainment, & Recreation",1,,,,,
70,Northridge,1,FTT,08375,08375,Athletic Training,Accommodation & Food Services,1,,,,,
70,Northridge,1,FTT,08375,08375,Athletic Training,Other Services,,,,1,,
70,Northridge,1,FTT,09011,09011,Engineering,Manufacturing,2,,,2,,
70,Northridge,1,FTT,09081,09081,Civil Engineering,Utilities,11,"$120,755","$120,966",9,"$110,846","$120,468"
70,Northridge,1,FTT,09081,09081,Civil Engineering,Construction,25,"$75,464","$68,931",7,"$88,318","$100,155"
70,Northridge,1,FTT,09081,09081,Civil Engineering,Manufacturing,6,"$73,365","$74,829",1,,
70,Northridge,1,FTT,09081,09081,Civil Engineering,Wholesale Trade,1,,,,,
70,Northridge,1,FTT,09081,09081,Civil Engineering,Retail Trade,4,,,,,
70,Northridge,1,FTT,09081,09081,Civil Engineering,Transportation & Warehousing,3,,,1,,
70,Northridge,1,FTT,09081,09081,Civil Engineering,"Professional, Scientific, & Technical Skills",52,"$67,682","$71,334",14,"$103,303","$129,314"
70,Northridge,1,FTT,09081,09081,Civil Engineering,Admin & Support & Waste Mgmt & Remediation,5,"$30,000","$36,933",1,,
70,Northridge,1,FTT,09081,09081,Civil Engineering,Health Care & Social Assistance,4,,,1,,
70,Northridge,1,FTT,09081,09081,Civil Engineering,Accommodation & Food Services,3,,,2,,
70,Northridge,1,FTT,09081,09081,Civil Engineering,Other Services,1,,,,,
70,Northridge,1,FTT,09081,09081,Civil Engineering,Government,35,"$92,246","$95,754",10,"$116,545","$116,063"
70,Northridge,1,FTT,09081,09081,Civil Engineering,Wages - No NAICS Code,8,"$92,651","$86,844",5,"$113,974","$112,785"
70,Northridge,1,FTT,09091,09091,Electrical Engineering,Utilities,16,"$125,196","$133,862",12,"$155,413","$151,409"
70,Northridge,1,FTT,09091,09091,Electrical Engineering,Construction,5,"$30,979","$67,377",2,,
70,Northridge,1,FTT,09091,09091,Electrical Engineering,Manufacturing,55,"$90,340","$91,781",36,"$107,521","$110,391"
70,Northridge,1,FTT,09091,09091,Electrical Engineering,Wholesale Trade,5,"$88,056","$91,992",5,"$95,966","$93,937"
70,Northridge,1,FTT,09091,09091,Electrical Engineering,Retail Trade,5,"$15,930","$30,445",,,
70,Northridge,1,FTT,09091,09091,Electrical Engineering,Information,3,,,1,,
70,Northridge,1,FTT,09091,09091,Electrical Engineering,Finance & Insurance,2,,,2,,
70,Northridge,1,FTT,09091,09091,Electrical Engineering,Real Estate & Rental & Leasing,5,"$63,408","$67,494",2,,
70,Northridge,1,FTT,09091,09091,Electrical Engineering,"Professional, Scientific, & Technical Skills",42,"$75,965","$73,706",16,"$91,323","$98,881"
70,Northridge,1,FTT,09091,09091,Electrical Engineering,Management of Companies & Enterprises,1,,,,,
70,Northridge,1,FTT,09091,09091,Electrical Engineering,Admin & Support & Waste Mgmt & Remediation,5,"$50,482","$40,335",3,,
70,Northridge,1,FTT,09091,09091,Electrical Engineering,Educational Services,4,,,1,,
70,Northridge,1,FTT,09091,09091,Electrical Engineering,Health Care & Social Assistance,3,,,1,,
70,Northridge,1,FTT,09091,09091,Electrical Engineering,Accommodation & Food Services,1,,,,,
70,Northridge,1,FTT,09091,09091,Electrical Engineering,Other Services,4,,,2,,
70,Northridge,1,FTT,09091,09091,Electrical Engineering,Government,5,"$115,175","$108,779",3,,
70,Northridge,1,FTT,09091,09091,Electrical Engineering,Wages - No NAICS Code,3,,,3,,
70,Northridge,1,FTT,09094,09094,Computer Engineering,Manufacturing,18,"$105,873","$99,129",7,"$119,610","$121,309"
70,Northridge,1,FTT,09094,09094,Computer Engineering,Wholesale Trade,1,,,1,,
70,Northridge,1,FTT,09094,09094,Computer Engineering,Retail Trade,1,,,1,,
70,Northridge,1,FTT,09094,09094,Computer Engineering,Transportation & Warehousing,1,,,1,,
70,Northridge,1,FTT,09094,09094,Computer Engineering,Information,5,"$87,284","$83,506",1,,
70,Northridge,1,FTT,09094,09094,Computer Engineering,Finance & Insurance,2,,,1,,
70,Northridge,1,FTT,09094,09094,Computer Engineering,Real Estate & Rental & Leasing,1,,,1,,
70,Northridge,1,FTT,09094,09094,Computer Engineering,"Professional, Scientific, & Technical Skills",12,"$80,181","$84,366",9,"$93,563","$94,963"
70,Northridge,1,FTT,09094,09094,Computer Engineering,Admin & Support & Waste Mgmt & Remediation,4,,,1,,
70,Northridge,1,FTT,09094,09094,Computer Engineering,Educational Services,3,,,2,,
70,Northridge,1,FTT,09094,09094,Computer Engineering,Health Care & Social Assistance,1,,,1,,
70,Northridge,1,FTT,09094,09094,Computer Engineering,Other Services,1,,,1,,
70,Northridge,1,FTT,09094,09094,Computer Engineering,Government,1,,,,,
70,Northridge,1,FTT,09094,09094,Computer Engineering,Wages - No NAICS Code,1,,,,,
70,Northridge,1,FTT,09101,09101,Mechanical Engineering,"Agriculture, Forestry, Fishing, & Hunting",1,,,1,,
70,Northridge,1,FTT,09101,09101,Mechanical Engineering,Mining,4,,,4,,
70,Northridge,1,FTT,09101,09101,Mechanical Engineering,Utilities,6,"$110,809","$121,371",5,"$143,299","$139,438"
70,Northridge,1,FTT,09101,09101,Mechanical Engineering,Construction,4,,,3,,
70,Northridge,1,FTT,09101,09101,Mechanical Engineering,Manufacturing,123,"$85,111","$85,997",43,"$100,720","$129,679"
70,Northridge,1,FTT,09101,09101,Mechanical Engineering,Wholesale Trade,10,"$76,623","$76,053",6,"$91,720","$116,877"
70,Northridge,1,FTT,09101,09101,Mechanical Engineering,Retail Trade,5,"$56,667","$50,024",2,,
70,Northridge,1,FTT,09101,09101,Mechanical Engineering,Transportation & Warehousing,5,"$78,245","$63,435",3,,
70,Northridge,1,FTT,09101,09101,Mechanical Engineering,Information,4,,,,,
70,Northridge,1,FTT,09101,09101,Mechanical Engineering,Finance & Insurance,2,,,1,,
70,Northridge,1,FTT,09101,09101,Mechanical Engineering,Real Estate & Rental & Leasing,1,,,,,
70,Northridge,1,FTT,09101,09101,Mechanical Engineering,"Professional, Scientific, & Technical Skills",26,"$86,195","$84,326",12,"$78,651","$84,191"
70,Northridge,1,FTT,09101,09101,Mechanical Engineering,Admin & Support & Waste Mgmt & Remediation,8,"$66,549","$65,029",2,,
70,Northridge,1,FTT,09101,09101,Mechanical Engineering,Educational Services,1,,,,,
70,Northridge,1,FTT,09101,09101,Mechanical Engineering,Health Care & Social Assistance,3,,,,,
70,Northridge,1,FTT,09101,09101,Mechanical Engineering,Accommodation & Food Services,2,,,,,
70,Northridge,1,FTT,09101,09101,Mechanical Engineering,Other Services,1,,,,,
70,Northridge,1,FTT,09101,09101,Mechanical Engineering,Government,6,"$87,146","$99,124",6,"$91,566","$94,950"
70,Northridge,1,FTT,09101,09101,Mechanical Engineering,Wages - No NAICS Code,2,,,2,,
70,Northridge,1,FTT,09134,09134,Manufacturing Engineering,Utilities,2,,,1,,
70,Northridge,1,FTT,09134,09134,Manufacturing Engineering,Construction,1,,,,,
70,Northridge,1,FTT,09134,09134,Manufacturing Engineering,Manufacturing,12,"$72,662","$71,031",5,"$96,915","$107,403"
70,Northridge,1,FTT,09134,09134,Manufacturing Engineering,Finance & Insurance,1,,,1,,
70,Northridge,1,FTT,09254,09254,Construction Engineering Technology,Construction,31,"$86,947","$89,367",2,,
70,Northridge,1,FTT,09254,09254,Construction Engineering Technology,Manufacturing,1,,,1,,
70,Northridge,1,FTT,09254,09254,Construction Engineering Technology,Retail Trade,3,,,,,
70,Northridge,1,FTT,09254,09254,Construction Engineering Technology,Transportation & Warehousing,1,,,1,,
70,Northridge,1,FTT,09254,09254,Construction Engineering Technology,Finance & Insurance,1,,,,,
70,Northridge,1,FTT,09254,09254,Construction Engineering Technology,Real Estate & Rental & Leasing,4,,,,,
70,Northridge,1,FTT,09254,09254,Construction Engineering Technology,"Professional, Scientific, & Technical Skills",3,,,,,
70,Northridge,1,FTT,09254,09254,Construction Engineering Technology,Admin & Support & Waste Mgmt & Remediation,1,,,,,
70,Northridge,1,FTT,09254,09254,Construction Engineering Technology,Educational Services,1,,,2,,
70,Northridge,1,FTT,09254,09254,Construction Engineering Technology,Health Care & Social Assistance,3,,,,,
70,Northridge,1,FTT,09254,09254,Construction Engineering Technology,Government,3,,,,,
70,Northridge,1,FTT,09254,09254,Construction Engineering Technology,Wages - No NAICS Code,2,,,,,
70,Northridge,1,FTT,10021,10021,Art,"Agriculture, Forestry, Fishing, & Hunting",2,,,1,,
70,Northridge,1,FTT,10021,10021,Art,Utilities,1,,,1,,
70,Northridge,1,FTT,10021,10021,Art,Construction,17,"$42,264","$47,731",10,"$38,071","$47,327"
70,Northridge,1,FTT,10021,10021,Art,Manufacturing,47,"$44,672","$48,141",29,"$50,378","$60,016"
70,Northridge,1,FTT,10021,10021,Art,Wholesale Trade,33,"$44,015","$48,508",13,"$33,465","$47,046"
70,Northridge,1,FTT,10021,10021,Art,Retail Trade,75,"$33,045","$35,664",33,"$29,199","$42,977"
70,Northridge,1,FTT,10021,10021,Art,Transportation & Warehousing,11,"$30,424","$44,839",3,,
70,Northridge,1,FTT,10021,10021,Art,Information,102,"$51,863","$54,775",46,"$68,094","$77,027"
70,Northridge,1,FTT,10021,10021,Art,Finance & Insurance,34,"$59,437","$58,294",17,"$67,610","$68,708"
70,Northridge,1,FTT,10021,10021,Art,Real Estate & Rental & Leasing,11,"$40,189","$42,467",5,"$46,741","$52,062"
70,Northridge,1,FTT,10021,10021,Art,"Professional, Scientific, & Technical Skills",90,"$49,323","$50,967",43,"$64,329","$76,573"
70,Northridge,1,FTT,10021,10021,Art,Management of Companies & Enterprises,3,,,1,,
70,Northridge,1,FTT,10021,10021,Art,Admin & Support & Waste Mgmt & Remediation,52,"$33,099","$37,231",14,"$28,654","$34,421"
70,Northridge,1,FTT,10021,10021,Art,Educational Services,97,"$45,944","$40,251",56,"$57,284","$52,850"
70,Northridge,1,FTT,10021,10021,Art,Health Care & Social Assistance,51,"$33,479","$35,739",25,"$34,891","$43,737"
70,Northridge,1,FTT,10021,10021,Art,"Arts, Entertainment, & Recreation",18,"$35,598","$36,283",6,"$41,487","$41,437"
70,Northridge,1,FTT,10021,10021,Art,Accommodation & Food Services,31,"$28,261","$32,818",11,"$24,716","$25,318"
70,Northridge,1,FTT,10021,10021,Art,Other Services,20,"$28,181","$30,845",6,"$41,586","$38,052"
70,Northridge,1,FTT,10021,10021,Art,Government,21,"$40,334","$41,208",6,"$37,985","$49,452"
70,Northridge,1,FTT,10021,10021,Art,Wages - No NAICS Code,25,"$8,725","$21,404",15,"$5,544","$32,288"
70,Northridge,1,FTT,10031,10031,Art History,Construction,,,,1,,
70,Northridge,1,FTT,10031,10031,Art History,Manufacturing,3,,,3,,
70,Northridge,1,FTT,10031,10031,Art History,Wholesale Trade,3,,,1,,
70,Northridge,1,FTT,10031,10031,Art History,Retail Trade,12,"$28,514","$34,942",3,,
70,Northridge,1,FTT,10031,10031,Art History,Information,2,,,4,,
70,Northridge,1,FTT,10031,10031,Art History,Finance & Insurance,2,,,2,,
70,Northridge,1,FTT,10031,10031,Art History,Real Estate & Rental & Leasing,1,,,1,,
70,Northridge,1,FTT,10031,10031,Art History,"Professional, Scientific, & Technical Skills",4,,,4,,
70,Northridge,1,FTT,10031,10031,Art History,Admin & Support & Waste Mgmt & Remediation,5,"$47,805","$42,226",1,,
70,Northridge,1,FTT,10031,10031,Art History,Educational Services,4,,,6,"$54,583","$51,091"
70,Northridge,1,FTT,10031,10031,Art History,Health Care & Social Assistance,3,,,1,,
70,Northridge,1,FTT,10031,10031,Art History,"Arts, Entertainment, & Recreation",5,"$34,745","$34,742",1,,
70,Northridge,1,FTT,10031,10031,Art History,Accommodation & Food Services,2,,,6,"$21,338","$31,139"
70,Northridge,1,FTT,10031,10031,Art History,Other Services,2,,,3,,
70,Northridge,1,FTT,10031,10031,Art History,Government,5,"$54,274","$62,481",3,,
70,Northridge,1,FTT,10031,10031,Art History,Wages - No NAICS Code,1,,,1,,
70,Northridge,1,FTT,10041,10041,Music - Performance,"Agriculture, Forestry, Fishing, & Hunting",1,,,,,
70,Northridge,1,FTT,10041,10041,Music - Performance,Construction,2,,,1,,
70,Northridge,1,FTT,10041,10041,Music - Performance,Manufacturing,5,"$46,845","$45,704",2,,
70,Northridge,1,FTT,10041,10041,Music - Performance,Wholesale Trade,4,,,3,,
70,Northridge,1,FTT,10041,10041,Music - Performance,Retail Trade,10,"$16,978","$26,521",3,,
70,Northridge,1,FTT,10041,10041,Music - Performance,Transportation & Warehousing,2,,,,,
70,Northridge,1,FTT,10041,10041,Music - Performance,Information,13,"$36,400","$35,882",3,,
70,Northridge,1,FTT,10041,10041,Music - Performance,Finance & Insurance,3,,,2,,
70,Northridge,1,FTT,10041,10041,Music - Performance,Real Estate & Rental & Leasing,2,,,,,
70,Northridge,1,FTT,10041,10041,Music - Performance,"Professional, Scientific, & Technical Skills",8,"$23,658","$35,396",5,"$17,844","$16,268"
70,Northridge,1,FTT,10041,10041,Music - Performance,Admin & Support & Waste Mgmt & Remediation,4,,,1,,
70,Northridge,1,FTT,10041,10041,Music - Performance,Educational Services,36,"$16,781","$26,493",26,"$19,536","$30,769"
70,Northridge,1,FTT,10041,10041,Music - Performance,Health Care & Social Assistance,15,"$28,406","$35,209",9,"$14,822","$39,396"
