Campus,Location,Student Path,Entry Stat,HEGIS at Exit,HEGIS For Tableau,Major,industry,number_of_students_found_5_years_after_exit,median_annual_earnings_5_years_after_exit,average_annual_earnings_5_years_after_exit,number_of_students_found_10_years_after_exit,median_annual_earnings_10_years_after_exit,average_annual_earnings_10_years_after_exit
10,Pomona ,1,FTT,4071,4071,Zoology,Admin & Support & Waste Mgmt & Remediation,2,,,,,
10,Pomona ,1,FTT,4071,4071,Zoology,Educational Services,7,"$55,783.00","$39,128.00",4,,
10,Pomona ,1,FTT,4071,4071,Zoology,Health Care & Social Assistance,7,"$44,346.00","$42,562.00",3,,
10,Pomona ,1,FTT,4071,4071,Zoology,"Arts, Entertainment, & Recreation",7,"$32,477.00","$34,546.00",2,,
10,Pomona ,1,FTT,4071,4071,Zoology,Accommodation & Food Services,2,,,1,,
10,Pomona ,1,FTT,4071,4071,Zoology,Other Services,5,"$16,187.00","$27,148.00",,,
10,Pomona ,1,FTT,4071,4071,Zoology,Government,6,"$37,555.00","$33,862.00",4,,
10,Pomona ,1,FTT,4071,4071,Zoology,Wages - No NAICS Code,1,,,1,,
10,Pomona ,1,FTT,4111,4111,Microbiology,Utilities,3,,,2,,
10,Pomona ,1,FTT,4111,4111,Microbiology,Manufacturing,15,"$60,331.00","$58,599.00",13,"$74,269.00","$84,188.00"
10,Pomona ,1,FTT,4111,4111,Microbiology,Wholesale Trade,4,,,1,,
10,Pomona ,1,FTT,4111,4111,Microbiology,Retail Trade,1,,,1,,
10,Pomona ,1,FTT,4111,4111,Microbiology,Transportation & Warehousing,2,,,,,
10,Pomona ,1,FTT,4111,4111,Microbiology,"Professional, Scientific, & Technical Skills",8,"$65,896.00","$60,753.00",6,"$65,503.00","$72,032.00"
10,Pomona ,1,FTT,4111,4111,Microbiology,Admin & Support & Waste Mgmt & Remediation,3,,,1,,
10,Pomona ,1,FTT,4111,4111,Microbiology,Educational Services,4,,,4,,
10,Pomona ,1,FTT,4111,4111,Microbiology,Health Care & Social Assistance,10,"$51,519.00","$49,266.00",8,"$105,398.00","$100,251.00"
10,Pomona ,1,FTT,4111,4111,Microbiology,Other Services,1,,,2,,
10,Pomona ,1,FTT,4111,4111,Microbiology,Government,4,,,4,,
10,Pomona ,1,FTT,4111,4111,Microbiology,Wages - No NAICS Code,,,,1,,
10,Pomona ,1,FTT,4991,4991,Biotechnology,"Agriculture, Forestry, Fishing, & Hunting",1,,,,,
10,Pomona ,1,FTT,4991,4991,Biotechnology,Construction,1,,,,,
10,Pomona ,1,FTT,4991,4991,Biotechnology,Manufacturing,19,"$66,438.00","$71,841.00",11,"$76,306.00","$87,665.00"
10,Pomona ,1,FTT,4991,4991,Biotechnology,Wholesale Trade,4,,,2,,
10,Pomona ,1,FTT,4991,4991,Biotechnology,Retail Trade,3,,,1,,
10,Pomona ,1,FTT,4991,4991,Biotechnology,Transportation & Warehousing,2,,,1,,
10,Pomona ,1,FTT,4991,4991,Biotechnology,Information,,,,1,,
10,Pomona ,1,FTT,4991,4991,Biotechnology,Finance & Insurance,1,,,,,
10,Pomona ,1,FTT,4991,4991,Biotechnology,"Professional, Scientific, & Technical Skills",14,"$65,998.00","$69,694.00",9,"$23,770.00","$47,083.00"
10,Pomona ,1,FTT,4991,4991,Biotechnology,Admin & Support & Waste Mgmt & Remediation,2,,,2,,
10,Pomona ,1,FTT,4991,4991,Biotechnology,Educational Services,5,"$47,931.00","$36,932.00",2,,
10,Pomona ,1,FTT,4991,4991,Biotechnology,Health Care & Social Assistance,7,"$54,879.00","$71,577.00",6,"$118,801.00","$130,306.00"
10,Pomona ,1,FTT,4991,4991,Biotechnology,Other Services,,,,1,,
10,Pomona ,1,FTT,4991,4991,Biotechnology,Government,3,,,3,,
10,Pomona ,1,FTT,4991,4991,Biotechnology,Wages - No NAICS Code,2,,,1,,
10,Pomona ,1,FTT,5011,5011,Business Administration,"Agriculture, Forestry, Fishing, & Hunting",20,"$23,539.00","$33,128.00",14,"$11,175.00","$28,422.00"
10,Pomona ,1,FTT,5011,5011,Business Administration,Mining,2,,,1,,
10,Pomona ,1,FTT,5011,5011,Business Administration,Utilities,97,"$95,415.00","$96,096.00",85,"$105,164.00","$107,622.00"
10,Pomona ,1,FTT,5011,5011,Business Administration,Construction,131,"$59,802.00","$65,213.00",74,"$60,117.00","$69,800.00"
10,Pomona ,1,FTT,5011,5011,Business Administration,Manufacturing,477,"$67,108.00","$69,936.00",271,"$84,673.00","$89,016.00"
10,Pomona ,1,FTT,5011,5011,Business Administration,Wholesale Trade,583,"$56,238.00","$60,890.00",348,"$67,678.00","$75,535.00"
10,Pomona ,1,FTT,5011,5011,Business Administration,Retail Trade,483,"$51,673.00","$54,470.00",217,"$59,851.00","$68,044.00"
10,Pomona ,1,FTT,5011,5011,Business Administration,Transportation & Warehousing,184,"$55,391.00","$56,860.00",91,"$62,626.00","$67,978.00"
10,Pomona ,1,FTT,5011,5011,Business Administration,Information,268,"$72,041.00","$79,013.00",154,"$91,966.00","$100,181.00"
10,Pomona ,1,FTT,5011,5011,Business Administration,Finance & Insurance,686,"$64,573.00","$68,803.00",421,"$81,532.00","$91,760.00"
10,Pomona ,1,FTT,5011,5011,Business Administration,Real Estate & Rental & Leasing,161,"$57,044.00","$60,109.00",90,"$61,781.00","$64,961.00"
10,Pomona ,1,FTT,5011,5011,Business Administration,"Professional, Scientific, & Technical Skills",802,"$69,058.00","$70,305.00",463,"$87,423.00","$89,167.00"
10,Pomona ,1,FTT,5011,5011,Business Administration,Management of Companies & Enterprises,18,"$68,654.00","$71,268.00",22,"$75,589.00","$89,927.00"
10,Pomona ,1,FTT,5011,5011,Business Administration,Admin & Support & Waste Mgmt & Remediation,367,"$48,564.00","$55,820.00",196,"$61,992.00","$67,455.00"
10,Pomona ,1,FTT,5011,5011,Business Administration,Educational Services,252,"$53,934.00","$52,325.00",160,"$66,182.00","$65,004.00"
10,Pomona ,1,FTT,5011,5011,Business Administration,Health Care & Social Assistance,241,"$57,026.00","$58,558.00",174,"$70,181.00","$72,671.00"
10,Pomona ,1,FTT,5011,5011,Business Administration,"Arts, Entertainment, & Recreation",69,"$47,112.00","$51,683.00",32,"$62,008.00","$61,417.00"
10,Pomona ,1,FTT,5011,5011,Business Administration,Accommodation & Food Services,136,"$39,903.00","$41,767.00",84,"$36,717.00","$50,394.00"
10,Pomona ,1,FTT,5011,5011,Business Administration,Other Services,99,"$48,389.00","$48,812.00",65,"$57,484.00","$66,449.00"
10,Pomona ,1,FTT,5011,5011,Business Administration,Non-Classified,8,$299.00,"$3,026.00",7,"$68,440.00","$54,537.00"
10,Pomona ,1,FTT,5011,5011,Business Administration,Government,301,"$71,642.00","$74,025.00",268,"$85,828.00","$87,419.00"
10,Pomona ,1,FTT,5011,5011,Business Administration,Wages - No NAICS Code,88,"$67,168.00","$74,314.00",71,"$73,383.00","$80,665.00"
10,Pomona ,1,FTT,5081,5081,Hotel and Restaurant/Hospitality Management,"Agriculture, Forestry, Fishing, & Hunting",7,"$25,979.00","$27,334.00",4,,
10,Pomona ,1,FTT,5081,5081,Hotel and Restaurant/Hospitality Management,Utilities,2,,,,,
10,Pomona ,1,FTT,5081,5081,Hotel and Restaurant/Hospitality Management,Construction,11,"$46,664.00","$43,636.00",3,,
10,Pomona ,1,FTT,5081,5081,Hotel and Restaurant/Hospitality Management,Manufacturing,31,"$48,880.00","$46,803.00",16,"$55,468.00","$60,964.00"
10,Pomona ,1,FTT,5081,5081,Hotel and Restaurant/Hospitality Management,Wholesale Trade,68,"$46,669.00","$52,500.00",37,"$58,156.00","$73,619.00"
10,Pomona ,1,FTT,5081,5081,Hotel and Restaurant/Hospitality Management,Retail Trade,48,"$38,226.00","$40,007.00",24,"$56,943.00","$63,828.00"
10,Pomona ,1,FTT,5081,5081,Hotel and Restaurant/Hospitality Management,Transportation & Warehousing,28,"$37,440.00","$44,293.00",8,"$61,174.00","$65,700.00"
10,Pomona ,1,FTT,5081,5081,Hotel and Restaurant/Hospitality Management,Information,9,"$54,063.00","$43,635.00",7,"$28,963.00","$51,640.00"
10,Pomona ,1,FTT,5081,5081,Hotel and Restaurant/Hospitality Management,Finance & Insurance,46,"$54,415.00","$65,707.00",33,"$58,797.00","$74,546.00"
10,Pomona ,1,FTT,5081,5081,Hotel and Restaurant/Hospitality Management,Real Estate & Rental & Leasing,26,"$46,872.00","$50,853.00",10,"$60,098.00","$58,962.00"
10,Pomona ,1,FTT,5081,5081,Hotel and Restaurant/Hospitality Management,"Professional, Scientific, & Technical Skills",51,"$44,397.00","$47,010.00",20,"$61,467.00","$59,530.00"
10,Pomona ,1,FTT,5081,5081,Hotel and Restaurant/Hospitality Management,Management of Companies & Enterprises,11,"$59,085.00","$50,713.00",4,,
10,Pomona ,1,FTT,5081,5081,Hotel and Restaurant/Hospitality Management,Admin & Support & Waste Mgmt & Remediation,41,"$44,442.00","$44,621.00",18,"$49,364.00","$38,981.00"
10,Pomona ,1,FTT,5081,5081,Hotel and Restaurant/Hospitality Management,Educational Services,29,"$41,265.00","$40,457.00",23,"$45,356.00","$48,465.00"
10,Pomona ,1,FTT,5081,5081,Hotel and Restaurant/Hospitality Management,Health Care & Social Assistance,22,"$39,767.00","$46,036.00",11,"$54,675.00","$60,978.00"
10,Pomona ,1,FTT,5081,5081,Hotel and Restaurant/Hospitality Management,"Arts, Entertainment, & Recreation",42,"$38,945.00","$41,509.00",13,"$41,665.00","$38,334.00"
10,Pomona ,1,FTT,5081,5081,Hotel and Restaurant/Hospitality Management,Accommodation & Food Services,404,"$50,671.00","$50,594.00",161,"$59,402.00","$58,133.00"
10,Pomona ,1,FTT,5081,5081,Hotel and Restaurant/Hospitality Management,Other Services,16,"$45,029.00","$46,001.00",13,"$53,832.00","$49,986.00"
10,Pomona ,1,FTT,5081,5081,Hotel and Restaurant/Hospitality Management,Non-Classified,4,,,,,
10,Pomona ,1,FTT,5081,5081,Hotel and Restaurant/Hospitality Management,Government,13,"$55,993.00","$62,076.00",11,"$58,566.00","$65,377.00"
10,Pomona ,1,FTT,5081,5081,Hotel and Restaurant/Hospitality Management,Wages - No NAICS Code,6,"$37,437.00","$47,160.00",4,,
10,Pomona ,1,FTT,6011,6011,Communications,"Agriculture, Forestry, Fishing, & Hunting",2,,,1,,
10,Pomona ,1,FTT,6011,6011,Communications,Utilities,3,,,2,,
10,Pomona ,1,FTT,6011,6011,Communications,Construction,7,"$56,759.00","$55,304.00",4,,
10,Pomona ,1,FTT,6011,6011,Communications,Manufacturing,19,"$61,620.00","$62,583.00",9,"$76,615.00","$89,635.00"
10,Pomona ,1,FTT,6011,6011,Communications,Wholesale Trade,29,"$48,505.00","$59,108.00",12,"$66,598.00","$80,588.00"
10,Pomona ,1,FTT,6011,6011,Communications,Retail Trade,20,"$38,070.00","$45,048.00",7,"$55,801.00","$59,739.00"
10,Pomona ,1,FTT,6011,6011,Communications,Transportation & Warehousing,8,"$63,617.00","$68,688.00",2,,
10,Pomona ,1,FTT,6011,6011,Communications,Information,33,"$45,035.00","$46,780.00",20,"$63,353.00","$75,770.00"
10,Pomona ,1,FTT,6011,6011,Communications,Finance & Insurance,31,"$54,817.00","$50,585.00",10,"$71,217.00","$70,766.00"
10,Pomona ,1,FTT,6011,6011,Communications,Real Estate & Rental & Leasing,17,"$41,070.00","$51,667.00",4,,
10,Pomona ,1,FTT,6011,6011,Communications,"Professional, Scientific, & Technical Skills",35,"$56,116.00","$58,355.00",19,"$62,637.00","$91,919.00"
10,Pomona ,1,FTT,6011,6011,Communications,Management of Companies & Enterprises,1,,,,,
10,Pomona ,1,FTT,6011,6011,Communications,Admin & Support & Waste Mgmt & Remediation,17,"$50,301.00","$58,802.00",9,"$36,348.00","$53,653.00"
10,Pomona ,1,FTT,6011,6011,Communications,Educational Services,27,"$33,410.00","$37,676.00",20,"$56,869.00","$49,708.00"
10,Pomona ,1,FTT,6011,6011,Communications,Health Care & Social Assistance,20,"$34,332.00","$35,446.00",9,"$23,091.00","$27,654.00"
10,Pomona ,1,FTT,6011,6011,Communications,"Arts, Entertainment, & Recreation",13,"$46,798.00","$45,413.00",6,"$47,575.00","$61,201.00"
10,Pomona ,1,FTT,6011,6011,Communications,Accommodation & Food Services,13,"$33,700.00","$37,728.00",6,"$34,106.00","$44,849.00"
10,Pomona ,1,FTT,6011,6011,Communications,Other Services,11,"$15,390.00","$32,127.00",8,"$21,477.00","$34,291.00"
10,Pomona ,1,FTT,6011,6011,Communications,Non-Classified,2,,,,,
10,Pomona ,1,FTT,6011,6011,Communications,Government,6,"$44,968.00","$62,611.00",2,,
10,Pomona ,1,FTT,6011,6011,Communications,Wages - No NAICS Code,5,"$52,520.00","$59,353.00",2,,
10,Pomona ,1,FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,"Agriculture, Forestry, Fishing, & Hunting",,,,2,,
10,Pomona ,1,FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,Utilities,5,"$88,715.00","$72,192.00",5,"$122,983.00","$113,135.00"
10,Pomona ,1,FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,Construction,5,"$38,857.00","$43,974.00",3,,
10,Pomona ,1,FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,Manufacturing,73,"$93,080.00","$90,079.00",55,"$107,349.00","$110,031.00"
10,Pomona ,1,FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,Wholesale Trade,38,"$67,566.00","$72,580.00",31,"$56,992.00","$67,709.00"
10,Pomona ,1,FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,Retail Trade,17,"$76,555.00","$71,939.00",14,"$49,167.00","$60,612.00"
10,Pomona ,1,FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,Transportation & Warehousing,12,"$51,699.00","$61,731.00",1,,
10,Pomona ,1,FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,Information,56,"$92,477.00","$93,374.00",31,"$124,716.00","$124,501.00"
10,Pomona ,1,FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,Finance & Insurance,32,"$89,864.00","$83,161.00",25,"$110,816.00","$109,621.00"
10,Pomona ,1,FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,Real Estate & Rental & Leasing,8,"$54,628.00","$56,123.00",5,"$103,632.00","$112,586.00"
10,Pomona ,1,FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,"Professional, Scientific, & Technical Skills",144,"$85,754.00","$88,113.00",103,"$108,448.00","$109,695.00"
10,Pomona ,1,FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,Management of Companies & Enterprises,1,,,3,,
10,Pomona ,1,FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,Admin & Support & Waste Mgmt & Remediation,30,"$64,777.00","$68,235.00",15,"$89,442.00","$154,654.00"
10,Pomona ,1,FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,Educational Services,12,"$61,542.00","$51,012.00",10,"$74,100.00","$71,967.00"
10,Pomona ,1,FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,Health Care & Social Assistance,20,"$61,082.00","$59,745.00",17,"$90,954.00","$88,698.00"
10,Pomona ,1,FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,"Arts, Entertainment, & Recreation",8,"$70,898.00","$71,159.00",4,,
10,Pomona ,1,FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,Accommodation & Food Services,7,"$46,583.00","$49,129.00",1,,
10,Pomona ,1,FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,Other Services,7,"$48,707.00","$53,123.00",4,,
10,Pomona ,1,FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,Non-Classified,1,,,1,,
10,Pomona ,1,FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,Government,15,"$86,840.00","$89,250.00",21,"$101,869.00","$99,810.00"
10,Pomona ,1,FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,Wages - No NAICS Code,2,,,3,,
10,Pomona ,1,FTT,8351,8351,Kinesiology,"Agriculture, Forestry, Fishing, & Hunting",1,,,,,
10,Pomona ,1,FTT,8351,8351,Kinesiology,Construction,3,,,3,,
10,Pomona ,1,FTT,8351,8351,Kinesiology,Manufacturing,2,,,,,
10,Pomona ,1,FTT,8351,8351,Kinesiology,Wholesale Trade,10,"$57,387.00","$64,211.00",5,"$76,918.00","$77,599.00"
10,Pomona ,1,FTT,8351,8351,Kinesiology,Retail Trade,10,"$65,945.00","$58,214.00",3,,
10,Pomona ,1,FTT,8351,8351,Kinesiology,Transportation & Warehousing,4,,,1,,
10,Pomona ,1,FTT,8351,8351,Kinesiology,Information,2,,,1,,
10,Pomona ,1,FTT,8351,8351,Kinesiology,Finance & Insurance,2,,,3,,
10,Pomona ,1,FTT,8351,8351,Kinesiology,Real Estate & Rental & Leasing,2,,,2,,
10,Pomona ,1,FTT,8351,8351,Kinesiology,"Professional, Scientific, & Technical Skills",8,"$56,956.00","$67,238.00",3,,
10,Pomona ,1,FTT,8351,8351,Kinesiology,Management of Companies & Enterprises,2,,,1,,
10,Pomona ,1,FTT,8351,8351,Kinesiology,Admin & Support & Waste Mgmt & Remediation,11,"$36,113.00","$43,131.00",7,"$40,480.00","$44,707.00"
10,Pomona ,1,FTT,8351,8351,Kinesiology,Educational Services,59,"$47,589.00","$43,686.00",31,"$66,037.00","$54,471.00"
10,Pomona ,1,FTT,8351,8351,Kinesiology,Health Care & Social Assistance,56,"$52,052.00","$55,069.00",24,"$66,334.00","$82,339.00"
10,Pomona ,1,FTT,8351,8351,Kinesiology,"Arts, Entertainment, & Recreation",15,"$38,577.00","$38,409.00",6,"$32,520.00","$40,070.00"
10,Pomona ,1,FTT,8351,8351,Kinesiology,Accommodation & Food Services,5,"$32,726.00","$32,196.00",3,,
10,Pomona ,1,FTT,8351,8351,Kinesiology,Other Services,8,"$35,975.00","$31,438.00",2,,
10,Pomona ,1,FTT,8351,8351,Kinesiology,Government,11,"$68,503.00","$70,033.00",9,"$114,718.00","$115,801.00"
10,Pomona ,1,FTT,8351,8351,Kinesiology,Wages - No NAICS Code,2,,,2,,
10,Pomona ,1,FTT,9021,9021,Aerospace Engineering,"Agriculture, Forestry, Fishing, & Hunting",1,,,,,
10,Pomona ,1,FTT,9021,9021,Aerospace Engineering,Manufacturing,42,"$81,009.00","$81,517.00",16,"$107,254.00","$107,808.00"
10,Pomona ,1,FTT,9021,9021,Aerospace Engineering,Wholesale Trade,1,,,,,
10,Pomona ,1,FTT,9021,9021,Aerospace Engineering,Retail Trade,2,,,,,
10,Pomona ,1,FTT,9021,9021,Aerospace Engineering,Transportation & Warehousing,5,"$90,299.00","$83,500.00",,,
10,Pomona ,1,FTT,9021,9021,Aerospace Engineering,Information,1,,,,,
10,Pomona ,1,FTT,9021,9021,Aerospace Engineering,Finance & Insurance,,,,1,,
10,Pomona ,1,FTT,9021,9021,Aerospace Engineering,Real Estate & Rental & Leasing,1,,,,,
10,Pomona ,1,FTT,9021,9021,Aerospace Engineering,"Professional, Scientific, & Technical Skills",14,"$85,512.00","$86,355.00",5,"$105,695.00","$115,078.00"
10,Pomona ,1,FTT,9021,9021,Aerospace Engineering,Admin & Support & Waste Mgmt & Remediation,1,,,,,
10,Pomona ,1,FTT,9021,9021,Aerospace Engineering,Educational Services,4,,,,,
10,Pomona ,1,FTT,9021,9021,Aerospace Engineering,Wages - No NAICS Code,1,,,,,
10,Pomona ,1,FTT,9061,9061,Chemical Engineering,Mining,2,,,,,
10,Pomona ,1,FTT,9061,9061,Chemical Engineering,Utilities,5,"$104,888.00","$105,394.00",3,,
10,Pomona ,1,FTT,9061,9061,Chemical Engineering,Construction,3,,,,,
10,Pomona ,1,FTT,9061,9061,Chemical Engineering,Manufacturing,60,"$90,332.00","$88,291.00",35,"$105,367.00","$121,298.00"
10,Pomona ,1,FTT,9061,9061,Chemical Engineering,Wholesale Trade,14,"$111,122.00","$94,397.00",6,"$95,113.00","$119,284.00"
10,Pomona ,1,FTT,9061,9061,Chemical Engineering,Retail Trade,3,,,1,,
10,Pomona ,1,FTT,9061,9061,Chemical Engineering,Transportation & Warehousing,3,,,1,,
10,Pomona ,1,FTT,9061,9061,Chemical Engineering,Information,,,,1,,
10,Pomona ,1,FTT,9061,9061,Chemical Engineering,Finance & Insurance,1,,,,,
10,Pomona ,1,FTT,9061,9061,Chemical Engineering,"Professional, Scientific, & Technical Skills",37,"$91,989.00","$82,399.00",17,"$97,471.00","$91,052.00"
10,Pomona ,1,FTT,9061,9061,Chemical Engineering,Management of Companies & Enterprises,1,,,,,
10,Pomona ,1,FTT,9061,9061,Chemical Engineering,Admin & Support & Waste Mgmt & Remediation,5,"$69,594.00","$65,492.00",,,
10,Pomona ,1,FTT,9061,9061,Chemical Engineering,Educational Services,1,,,2,,
10,Pomona ,1,FTT,9061,9061,Chemical Engineering,Health Care & Social Assistance,1,,,,,
10,Pomona ,1,FTT,9061,9061,Chemical Engineering,Other Services,1,,,,,
10,Pomona ,1,FTT,9061,9061,Chemical Engineering,Government,6,"$96,106.00","$101,319.00",3,,
10,Pomona ,1,FTT,9061,9061,Chemical Engineering,Wages - No NAICS Code,5,"$75,345.00","$67,662.00",4,,
10,Pomona ,1,FTT,9081,9081,Civil Engineering,Utilities,33,"$99,904.00","$99,859.00",27,"$122,814.00","$128,626.00"
10,Pomona ,1,FTT,9081,9081,Civil Engineering,Construction,68,"$78,138.00","$82,158.00",33,"$97,157.00","$103,401.00"
10,Pomona ,1,FTT,9081,9081,Civil Engineering,Manufacturing,23,"$68,382.00","$66,539.00",10,"$102,101.00","$101,992.00"
10,Pomona ,1,FTT,9081,9081,Civil Engineering,Wholesale Trade,11,"$56,157.00","$67,945.00",5,"$45,704.00","$62,853.00"
10,Pomona ,1,FTT,9081,9081,Civil Engineering,Retail Trade,4,,,5,"$83,183.00","$74,400.00"
10,Pomona ,1,FTT,9081,9081,Civil Engineering,Transportation & Warehousing,2,,,1,,
10,Pomona ,1,FTT,9081,9081,Civil Engineering,Information,2,,,,,
10,Pomona ,1,FTT,9081,9081,Civil Engineering,Finance & Insurance,5,"$136,835.00","$110,830.00",3,,
10,Pomona ,1,FTT,9081,9081,Civil Engineering,Real Estate & Rental & Leasing,1,,,3,,
10,Pomona ,1,FTT,9081,9081,Civil Engineering,"Professional, Scientific, & Technical Skills",310,"$78,587.00","$77,704.00",166,"$94,249.00","$94,326.00"
10,Pomona ,1,FTT,9081,9081,Civil Engineering,Admin & Support & Waste Mgmt & Remediation,13,"$73,835.00","$61,430.00",6,"$78,534.00","$64,905.00"
10,Pomona ,1,FTT,9081,9081,Civil Engineering,Educational Services,7,"$10,223.00","$23,534.00",1,,
10,Pomona ,1,FTT,9081,9081,Civil Engineering,Health Care & Social Assistance,6,"$23,616.00","$26,167.00",3,,
10,Pomona ,1,FTT,9081,9081,Civil Engineering,"Arts, Entertainment, & Recreation",2,,,,,
10,Pomona ,1,FTT,9081,9081,Civil Engineering,Accommodation & Food Services,4,,,,,
10,Pomona ,1,FTT,9081,9081,Civil Engineering,Other Services,3,,,3,,
10,Pomona ,1,FTT,9081,9081,Civil Engineering,Non-Classified,1,,,,,
10,Pomona ,1,FTT,9081,9081,Civil Engineering,Government,117,"$93,788.00","$93,176.00",84,"$112,747.00","$115,867.00"
10,Pomona ,1,FTT,9081,9081,Civil Engineering,Wages - No NAICS Code,50,"$85,947.00","$93,396.00",45,"$108,137.00","$113,566.00"
10,Pomona ,1,FTT,9091,9091,Electrical Engineering,"Agriculture, Forestry, Fishing, & Hunting",3,,,4,,
10,Pomona ,1,FTT,9091,9091,Electrical Engineering,Mining,1,,,1,,
10,Pomona ,1,FTT,9091,9091,Electrical Engineering,Utilities,68,"$115,572.00","$117,031.00",46,"$131,937.00","$132,427.00"
10,Pomona ,1,FTT,9091,9091,Electrical Engineering,Construction,22,"$75,412.00","$66,981.00",11,"$68,372.00","$73,467.00"
10,Pomona ,1,FTT,9091,9091,Electrical Engineering,Manufacturing,301,"$89,907.00","$88,155.00",222,"$105,318.00","$105,202.00"
10,Pomona ,1,FTT,9091,9091,Electrical Engineering,Wholesale Trade,46,"$65,321.00","$71,398.00",31,"$79,740.00","$83,912.00"
10,Pomona ,1,FTT,9091,9091,Electrical Engineering,Retail Trade,16,"$51,716.00","$58,991.00",7,"$62,953.00","$58,072.00"
10,Pomona ,1,FTT,9091,9091,Electrical Engineering,Transportation & Warehousing,6,"$50,954.00","$59,871.00",6,"$78,481.00","$71,490.00"
10,Pomona ,1,FTT,9091,9091,Electrical Engineering,Information,13,"$76,203.00","$76,515.00",14,"$93,211.00","$99,224.00"
10,Pomona ,1,FTT,9091,9091,Electrical Engineering,Finance & Insurance,8,"$54,137.00","$79,896.00",7,"$82,035.00","$69,104.00"
10,Pomona ,1,FTT,9091,9091,Electrical Engineering,"Professional, Scientific, & Technical Skills",143,"$87,045.00","$84,754.00",110,"$101,616.00","$104,263.00"
10,Pomona ,1,FTT,9091,9091,Electrical Engineering,Management of Companies & Enterprises,3,,,2,,
10,Pomona ,1,FTT,9091,9091,Electrical Engineering,Admin & Support & Waste Mgmt & Remediation,38,"$69,128.00","$63,339.00",18,"$54,506.00","$64,057.00"
10,Pomona ,1,FTT,9091,9091,Electrical Engineering,Educational Services,8,"$50,855.00","$52,894.00",7,"$21,527.00","$50,980.00"
10,Pomona ,1,FTT,9091,9091,Electrical Engineering,Health Care & Social Assistance,10,"$27,807.00","$34,490.00",8,"$20,991.00","$37,505.00"
10,Pomona ,1,FTT,9091,9091,Electrical Engineering,"Arts, Entertainment, & Recreation",5,"$56,707.00","$62,195.00",1,,
10,Pomona ,1,FTT,9091,9091,Electrical Engineering,Accommodation & Food Services,10,"$33,068.00","$35,052.00",7,"$25,552.00","$47,141.00"
10,Pomona ,1,FTT,9091,9091,Electrical Engineering,Other Services,9,"$54,911.00","$54,449.00",6,"$84,830.00","$75,079.00"
10,Pomona ,1,FTT,9091,9091,Electrical Engineering,Non-Classified,2,,,,,
10,Pomona ,1,FTT,9091,9091,Electrical Engineering,Government,16,"$94,587.00","$102,376.00",17,"$112,693.00","$114,344.00"
10,Pomona ,1,FTT,9091,9091,Electrical Engineering,Wages - No NAICS Code,5,"$83,197.00","$71,345.00",8,"$104,077.00","$91,497.00"
10,Pomona ,1,FTT,9094,9094,Computer Engineering,"Agriculture, Forestry, Fishing, & Hunting",1,,,1,,
10,Pomona ,1,FTT,9094,9094,Computer Engineering,Utilities,1,,,1,,
10,Pomona ,1,FTT,9094,9094,Computer Engineering,Manufacturing,25,"$95,286.00","$90,886.00",12,"$117,259.00","$118,006.00"
10,Pomona ,1,FTT,9094,9094,Computer Engineering,Wholesale Trade,9,"$62,074.00","$64,498.00",2,,
10,Pomona ,1,FTT,9094,9094,Computer Engineering,Retail Trade,2,,,1,,
10,Pomona ,1,FTT,9094,9094,Computer Engineering,Transportation & Warehousing,1,,,,,
10,Pomona ,1,FTT,9094,9094,Computer Engineering,Information,6,"$51,934.00","$69,680.00",2,,
10,Pomona ,1,FTT,9094,9094,Computer Engineering,Finance & Insurance,2,,,1,,
10,Pomona ,1,FTT,9094,9094,Computer Engineering,Real Estate & Rental & Leasing,1,,,,,
10,Pomona ,1,FTT,9094,9094,Computer Engineering,"Professional, Scientific, & Technical Skills",18,"$93,526.00","$94,138.00",7,"$93,670.00","$107,089.00"
10,Pomona ,1,FTT,9094,9094,Computer Engineering,Management of Companies & Enterprises,2,,,2,,
10,Pomona ,1,FTT,9094,9094,Computer Engineering,Admin & Support & Waste Mgmt & Remediation,1,,,2,,
10,Pomona ,1,FTT,9094,9094,Computer Engineering,"Arts, Entertainment, & Recreation",1,,,,,
